O=C(NCCc1nnc2n1CCC2)Nc1ccc(F)cc1,-0.87937415
O=c1ccn(CC2COc3ccc(F)cc3O2)c2c[nH]nc12,-11.52558
O=C(Cc1cccs1)NC(CC(F)(F)F)NCC1CCCO1,12.171595
Cc1noc(NC(=O)CCc2ccccc2C(F)(F)F)n1,-0.3154981
O=C(NCCNc1cccnc1)c1ccsc1,-7.5225224
CC1(C)CCCN1C(=O)Cn1cnc2sc3c(c2c1=O)CCC3,-6.9989085
Cc1ccnc(-c2ccc(NC(=O)c3cc4nc(C)ccc4o3)cn2)c1,-8.91025
Cc1csc(CN(C)Cc2cc(F)ccc2Br)n1,-5.21979
CC(=O)Nc1cccc(-c2nc3ccc(C#N)cc3o2)c1,-12.12144
O=C(NCCc1cn2ccccc2n1)c1cccnc1N1CCCC1,-6.315246
O=C(Cc1ccsc1)N1CC(c2nc(-c3ccco3)no2)C1,-13.029269
N#CCCNC(=O)CSc1ccnc2ccccc12,6.2890267
O=C(NCCOc1ccccc1)Nc1ccc2nc[nH]c(=O)c2c1,-14.270351
Cc1cccc(C(=O)OCCN(C)S(C)(=O)=O)c1,-2.1537704
CCOCCOCC(=O)Nc1nc2ccccc2s1,2.0221186
COCc1ccccc1NC(=O)N1CCCC1Cc1ccccc1OC,-2.8014245
Cc1ccc(C(=O)N2CCN(c3cc(C)nc(C(C)C)n3)CC2)c(F)c1,0.050724745
COc1cc(C(O)C(C#N)c2ccccn2)cc(OC)c1OC,-8.832846
OC1CCC(Nc2ncnc3cccc(Br)c23)CC1,0.4831816
CC(CCc1ccccc1)NC(=O)c1cnn(-c2ccccc2)n1,-7.2992635
Cc1cc2ncn(CCOCCO)c2cc1C,-6.869285
COc1ccccc1NC(=O)C1CN(C(=O)c2ccsc2)C1,-16.979298
CS(=O)(=O)NCCCNC(=O)NCc1coc(-c2cccs2)n1,0.12780476
CC(C)(C)OC(=O)N1CCC2(CCC(O)(CO)C2)CO1,13.450326
CC(Nc1cccc(F)c1F)c1ccc(C#N)cc1,-5.8926144
CNC(=O)COc1ccc(NC(=O)N(C)Cc2ccccc2C)cc1,-2.9234877
CC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(C)=O,-12.255204
O=C(Nc1cccc(Cl)c1)c1cccc(-c2ncon2)c1,0.33034182
O=C(c1n[nH]c(=O)c2ccccc12)N(Cc1ccccn1)C1CC1,0.2864002
CCC1(O)CCN2CCC(OC)(CCC2C)OC(F)(F)C1,-18.771019
Cc1cc(C(=O)CCCC(=O)NCC2CCCO2)c(C)n1C1CC1,-1.8464255
Fc1ccc(C(F)(F)F)c(CN2CCOCC2C2CC2)c1,-16.733498
CC(C)c1ccc(O)c(S(=O)(=O)c2cnc(N(C)C)c(N)c2C#N)c1,7.0976615
Fc1ccc(CNCc2cnc(-c3cccs3)s2)cc1,-1.8106189
O=C(c1cc2oc(-c3ccc(F)cc3)cn2c1)N1CCCCC1,-9.260714
CN(C(=O)Cn1nnc2cc3c(cc21)OCO3)C1CCCCC1,4.0580945
O=C(CCNC(=O)c1cc(F)ccc1F)NCc1cccnc1,-6.2166653
C=CCCOc1ccc(C(=O)N(CC)CC)cc1OCC,-4.7496295
Cc1cc(N)n(-c2ccc3c(c2)N(C)C(=O)CO3)n1,8.004914
COC(=O)CNC(=O)C1CC(=O)N(Cc2ccccn2)C1,-16.165516
COCC(C)Nc1nc2c(c(-c3ccccc3)n1)OC(C)C2,-12.461091
Cc1sc(C(=O)N(CC(C)C)C2CC2)cc1NC(=O)C(C)C,-14.651033
COc1ccccc1-n1nc(C2CC2)nc1C1CCN(C(C)=O)C1,-12.93666
O=C(CCOc1cccc(F)c1)NCCc1nnc2ccccn12,-8.142192
Cn1cnnc1SCc1ccc(F)c(Br)c1,-4.3375297
CCOc1cccc(C(=O)NC2CCc3nc(C)nn3C2)c1,-14.0589695
COCCOC(=O)c1ccc(NC(=O)c2cccc(F)c2)cn1,-2.914393
NC(=O)N1CCCC(OCc2cc(F)cc3cccnc23)C1,-14.300525
Cc1cc(C)cc(N2CCN(CC(=O)NCC3COCO3)C2=O)c1,-7.685269
Cc1nc2cc(N)ccc2n1Cc1ccc(F)c(F)c1F,9.012164
CCOc1cccc(C(C)NC(=O)Cn2cnnn2)c1,-6.47247
CCCCCN1C(=O)C(NC(C)=O)c2ccccc21,-8.041791
COc1ccc2nc(-c3ccc4nc[nH]c4c3)[nH]c(=O)c2c1,7.7303386
CC(O)CCN(C)C(=O)Nc1cccn(Cc2ccc(F)cc2)c1=O,-9.42041
O=C(Oc1ccccc1C(O)C1CC1)N1CCCC1CO,-18.20142
CCOc1ccc(CCC(=O)Nc2cccc(N)c2)cc1,4.457068
C=CCn1c(N(C)C(=O)C2CCCN(C(=O)CC)CC2)nc2ccccc21,2.6020155
CCN(CC)C(=O)c1ccc(COC(=O)c2cccs2)cc1,-1.9282115
CCn1cnnc1CNc1ccc(N)c(OC(C)(C)C)n1,-11.278604
CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2ccc(C#N)cc2)CC1,-4.8887043
COc1ccccc1NC(=O)Cn1c(=O)c2cccn2c2ccccc21,7.0694766
COc1ccc(Cn2ccnc2-c2ccc3[nH]ccc3c2)cc1OC,0.8667029
CCOC(=O)c1nn(-c2ccc(F)cc2F)cc1C(=O)N1CCCC1,-12.692923
COc1cccc(CCNC(=O)NCc2ccco2)c1,7.4896054
CCOC(=O)NCCC(=O)Nc1cccc(Cl)c1-n1cccn1,-8.738903
COc1cnc(C(NC(=O)c2ccsc2)C(F)(F)F)cc1C,-15.295645
CC(C)Cn1cnnc1CN(C)S(=O)(=O)c1cnn(C)c1,-13.369485
CC(C)c1nc(C2CCCN(C(=O)c3cc(-c4ccco4)on3)C2)no1,-5.9034543
CC(=O)NCc1ccc(C(=O)Nc2nc3c(s2)CCC3)o1,11.89496
O=C(Cn1nc(-c2ccccc2)oc1=O)N1CCc2ccccc21,-9.358365
Cn1cc(C(=O)NCCOCC(F)(F)F)nn1,-19.637
COc1ccc(C(O)C(O)CNC(=O)Nc2ccc(F)cc2)cc1,-3.915639
CCn1c(CN2CCN(C(=O)OC(C)(C)C)CC2)nc2ccccc21,-5.9061646
CCOC(=O)c1sc(NC(=O)c2cccc(OC)c2F)nc1C,-11.939639
CCCN(C)S(=O)(=O)NCCc1c(F)cccc1F,-7.070515
CS(=O)(=O)c1cccc(NC(=O)c2cc(C3CC3)[nH]n2)c1,-9.858223
Nc1ncnc2nc(-c3c(F)cccc3F)cc(-c3ccccc3)c12,-9.12579
CC(=O)NCCc1ccc(C(=O)c2cccc(N)c2)cc1,2.5098739
O=C(CNC(=O)NCc1ccccc1)Nc1nnc(C(F)(F)F)s1,-1.5964901
Cc1ccc(NC(=O)CNc2cccc(F)c2)cc1,-3.9523554
CCC(C)N(CCOc1ccc(C)cc1)C(=O)C(C)NC(N)=O,-11.110268
CSc1nsc(NC(=O)CCc2cc(Cl)cs2)n1,-3.7540674
CCc1nc(CN(C)Cc2noc(-c3cccs3)n2)cs1,-13.207999
CN(Cc1c[nH]nc1-c1cccnc1)CC1(CO)CCOCC1,13.859746
CC(C)Oc1ccccc1NCCOc1ccc(N)c(F)c1,-10.15246
CC(=O)NC(C)c1c(Cl)cccc1Cl,-0.16877043
CCOCCCNC(=O)c1cc2c(nc3sccn32)s1,-8.71535
Cc1ccc(C(=O)CCN2CCN(C)CC2)cc1,-7.6908994
O=C(NC1CC1)c1ccc(-c2ccc(C(F)(F)F)cc2)[nH]c1=O,-3.8201337
Cc1cccc(C(=O)NCCNC(=O)c2ccoc2C)c1,1.46833
CCCCc1cc(NCC2CCN(C(C)=O)C2)n2ncnc2n1,14.103019
CC(C(=O)N1CCCC1)N1CCN(S(=O)(=O)C(F)F)CC1,-1.9418967
CCc1nn(C)c(CC)c1CNC(=O)CCc1nc(C)no1,-15.264116
O=C(Nc1ccc2c3c(cccc13)CC2)c1cc2ccccc2c(=O)[nH]1,6.273646
NC(=O)c1cccc(NC(=O)CCc2c[nH]c3ccccc23)n1,4.422379
CC1CN(C(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)CCO1,-6.2930074
O=C(CN1CCCS1(=O)=O)NC1CCN(c2ccc(F)cc2)C1,-11.039368
Cc1nnc(-c2ccc(Cl)c(S(=O)(=O)N3CCCCC3)c2)o1,-6.062679
COC(=O)COc1ccc2oc3c(c2c1)Cc1ccccc1-3,-9.167672
Cc1ccn(-c2ccc(C(C)NC(=O)c3cn[nH]c3C)cc2)n1,-14.371964
