smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
N#Cc1nc(N)c(F)c(N[C@]23C=C[C@H](C[C@@H]2NC(=O)c2cnn4cccnc24)C3)n1,<bos>,N,<5>,c1cncnc1,<1>,<0>,(,F,),<3>,(,C#N,),N,<2R>,C1=CC2CCC1C2|2S5R,<3S>,N,C=O,<4>,c1cnc2ccnn2c1,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)Nc1ccc(-c2cn3ccnc3c(Nc3ccc(N4CCOCC4)cc3)n2)cc1,<bos>,C,N,C=O,N,<0>,c1ccccc1,<3>,<0>,c1cn2ccnc2cn1,<7>,N,<0>,c1ccccc1,<3>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(Nc2nccc(-c3ccc(C(=O)NC4CCN(C(C)C)CC4)cc3)n2)c1,<bos>,C,C,(,C,),<3>,C1CCNCC1,<0>,N,C=O,<0>,c1ccccc1,<3>,<1>,c1cncnc1,<3>,N,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)NCCOCCN(C)C)c1ccccc1,<bos>,C,N,(,C,),C,C,O,C,C,N,C=O,C|S,(,<0>,c1ccccc1,),N,C=O,C|S,(,C,),N,C=O,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,
COc1ccc(-n2c(CCc3nc4ccccc4[nH]3)nc3ccccc3c2=O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,O=c1[nH]cnc2ccccc12,<3>,C,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2ncnc(Nc3ccnc(Nc4ccc(C)cc4C)n3)c2cc1OC,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),N,<3>,c1cncnc1,<1>,N,<7>,c1ccc2ncncc2c1,<1>,<0>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,
Cc1cccc(CCNC(=O)c2cc(C(C)(C)O)ccn2)n1,<bos>,C,C,(,C,),(,O,),<0>,c1ccncc1,<2>,C=O,N,C,C,<2>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc(F)ccc1NC(=O)Nc1cc2[nH]nc(C(F)(F)F)c2cn1,<bos>,F,C,(,F,),(,F,),<5>,c1cc2[nH]ncc2cn1,<0>,N,C=O,N,<3>,c1ccccc1,<4>,<0>,(,F,),O,C,<eos>,,,,,,,,,,,,,,,,
CC#C[C@H]1CN(S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)C[C@H]1O,<bos>,C,N,(,<2>,c1ncc2cc[nH]c2n1,),<0>,C1CCCCC1,<3>,C,O=[SH2]=O,<3>,C1CCNC1,<0S>,<1S>,(,O,),<1>,C#C,<0>,C,<eos>,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(=O)n(Cc2cccc(OC(N)=S)c2)n1,<bos>,C,C,(,C,),(,C,),<4>,O=c1cccn[nH]1,<6>,C,<0>,c1ccccc1,<4>,O,C=S,N,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCC=C1CCCC2C(c3ccc(S(N)(=O)=O)cc3)=CC[C@H]12,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,<6>,C=C1CCCC2C=CCC12|9S,<0>,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC[C@H]2CC[C@H](C(=O)O)O[C@H]2Cc2ccc3ccccc3c2)cc1,<bos>,O,C=O,<4R>,C1CCOCC1,<1S>,<2S>,(,C,<0>,c1ccc2ccccc2c1,),C,C,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(Oc2ccnc(Cn3ccnc3)c2)cc1,<bos>,F,<3>,c1ccccc1,<0>,O,<0>,c1ccncc1,<4>,C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(CCNCCOc2ccc(CCN3CCCCC3)cc2)cc1,<bos>,C1CCNCC1,<3>,C,C,<3>,c1ccccc1,<0>,O,C,C,N,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
