smiles,0
CC=C1C=CC(C=C(C=NN(C)c2ccc(C#N)cc2)C(=O)O)=C1,[C][C][=C][C][=C][Branch2][Ring1][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=N][N][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C][=Ring1][=C][C][=C][Ring2][Ring1][=Branch1]
CSCCC1CCCC1NC=NC(Nc1ccc(C(N)=O)cn1)=C(Cl)C=N,[C][S][C][C][C][C][Branch2][Ring1][=C][N][C][=N][C][Branch1][P][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=N][Ring1][=Branch2][=C][Branch1][C][Cl][C][=N][Ring1][S][C][C][C][Ring2][Ring1][#Branch1]
C=C[C@@H](CC(OC)C1=CC=CN([C@H](C)CC[CH]N2c3ccc(Cl)cc3C3NCC(=O)CC=CC=C3S2(=O)=O)CC1)OC,[C][C][=C][C][=C][Branch2][Branch1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@H1][C][C][C@H1][Branch2][Ring1][#Branch2][N][C][=C][C][=C][Branch1][S][C][Branch1][Ring1][O][C][C][C@@H1][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C][C][Ring1][S][C][=C][Ring2][Ring1][#Branch1][N][C][C][Ring2][=Branch1][C][=O][Ring2][Ring2][O]
CCCCc1ccc(NC(=O)c2cccs2)cc1CNC(=O)C1SN=C(c2ccccc2)S1,[C][C][C][C][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][=C][Ring1][=C][C][N][C][=Branch1][C][=O][C][S][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][S][Ring1][O]
CC(C)(C)CCN1SC(Cc2nc3ccccc3s2)N1C(=O)[C@H](Cc1c[nH]c2ncccc12)NC(=O)CNN=C(CC(=O)NO)c1ccccc1,[C][C][Branch1][C][C][Branch1][C][C][C][C][N][Branch2][Branch1][C][N][C][=Branch1][C][=O][C@H1][Branch1][#C][C][C][=C][NH1][C][=N][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][N][N][=C][Branch1][Branch2][C][C][=Branch1][C][=O][N][O][C][=C][C][=C][C][=C][Ring1][N][Ring1][=Branch1][S][C][=Ring2][Ring2][C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2]
CCCCCCCC1CCCN(CC)CC1c1ccc(OC)cc1,[C][C][C][C][C][C][C][C][C][C][C][N][Branch1][Ring1][C][C][C][C][Ring1][=Branch2][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2]
C=CC=CN[C@@H](CC[CH]NC=O)Nc1ncnc(N[C@H]2CCCN(C)C2)n1,[O][=C][Branch2][Ring2][Branch2][N][C@H1][C][C][C@@H1][Branch2][Ring1][=Branch2][N][C][=N][C][=N][C][Branch1][=N][N][C@H1][C][C][C][N][Branch1][C][C][C][Ring1][#Branch1][=N][Ring1][=C][C][=N][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Branch2][C][C][C][Ring2][Ring1][=N]
COC=C1C2=CCC(C(=O)NC3CCC(C(=O)NO)C3)=CN(C2)Cc2ccccc21,[C][O][C][=C][C][Branch1][C][C][=C][C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][O][C][C][Ring1][=Branch2][=C][N][Ring2][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][O]
CCC(C)N1C(CNC(=O)NCN=CC=CC23C=C4C=COC2C(=O)C43)CCN1C,[C][O][C][=C][C][=C][C][Branch2][Ring2][Ring1][C][=C][C][=N][C][NH1][C][Branch2][Ring1][Branch1][N][C][C][N][Branch1][#Branch1][C][Branch1][Ring1][C][C][C][N][Branch1][C][C][C][C][Ring1][#Branch2][=O][=C][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][Branch2][C][Ring2][Ring1][=N][=O]
C=C[CH]CC1CN(CC2=CC=CC2)C[C@@H]1C,[C][=C][C@H1][C][C][C][N][Branch1][=Branch2][C][C][=C][C][=C][C][=Ring1][Branch1][C][C@@H1][Ring1][O][C]
