smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
NC(=O)[C@@H]1[C@@H](NS(=O)(=O)c2ccc(Cl)s2)CCC[C@H]1NS(=O)(=O)c1cccc(F)c1,<bos>,Cl,<2>,c1ccsc1,<4>,O=[SH2]=O,N,<2S>,C1CCCCC1,<4R>,<3S>,(,C=O,N,),N,O=[SH2]=O,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cccc(-n2c(=O)c(-c3cc(NC(=O)c4ccccc4)ccc3O)cc3cnc(N)nc32)c1,<bos>,c1ccccc1,<0>,C=O,N,<0>,c1ccccc1,<4>,<3>,(,O,),<2>,O=c1ccc2cncnc2[nH]1,<7>,<10>,(,<4>,c1ccccc1,<0>,C,),N,<eos>,,,,,,,,,,,,,,,,,
Nc1ccc(Oc2cc(-c3ccccc3)nc3nc(O)ccc23)cc1,<bos>,N,<3>,c1ccccc1,<0>,O,<7>,c1cnc2ncccc2c1,<1>,<5>,(,<0>,c1ccccc1,),O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)cc1,<bos>,N,C=O,<0>,c1ccccc1,<3>,O,C,<3>,O=c1[nH]cnc2ccccc12,<2>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)[C@@H](CC1CCC(C(=O)NO)CC1)N(CC(=O)N1CCC2(CCCC2)CC1)C(N)=O,<bos>,N,C=O,N,(,C,C=O,<7>,C1CCC2(C1)CCNCC2,),C|R,(,C=O,N,C,),C,<0>,C1CCCCC1,<3>,C=O,N,O,<eos>,,,,,,,,,,,,,,,,,
CN(C)CC(=O)N1CCC(c2nc3cc(S(N)(=O)=O)ccc3n2Cc2ccc(OC(F)(F)F)cc2)CC1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,C,<4>,c1ccc2[nH]cnc2c1,<5>,<0>,(,O=[SH2]=O,N,),<0>,C1CCNCC1,<3>,C=O,C,N,(,C,),C,<eos>,,,,,,,,
O=C(NC(c1ccc(C(F)(F)F)cc1)c1cc(Cl)cc(Cl)c1)N1CCN(c2ccncc2)CC1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,C,(,N,C=O,<2>,C1CNCCN1,<5>,<0>,c1ccncc1,),<0>,c1ccccc1,<4>,<2>,(,Cl,),Cl,<eos>,,,,,,,,,,
CCc1ncc(-c2ccc(-c3cc(-c4cccc(OCC(=O)O)c4)n(-c4ccccc4)n3)cc2)n1C,<bos>,O,C=O,C,O,<0>,c1ccccc1,<4>,<4>,c1cn[nH]c1,<1>,<3>,(,<0>,c1ccccc1,),<0>,c1ccccc1,<3>,<1>,c1c[nH]cn1,<2>,<3>,(,C,C,),C,<eos>,,,,,,,,,,,,
Oc1cc(F)ccc1-c1cnc2c(c1)N(Cc1ccc(Cl)cc1Cl)CCN2,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,<6>,c1cnc2c(c1)NCCN2,<0>,<3>,c1ccccc1,<0>,<4>,(,O,),F,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc2nc(-c3ccnn3C)ncc2cc1CC(=O)Nc1cncc(Cl)c1,<bos>,C,<3>,c1cn[nH]c1,<4>,<5>,c1ccc2ncncc2c1,<1>,<0>,(,C,C=O,N,<1>,c1ccncc1,<5>,Cl,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,
