smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CS(=O)(=O)C(c1ccccc1)C(Cc1ccccc1)NS(=O)(=O)c1ccc(Oc2ccccc2)cc1,<bos>,c1ccccc1,<0>,O,<3>,c1ccccc1,<0>,O=[SH2]=O,N,C,(,C,(,<0>,c1ccccc1,),O=[SH2]=O,C,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)NCc1nc2cc(Cl)c(Cl)cc2n1CC(C)C,<bos>,C,C,(,C,),C,<4>,c1ccc2[nH]cnc2c1,<5>,<0>,(,Cl,),<1>,(,Cl,),C,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,
O=C1[C@@H]2CN(S(=O)(=O)c3ccc(F)cc3)C[C@@H]2CCN1c1ccc(OCCO)cc1,<bos>,F,<3>,c1ccccc1,<0>,O=[SH2]=O,<7>,O=C1NCCC2CNCC12|5R9S,<2>,<0>,c1ccccc1,<3>,O,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cncc(C(CN2CCC(Cc3ccccc3)CC2)c2ccccc2)c1,<bos>,F,<5>,c1ccncc1,<1>,C,(,C,<3>,C1CCNCC1,<0>,C,<0>,c1ccccc1,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1Cc2ccccc2N(C(=O)c2ccn3c2CSC3c2ccc([N+](=O)[O-])nc2)CC1C(=O)NO,<bos>,O,N,C=O,<8>,c1ccc2c(c1)CNCCN2,<7>,<10>,(,C=O,<1>,c1cc2n(c1)CSC2,<5>,<1>,c1ccncc1,<4>,O=[NH+][O-],),C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(S(=O)(=O)Nc2nc(CC(=O)N[C@@H](c3ccccc3)C(F)(F)F)cs2)c1,<bos>,c1ccccc1,<0>,C|S,(,C,(,F,),(,F,),F,),N,C=O,C,<0>,c1cscn1,<3>,N,O=[SH2]=O,<4>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,,
O=C(O)CSc1ccc(C(=O)Nc2ccnc(N3CCCC3)c2)cc1OCCCl,<bos>,Cl,C,C,O,<4>,c1ccccc1,<3>,<0>,(,C=O,N,<0>,c1ccncc1,<4>,<3>,C1CCNC1,),S,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,
Cc1cnc(NC(=O)C=Cc2ccccc2)c(-c2ccc(OCCN(C)C)cc2)c1,<bos>,C,N,(,C,),C,C,O,<3>,c1ccccc1,<0>,<5>,c1ccncc1,<4>,<1>,(,C,),N,C=O,<0>,C=C,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
C[C@@H]1CN(C[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)[C@@H](C)CN1c1cccc(Cl)c1,<bos>,C,C,(,C,),(,C,),O,C=O,N,C|S,(,C,<0>,c1ccccc1,),C,<2>,C1CNCCN1,<5>,<0R>,(,C,),<3S>,(,C,),<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,
COc1cccc(-c2nc(-c3cc(C(F)(F)F)nn3C)ncc2OC)c1,<bos>,C,<3>,c1cn[nH]c1,<4>,<1>,(,C,(,F,),(,F,),F,),<3>,c1cncnc1,<0>,<5>,(,<4>,c1ccccc1,<0>,O,C,),O,C,<eos>,,,,,,,,,,,
COc1ccc(NC(=O)CCCS)c(OC)c1,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,N,C=O,C,C,C,S,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(-c2nc(N)sc2-c2cc(Cl)cc(Cl)c2)cc1,<bos>,C,O=[SH2]=O,<3>,c1ccccc1,<0>,<0>,c1cscn1,<1>,<3>,(,N,),<0>,c1ccccc1,<2>,<4>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(N(C[C@H](C)NC(=O)c2ccc(CO)cc2)C(=O)c2ccco2)cc1,<bos>,O,C,<3>,c1ccccc1,<0>,C=O,N,C|S,(,C,),C,N,(,C=O,<4>,c1ccoc1,),<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,
COc1ccc(NC2=NS(=O)(=O)c3cc(Cl)cc(NS(C)(=O)=O)c3N2)cn1,<bos>,C,O,<4>,c1ccncc1,<1>,N,<4>,O=S1(=O)N=CNc2ccccc21,<9>,<7>,(,N,O=[SH2]=O,C,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
N=C(N)NCC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)c1ccc(S(N)(=O)=O)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,N,C,C=O,N,C|S,(,C=O,C,N,<0>,C=N,<0>,N,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
O=C(NC1C2CC3CC(C2)CC1C3)c1ccc2nc(Nc3ccc([N+](=O)[O-])cc3)sc2c1,<bos>,C1C2CC3CC1CC(C2)C3,<8>,N,C=O,<1>,c1ccc2scnc2c1,<5>,N,<0>,c1ccccc1,<3>,O=[NH+][O-],<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cn(S(N)(=O)=O)c2ccc(-c3ccccc3)cc12,<bos>,N,O=[SH2]=O,<4>,c1ccc2[nH]ccc2c1,<0>,<6>,(,C=O,C,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCC)NCc1cccc(OC)c1,<bos>,C,C,C,N,(,C,C,C,),N,C,<0>,c1ccccc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N(CC(c1ccccc1)c1cccc(Cl)c1)[C@H](c1ccc(Cl)c(Cl)c1)[C@@H]1CNCCO1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),C|R,(,<1S>,C1COCCN1,),N,(,C=O,C,),C,C,(,<0>,c1ccccc1,<4>,Cl,),<0>,c1ccccc1,<eos>,,,,,,,,,,,
N#Cc1nccc(N2CC3CN(C(=O)c4ccccc4-c4ccccc4)CC3C2)n1,<bos>,C#N,<3>,c1cncnc1,<1>,<1>,C1NCC2CNCC12,<5>,C=O,<0>,c1ccccc1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
