smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
NC(=O)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,<7>,c1ccc2ncncc2c1,<0>,<1>,(,O,),C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])c1ncc(-c2c(-c3ccc(Cl)cc3)[nH]c3ccccc23)cc1F,<bos>,F,<5>,c1ccncc1,<1>,<4>,(,O=[NH+][O-],),<6>,c1ccc2[nH]ccc2c1,<5>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CN2Cc3ccccc3N(C(=O)c3cccnc3)CC2C(=O)NO)cc1,<bos>,O,N,C=O,<8>,c1ccc2c(c1)CNCCN2,<7>,<10>,(,C=O,<1>,c1ccncc1,),C,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nc(CC(=O)N(Cc3ccc(Cl)cc3Cl)c3ccccc3)cs2)cc1,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,N,(,<0>,c1ccccc1,),C=O,C,<0>,c1cscn1,<3>,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,
CCCCC(NC(=O)[C@@H]1COCC[C@@H]1C(Cl)c1ccccc1)S(=O)(=O)c1ccc(SC)cc1,<bos>,Cl,C,(,<3>,c1ccccc1,),<0S>,C1CCOCC1,<5S>,C=O,N,C,(,O=[SH2]=O,<3>,c1ccccc1,<0>,S,C,),C,C,C,C,<eos>,,,,,,,,,,,,,,,
CCCOC(=O)c1nc2cccnc2nc1-c1ccc(OCCN(C)C)cc1,<bos>,C,N,(,C,),C,C,O,<3>,c1ccccc1,<0>,<5>,c1cnc2nccnc2c1,<6>,C=O,O,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N[C@H](CC(=O)c1ncc(-c2ccccn2)o1)Cc1ccccc1,<bos>,C,C,(,C,),(,C,),O,C=O,N,C|S,(,C,<0>,c1ccccc1,),C,C=O,<3>,c1cocn1,<1>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
COc1ccc(CCNC(=O)COc2ccc(C)cc2)c(C)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,C,),C,C,N,C=O,C,O,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CN(C)c1ncc2ncnc(Nc3ccc(-c4cc(Cl)cc(Cl)c4)cn3)c2n1,<bos>,C,N,(,C,),<0>,c1ncc2ncncc2n1,<7>,N,<4>,c1ccncc1,<1>,<0>,c1ccccc1,<2>,<4>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)Nc1ccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(Cl)c1,<bos>,O,C,<4R>,C1CCOC1,<2R>,<0S>,(,O,),<1R>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,N,C,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,O=[SH2]=O,C,<eos>,,,,,,,,,,,
Cn1c(=O)cnn(CCCCCCN2C(=O)C3CCCN3C2=O)c1=O,<bos>,C,<7>,O=c1cn[nH]c(=O)[nH]1,<4>,C,C,C,C,C,C,<2>,O=C1NC(=O)N2CCCC12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)NCCNC2CCc3ccccc32)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,N,C,C,N,<8>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc2nc(NC(=O)c3cccc4ccccc34)sc2c1,<bos>,C1C2CC3CC1CC(C2)C3,<7>,N,C=O,<1>,c1ccc2scnc2c1,<5>,N,C=O,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)n1ccc2cc(CCNC(=O)Oc3ccccc3)ccc21,<bos>,N,O=[SH2]=O,<4>,c1ccc2[nH]ccc2c1,<0>,C,C,N,C=O,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCc1ccc2c(c1)CC(NC(=O)Nc1ccc(OC(F)F)cc1)CC2,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,N,C=O,N,<7>,c1ccc2c(c1)CCCC2,<0>,C,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)NCC=C(c1ccccc1)c1ccc(C#N)cc1,<bos>,C#N,<3>,c1ccccc1,<0>,<1>,C=C,<0>,<1>,(,<0>,c1ccccc1,),C,N,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@H](CCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)C1CCN(CCCc2cccc3ccccc23)C1)Cc1ccccc1)OCc1ccccc1,<bos>,c1ccccc1,<0>,C,O,C=O,N,C|S,(,C,<0>,c1ccccc1,),C,C,N,C=O,C|S,(,C,<0>,c1ccccc1,),N,C=O,C|R,(,C,<0>,c1ccccc1,),N,C=O,<0>,C1CCNC1,<3>,C,C,C,<2>,c1ccc2ccccc2c1
CC(=O)Nc1ccc(F)cc1N1CCN(CCN2C(=O)C3CCCCN3C2=O)CC1,<bos>,C,C=O,N,<3>,c1ccccc1,<4>,<0>,(,F,),<5>,C1CNCCN1,<2>,C,C,<2>,O=C1NC(=O)N2CCCCC12,<eos>,,,,,,,,,,,,,,,,,,,,,,
