smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Nc1ncnc(Oc2c(F)cccc2NC(=O)c2cnn3cccnc23)c1F,<bos>,N,<5>,c1cncnc1,<1>,<0>,(,F,),O,<5>,c1ccccc1,<0>,<4>,(,F,),N,C=O,<4>,c1cnc2ccnn2c1,<eos>,,,,,,,,,,,,,,,,,,,
CN(C)CCOCCOc1ccc2c(c1)CCn1nc(-c3ccc(OCC4CCC4)cc3)c(C(N)=O)c1N2,<bos>,C,N,(,C,),C,C,O,C,C,O,<0>,c1ccc2c(c1)CCn1nccc1N2,<10>,<11>,(,C=O,N,),<0>,c1ccccc1,<3>,O,C,<0>,C1CCC1,<eos>,,,,,,,,,,,,,
COc1ccc(-n2c(CCN3CCOCC3)nc3ccccc3c2=O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,O=c1[nH]cnc2ccccc12,<3>,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)[n+](Nc2ncnc3cc(OCCO)c(Cl)cc23)c(C)c1,<bos>,C,<0>,c1cc[nH+]cc1,<3>,<2>,(,C,),<4>,(,C,),N,<7>,c1ccc2ncncc2c1,<1>,<0>,(,Cl,),O,C,C,O,<eos>,,,,,,,,,,,,,,,
Cc1cccnc1-n1nc(S(=O)(=O)C2CCCCC2)n(Cc2ccccc2[S+]([O-])C(C)C)c1=O,<bos>,C,C,(,C,),[O-][SH2+],<5>,c1ccccc1,<0>,C,<2>,O=c1[nH]cn[nH]1,<3>,<5>,(,<2>,c1ccncc1,<1>,C,),O=[SH2]=O,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,
CC(N)(C(=O)N1CCc2cc(S(N)(=O)=O)ccc21)c1ccccc1C(F)(F)F,<bos>,F,C,(,F,),(,F,),<5>,c1ccccc1,<0>,C,(,C,),(,N,),C=O,<8>,c1ccc2c(c1)CCN2,<0>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,
Cc1cc(-c2nc(C)c3c(-c4cn[nH]c4C)ncnn23)c2ccccc2n1,<bos>,C,<4>,c1cn[nH]c1,<0>,<2>,c1ncc2cncn2n1,<6>,<4>,(,C,),<7>,c1ccc2ncccc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2ccnc(C(C)(C)C)c2)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,<bos>,C,C,(,C,),(,C,),<4>,c1ccncc1,<0>,C=O,N,<0>,c1ccccc1,<4>,<3>,(,C,),N,<7>,c1ncc2ncncc2n1,<0>,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)c2ccc3c(c2)C(c2ccc(F)cc2)[C@@H]2NCC[C@@]34CCCC[C@@H]24)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccc2c(c1)CC1NCCC23CCCCC13|7R11R16R,<6>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(Oc2ccnc(Cn3ccnc3)c2)cc1,<bos>,F,<3>,c1ccccc1,<0>,O,<0>,c1ccncc1,<4>,C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1cc2c(cc1CCNCCOc1ccc(CCN3CCCCC3)cc1)OCO2,<bos>,C1CCNCC1,<3>,C,C,<3>,c1ccccc1,<0>,O,C,C,N,C,C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC1CCN(Cc2ccc(F)cc2)CC1)c1cccc(OCC(F)F)c1,<bos>,F,C,(,F,),C,O,<4>,c1ccccc1,<0>,C=O,N,C,<0>,C1CCNCC1,<3>,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(-c2cncc(NC3CCCCC3)c2)ccc1-c1c[nH]cn1,<bos>,C,<4>,c1ccncc1,<2>,<5>,(,<0>,c1c[nH]cn1,),<1>,c1ccncc1,<5>,N,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Oc1ccc(-c2ccc3nnc(CN4CCC(c5cccc6cccc(F)c56)CC4)n3n2)nc1,<bos>,F,<4>,c1ccc2ccccc2c1,<2>,<0>,C1CCNCC1,<3>,C,<4>,c1cnn2cnnc2c1,<1>,<4>,c1ccncc1,<1>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cc(N)ccc2Cl)cc2nnc(NCc3ccc(S(=O)(=O)Nc4ccccc4)cc3)nc12,<bos>,N,<0>,c1ccccc1,<4>,<3>,(,Cl,),<1>,c1ccc2nncnc2c1,<6>,<9>,(,C,),N,C,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
CCCC(=O)NCc1nc(-c2c(CC)cccc2C(C)C)no1,<bos>,C,C,(,C,),<0>,c1ccccc1,<5>,<4>,(,C,C,),<0>,c1ncon1,<2>,C,N,C=O,C,C,C,<eos>,,,,,,,,,,,,,,,,,
FC(F)(F)Oc1cc(Nc2ncnc3[nH]ccc23)cc(NC2C[C@@H]3CC[C@H]2C3)c1,<bos>,F,C,(,F,),(,F,),O,<4>,c1ccccc1,<2>,<0>,(,N,<2>,c1ncc2cc[nH]c2n1,),N,<0>,C1CC2CCC1C2|2R5S,<eos>,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)C1=C(NS(=O)(=O)c2ccc(Cl)s2)C(=O)CS1,<bos>,C,C,(,C,),(,C,),O,C=O,<3>,O=C1C=CSC1,<2>,N,O=[SH2]=O,<4>,c1ccsc1,<2>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)Cc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4cccc(C(=N)N)c4)cc2)CC3)cc1,<bos>,C,C,O,C=O,C,<0>,c1ccccc1,<3>,<8>,O=C1NCCc2cn[nH]c21,<2>,<6>,(,C=O,N,),<0>,c1ccccc1,<3>,<0>,c1ccccc1,<4>,<0>,C=N,<0>,N,<eos>,,,,,,,,,,,,,
CC1CNc2cc(OCCc3cccc(C#N)c3)ccc2C1C,<bos>,C,<7>,c1ccc2c(c1)CCCN2,<1>,<6>,(,C,),O,C,C,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C1NC[C@](C(=O)NCc2ccc(F)c(F)c2)(c2cc(CN3CCOCC3)cc3c2CCNC3)N1CC1CCCCC1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C,N,C=O,<3S>,O=C1NCCN1,<3S>,<2>,(,C,<0>,C1CCCCC1,),<5>,c1ccc2c(c1)CCNC2,<1>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,
O=C1CCC2CN(c3ccc([C@@H]4C[C@H]4c4cccnc4)cc3)CCN12,<bos>,O=C1CCC2CNCCN12,<6>,<3>,c1ccccc1,<0>,<0R>,C1CC1,<2R>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(-c2cccc(C(=O)O)c2-c2ccncc2)cc1,<bos>,O,C=O,<0>,c1ccccc1,<4>,<5>,(,<0>,c1ccncc1,),<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCc2nc(NC(=O)c3ccc(-n4cnc(-c5ccccc5)c4)c(CC(=O)NC4CC4)c3)sc2C1,<bos>,C,<6>,c1nc2c(s1)CNCC2,<0>,N,C=O,<0>,c1ccccc1,<4>,<3>,(,<2>,c1c[nH]cn1,<0>,<0>,c1ccccc1,),C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(C2=NC(N)CO2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),<0>,C1=NCCO1,<2>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
