smiles,0
CC[C@H](Nc1nc2ccc(F)cc2c2nc(-c3ccco3)nn12)C(=O)C=CC(=O)NO,CC[C@H](Nc1nc2ccc(F)cc2c2nc(-c3ccco3)nn12)C(=O)C=CC(=O)NO
COc1ccc2c(c1)C(=O)N(Cc1cccc(F)c1-c1ccccc1)C2,COc1ccc2c(c1)C(=O)N(Cc1cccc(F)c1-c1ccccc1)C2
N#Cc1ccc(N2CCN(Cc3ccccc3)CC2)cc1NS(=O)(=O)c1ccc(-c2ccccc2)cc1,N#Cc1ccc(N2CCN(Cc3ccccc3)CC2)cc1NS(=O)(=O)c1ccc(-c2ccccc2)cc1
CC(=O)C1=CN=C2C=CC(=C1)c1nn3c(-c4cccc(C(F)(F)F)c4)ccnc3c1N2,CC(=O)c1cnc2ccc(-c3nn4c(-c5cccc(C(F)(F)F)c5)ccnc4c3[nH]2)c1
CCc1nc2ccccc2c(=O)n1-c1cccc(F)c1N,CCc1nc2ccccc2c(=O)n1-c1cccc(F)c1N
O=C1CCN(CCO)c2nc(SCc3ncccc3F)c(-c3ccnc(N4CCOCC4)c3)cc2N=N1,O=C1N=Nc2cc(-c3ccnc(N4CCOCC4)c3)c(SCc3ncccc3F)nc2N(CCO)CC1
CN1C(=O)N2C(COc3ccccc3Cl)CN(C3CCCC3)CC2[C@H]1c1ccc(S(N)(=O)=O)cc1,CN1C(=O)N2C(COc3ccccc3Cl)CN(C3CCCC3)CC2[C@H]1c1ccc(S(N)(=O)=O)cc1
CC(C)[C@H](NC(=O)[C@H]1C[C@@H](N)C1(F)F)NS(=O)(=O)c1ccc(-c2ccc(NS(C)(=O)=O)cc2)cc1,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(NS(C)(=O)=O)cc2)cc1)NC(=O)[C@H]1C[C@@H](N)C1(F)F
O=C(Nc1ccc2[nH]cc(-c3ccc(Cl)cc3)c2c1)c1cc(F)ccc1-n1ccnc1,O=C(Nc1ccc2[nH]cc(-c3ccc(Cl)cc3)c2c1)c1cc(F)ccc1-n1ccnc1
COc1ccc(C(=O)N(C)c2ocnc2-c2ccc(C(=O)O)cc2)cc1,COc1ccc(C(=O)N(C)c2ocnc2-c2ccc(C(=O)O)cc2)cc1
