smiles,0
CCC[C@@H](C[C@@H]1SN=C1N)Oc1cccc(NS(=O)(=O)O)c1,[C@H]1(SN=C1N)C[C@@H](Oc1cccc(c1)NS(=O)(O)=O)CCC
Cn1cnc(C2CCC3(CC2)CN(c2ncc(C4CC4)cn2)C3=O)c1,C1C(CCC2(C1)CN(C2=O)c1ncc(C2CC2)cn1)c1cn(cn1)C
O=C(OC1CCCCC1)c1[nH]c2nc(-c3ccccc3)ccc2c1[O-],c12[nH]c(C(=O)OC3CCCCC3)c(c2ccc(-c2ccccc2)n1)[O-]
CCc1cc(-c2ccc(N)nc2)c2[nH]c(C(CCC(F)(F)F)CC(=O)c3ccccc3)nc2n1,c1(ccccc1)C(CC(CCC(F)(F)F)c1[nH]c2c(cc(nc2n1)CC)-c1ccc(nc1)N)=O
Clc1ccc(N2CCN(CC[C@@H](COCc3ccccc3)Cc3ccccc3)CC2)cc1Cl,c1c(ccc(c1Cl)Cl)N1CCN(CC1)CC[C@H](Cc1ccccc1)COCc1ccccc1
Cn1nc(-c2ccc(C(C)(F)F)cc2)nc1C1CCN(C(C)(O)C(C)(C)N)CC1,FC(F)(c1ccc(cc1)-c1nn(c(C2CCN(C(C(C)(C)N)(C)O)CC2)n1)C)C
CC(C)(CCC(=O)C(=O)O)c1cccc2nc(-c3cccc(S(=O)(=O)NCCO)c3)sc12,O=C(O)C(=O)CCC(C)(C)c1cccc2nc(-c3cccc(S(=O)(=O)NCCO)c3)sc12
C=CCN1CCN(c2oc3ccccc3c2C(O)N2CCCC2)CC1,N1(CCN(CC1)CC=C)c1oc2c(cccc2)c1C(O)N1CCCC1
CCc1nc2ccc(C(=O)N(C)[C@H]3CCN(CCO)C3)cc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCc1nc2ccc(C(=O)N(C)[C@@H]3CN(CCO)CC3)cc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
COCc1cccc(S(=O)(=O)Nc2ccc(-c3noc(-c4ccc(F)c(Cl)c4)n3)cc2)c1,COCc1cccc(S(=O)(=O)Nc2ccc(-c3nc(-c4cc(Cl)c(F)cc4)on3)cc2)c1
CC(=O)N[C@H](c1ccccc1)c1cnc(C)c(Nc2ccc(OC(F)(F)F)cc2)n1,c1cccc(c1)[C@@H](NC(=O)C)c1nc(c(C)nc1)Nc1ccc(OC(F)(F)F)cc1
C[C@H]1COCCN1c1nc2cnccn2c1-c1cccc(Nc2cccc(N(C)CCCN3CCCCC3)n2)c1,C1CN(CCC1)CCCN(C)c1nc(Nc2cccc(c2)-c2c(nc3n2ccnc3)N2CCOC[C@@H]2C)ccc1
Cc1cc(-c2nc(NCc3ccc(Cl)nc3N3CCC(N(C)C)C3)sc2C2CC2)ccn1,c1cc(CNc2nc(-c3ccnc(C)c3)c(C3CC3)s2)c(nc1Cl)N1CCC(N(C)C)C1
Cc1c(-c2ccc(O)cc2)c2ccc(I)cc2n1-c1ccc([N+](=O)[O-])cc1,c1c(ccc2c1n(-c1ccc(cc1)[N+]([O-])=O)c(c2-c1ccc(O)cc1)C)I
COc1ccc(C(=O)N(c2cc(N3CCCC3)nc(N)n2)C2CCCC2)cn1,COc1ccc(C(=O)N(C2CCCC2)c2nc(N)nc(N3CCCC3)c2)cn1
Nc1ncc2cc(-c3cc(F)cc(-c4ccc(O)cc4O)c3)[nH]c2n1,c1(c(cc(O)cc1)O)-c1cc(-c2[nH]c3c(cnc(N)n3)c2)cc(c1)F
CC(=O)n1c(-c2ccccc2)nc(-c2ccccc2)c(-c2ccc(Cl)cc2)c(=O)c1=O,c1ccc(cc1)C1=C(C(=O)C(N(C(C)=O)C(=N1)c1ccccc1)=O)c1ccc(Cl)cc1
CCC1CCCN1Cc1cccc(I)c1,c1cc(I)cc(CN2C(CCC2)CC)c1
COc1ccc(OCc2c(C)nc(-c3ccc(F)cc3F)oc2=O)c(Cl)c1,Cc1nc(-c2ccc(F)cc2F)oc(=O)c1COc1c(Cl)cc(cc1)OC
CCCN(Cc1ccc(OC)cc1)c1ccc2[nH]c(SCc3ccccc3C(=N)N)c(C#N)c2c1,N(CCC)(c1ccc2c(c1)c(C#N)c([nH]2)SCc1c(cccc1)C(=N)N)Cc1ccc(OC)cc1
COc1ccc(-n2cc(COc3ccccc3C)c3c(Cl)cc(N4CCN(C)CC4)cc32)cc1,c1(C)ccccc1OCc1cn(c2cc(cc(Cl)c21)N1CCN(C)CC1)-c1ccc(OC)cc1
O=C1C[C@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)N1C(=O)N1CCN(CCCCc2ccccc2)CC1,O=C1C[C@@H](N1C(N1CCN(CCCCc2ccccc2)CC1)=O)NS(c1ccc(-c2ccccc2)cc1)(=O)=O
