smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
OC[C@H]1O[C@@H](n2cnc3c(NCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,<bos>,O,C,<2R>,C1CCOC1,<4R>,<0R>,(,O,),<1S>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,N,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CN(C)Cc1cccc(COc2ccc(CC34CC5CC(CC(C5)C3)C4)cc2)c1,<bos>,C,N,(,C,),C,<4>,c1ccccc1,<0>,C,O,<0>,c1ccccc1,<3>,C,<7>,C1C2CC3CC1CC(C2)C3,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC[C@@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2C,<bos>,F,<3>,c1ccccc1,<0>,<0S>,C1CC2CCC(C1)N2|2S5R,<6R>,<7>,(,C,),C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,F,<5>,c1ccncc1,<1>,C,(,O=[NH+][O-],<3>,c1ccccc1,<0>,C,),C=O,<3>,C1CCNC1,<4S>,C,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,
CN1CCN(C(=O)CN2Cc3ccccc3N(C(=O)c3ccc(N)nc3)CC2C(=O)NO)CC1,<bos>,O,N,C=O,<8>,c1ccc2c(c1)CNCCN2,<7>,<10>,(,C=O,<1>,c1ccncc1,<4>,N,),C,C=O,<5>,C1CNCCN1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccncc1)N(Cc1ccc(Cl)cc1Cl)c1ccccc1,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,N,(,<0>,c1ccccc1,),C=O,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
,<bos>,Cl,C,(,<3>,c1ccccc1,),<0>,(,<0>,c1ccccc1,),C=O,N,C=S,<3>,C1CCNC1,<4>,<3>,c1cscn1,<0>,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,
CN(C)C1CCN(c2nccnc2C2CN(C(=O)c3nc4ccccc4[nH]3)C2)CC1,<bos>,C,N,(,C,),<0>,C1CCNCC1,<3>,<3>,c1cnccn1,<4>,<0>,C1CNC1,<2>,C=O,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,F,C,(,F,),(,F,),<9R>,c1ccc2c(c1)CSc1cn[nH]c1-2,<11>,<1>,(,O,C,),<9S>,(,<1>,c1ccncc1,<4>,Cl,),C=O,O,C,<eos>,,,,,,,,,,,,,
CC(C)(C)OC(=O)Nc1ccc(-c2ccccc2COc2cc(=O)oc3cc(O)ccc23)cc1,<bos>,C,C,(,C,),(,C,),O,C=O,N,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<5>,C,O,<3>,O=c1ccc2ccccc2o1,<7>,O,<eos>,,,,,,,,,,,,,,,,
Cn1nccc1-c1cc(Br)ccc1Oc1ccc(S(=O)(=O)Nc2nccs2)cc1C#N,<bos>,C,<3>,c1cn[nH]c1,<4>,<4>,c1ccccc1,<3>,<0>,(,Br,),O,<3>,c1ccccc1,<0>,<4>,(,C#N,),O=[SH2]=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,
COc1ccc(CNC(=O)[C@@H]2C[C@H]3C[C@H]3N2C(=O)Cn2cnc3c(NNC4CCCC4)ncnc32)c(C)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,C,),C,N,C=O,<0S>,C1CC2CC2N1|2R4R,<5>,C=O,C,<6>,c1ncc2nc[nH]c2n1,<2>,N,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,
CO[n+]1c(C=Cc2ccc(N(C)C)cc2)sc2ccc(Br)cc21,<bos>,C,N,(,C,),<0>,c1ccccc1,<3>,<0>,C=C,<1>,<5>,c1ccc2sc[nH+]c2c1,<6>,<0>,(,Br,),O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cn1ncc(-c2nn(C)c3ncnc(-c4cccc(CC(=O)O)c4)c23)c1-c1ccc(CO)cc1,<bos>,O,C,<3>,c1ccccc1,<0>,<4>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,c1ncc2cn[nH]c2n1,<2>,<6>,(,C,),<0>,c1ccccc1,<4>,C,C=O,O,<eos>,,,,,,,,,,,,,,
COc1ncc(-c2ncnc3c(-c4cncc(F)c4)c(O)c(C(N)=O)nc23)cc1C,<bos>,C,O,<4>,c1ccncc1,<1>,<5>,(,C,),<4>,c1cnc2cncnc2c1,<9>,<1>,(,C=O,N,),<0>,(,O,),<1>,c1ccncc1,<5>,F,<eos>,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)c2ccc(Nc3nc4c(s3)CCCC4c3ccccc3)cc2)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,<0>,c1ccccc1,<3>,N,<0>,c1nc2c(s1)CCCC2,<8>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N(CCCN2CCC(O)(C(=O)O)CC2)Cc2cccc3ccccc23)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,(,C,<2>,c1ccc2ccccc2c1,),C,C,C,<3>,C1CCNCC1,<0>,<0>,(,O,),C=O,O,<eos>,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc2[nH]c(-c3ccc(C(=O)O)cc3)c(-c3ccccc3)c2c1,<bos>,N,O=[SH2]=O,<0>,c1ccc2[nH]ccc2c1,<5>,<6>,(,<0>,c1ccccc1,),<0>,c1ccccc1,<3>,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(CC(=O)O)Cc1ccc2c(c1)CC(NC(=O)Nc1ccc(OC(F)F)cc1)CC2,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,N,C=O,N,<7>,c1ccc2c(c1)CCCC2,<0>,C,N,(,C,(,C,),C,),C,C=O,O,<eos>,,,,,,,,,,,,
,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),C|R,(,C,(,),O,),C=O,N,C|S,(,C,(,C,),C,),<0>,c1nnn[nH]1,<4>,C,C,C=O,O,<eos>,,,,,,,
CC1(C)CC=C(c2ccc(C#N)cc2)c2cc(-c3ccc(-c4noc(C5CN(C(=O)NC6CCCCC6)C5)n4)cc3)ccc21,<bos>,C#N,<3>,c1ccccc1,<0>,<1>,C1=Cc2ccccc2CC1,<4>,<8>,(,C,),<8>,(,C,),<0>,c1ccccc1,<3>,<0>,c1ncon1,<2>,<0>,C1CNC1,<2>,C=O,N,<0>,C1CCCCC1,<eos>,,,,,,,,,,,
O=C(N[C@@H](CCCCCNc1c2c(nc3ccccc13)CCCC2)C(=O)O)OCc1ccccc1,<bos>,c1ccccc1,<0>,C,O,C=O,N,C|S,(,C=O,O,),C,C,C,C,C,N,<7>,c1ccc2nc3c(cc2c1)CCCC3,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(F)cc1-c1ccc2cc(COc3cc(OCc4ccc5ccccc5n4)cc(C(=O)O)c3)ccc2n1,<bos>,C,C=O,N,<3>,c1ccccc1,<4>,<0>,(,F,),<5>,c1ccc2ncccc2c1,<0>,C,O,<2>,c1ccccc1,<4>,<0>,(,C=O,O,),O,C,<5>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,
N[C@H](Nc1cc(F)cc(F)c1F)C(=O)N1CCC[C@H]1C(=O)N1CCCCCC1,<bos>,F,<0>,c1ccccc1,<2>,<4>,(,F,),<3>,(,F,),N,C|R,(,N,),C=O,<3>,C1CCNC1,<4S>,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,
,<bos>,C,C=O,N,<0>,c1cc2c(s1)COC2,<5>,<2>,(,C,),C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,F,<5>,c1ccccc1,<0>,<4>,O=c1cccc[nH]1,<6>,<2S>,C1=NC2COCCC2CS1|7R,<2S>,<0>,(,N,),O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1c(-c2ccc(=O)[nH]c2)ccnc1Cl)c1ccc2[nH]nc(-c3ccc(C4CCCC4)cc3)c2c1,<bos>,Cl,<4>,c1ccncc1,<5>,<0>,(,<4>,O=c1cccc[nH]1,),N,C=O,<0>,c1ccc2[nH]ncc2c1,<6>,<0>,c1ccccc1,<3>,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
,<bos>,F,<0>,c1ccccc1,<3>,C,<0R>,C1CC2CCC[NH+]2C1|2S,<6R>,<11R>,(,O,),<2S>,(,C,),C,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nnc(SCC(C)C)n2C)cc1OC,<bos>,C,C,(,C,),C,S,<0>,c1nnc[nH]1,<3>,<4>,(,C,),<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)cc1)c1cncc(COc2ccccn2)n1,<bos>,Cl,<3>,c1ccccc1,<0>,N,C=O,<0>,c1cnccn1,<4>,C,O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(-c2no[n+]([O-])c2-c2cnc(-c3ccc4ccccc4n3)o2)ccc1O,<bos>,C#N,<4>,c1ccccc1,<0>,<3>,(,O,),<3>,[O-][n+]1ccno1,<2>,<1>,c1cocn1,<3>,<5>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccc(-c2cnc3[nH]cc(C(=O)NCCO)c3n2)c(F)c1,<bos>,c1ccc2ccccc2c1,<0>,O=[SH2]=O,N,C|S,(,C,),<0>,c1ccccc1,<3>,<4>,(,F,),<0>,c1cnc2[nH]ccc2n1,<6>,C=O,N,C,C,O,<eos>,,,,,,,,,,,,,,,,
