smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
N#Cc1c(N)ncnc1Nc1ccc(NCCO)cc1F,<bos>,N,<5>,c1cncnc1,<1>,<0>,(,C#N,),N,<3>,c1ccccc1,<0>,<4>,(,F,),N,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)Nc1cccc(-c2cnc3cc(-c4ccccc4)ccn23)c1,<bos>,C,N,C=O,N,<0>,c1ccccc1,<4>,<4>,c1ccn2ccnc2c1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCOc1ccc2[nH]c(Cc3ccccc3)c(CC(=O)Nc3cocn3)c2c1,<bos>,C,C,C,O,<0>,c1ccc2[nH]ccc2c1,<6>,<5>,(,C,<0>,c1ccccc1,),C,C=O,N,<0>,c1cocn1,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccc(COc2ccc(S(=O)(=O)C3CN4CCC3C4)cc2)cc1,<bos>,C,N,(,C,),<0>,c1ccccc1,<3>,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,<0>,C1CN2CCC1C2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-n2c(CCN3CCN(c4cccc5cnccc45)CC3)nc3ccccc3c2=O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,O=c1[nH]cnc2ccccc12,<3>,C,C,<2>,C1CNCCN1,<5>,<9>,c1ccc2cnccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Nc2ncc(-c3c[nH]nc3Cc3ccccc3)[nH]2)c1C,<bos>,C,<0>,c1ccccc1,<4>,<5>,(,C,),N,<3>,c1c[nH]cn1,<1>,<0>,c1cn[nH]c1,<1>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)[S+]([O-])c1ccc(C[C@H](N)CN2CCN(CCOc3ccccc3)CC2)cc1,<bos>,C,C,(,C,),[O-][SH2+],<0>,c1ccccc1,<3>,C,C|S,(,N,),C,<2>,C1CNCCN1,<5>,C,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
O=C(NC(c1ccccc1)c1ccccc1C(F)(F)F)c1ccc(OCC2CC2)cc1,<bos>,F,C,(,F,),(,F,),<5>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),N,C=O,<0>,c1ccccc1,<3>,O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2C[C@H](CO)[C@H](N3CCCCCC3)C2)CC1,<bos>,C,N,(,<2>,c1ncc2cc[nH]c2n1,),<0>,C1CCCCC1,<3>,C,O=[SH2]=O,<3>,C1CCNC1,<0S>,<1S>,(,<4>,C1CCCNCC1,),C,O,<eos>,,,,,,,,,,,,,,,,,,
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1cc(CNc2ccc(S(N)(=O)=O)cc2)ccc13,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,N,C,<0>,c1ccc2c(c1)CC1NCCC23CCCCC13|7R11R16R,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)[C@@H]1OC[C@H](N2CCOc3ccc(Cl)cc32)[C@@H](O)[C@@H]1O,<bos>,O,C=O,<4R>,C1CCOCC1,<1S>,<0R>,(,O,),<5S>,(,O,),<6>,c1ccc2c(c1)NCCO2,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
C[NH+](C)CCCCCCCn1cc(Cc2cncnc2)c(=O)nc1SCc1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,C,S,<5>,O=c1cc[nH]cn1,<4>,<2>,(,C,<0>,c1cncnc1,),C,C,C,C,C,C,C,[NH4+],(,C,),C,<eos>,,,,,,,,,,,,
c1ccc(CCNCCOc2ccc(CCN3CCCCC3)cc2)cc1,<bos>,C1CCNCC1,<3>,C,C,<3>,c1ccccc1,<0>,O,C,C,N,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)c2ccc(OCC(F)F)nc2)cc1C,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<1>,C=O,N,C,<0>,c1ccccc1,<3>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cccc(Cn2c(-c3ccc4[nH]c5c(c4c3)CCN(c3ccccc3)C5)nc3ccccc32)n1,<bos>,C,<4>,c1ccncc1,<2>,C,<4>,c1ccc2[nH]cnc2c1,<5>,<1>,c1ccc2c3c([nH]c2c1)CNCC3,<10>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN1CCCC(NCc2cc(Cl)cc(Cl)c2)CC1,<bos>,C,C,<4>,C1CCCNCC1,<1>,N,C,<0>,c1ccccc1,<2>,<4>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cccc2cccc(-c3cccc(O[C@H]4CNCCC45CC5)c3)c12,<bos>,F,<4>,c1ccc2ccccc2c1,<2>,<0>,c1ccccc1,<4>,O,<1R>,C1CC2(CCN1)CC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
