smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Cc1ccc(-c2ccc(CCNc3nc(Cl)nc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)o1,<bos>,O,C,<2R>,C1CCOC1,<4R>,<0R>,(,O,),<1S>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,<0>,(,Cl,),N,C,C,<3>,c1ccccc1,<0>,<2>,c1ccoc1,<4>,C,<eos>,,,,,,,,,
CN(C)Cc1cc(Cl)ccc1OCC12CC3CC(CC(C3)C1)C2,<bos>,C,N,(,C,),C,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,C,<7>,C1C2CC3CC1CC(C2)C3,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,<7>,c1ccc2ncncc2c1,<0>,<0>,C#C,<1>,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cnc(C(=O)NCC(CN2CCCC2)c2cncc(F)c2)cn1,<bos>,F,<5>,c1ccncc1,<1>,C,(,C,<3>,C1CCNC1,),C,N,C=O,<3>,c1cnccn1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
NC(=O)CN1Cc2ccccc2N(C(=O)c2cccnc2)CC1C(=O)NO,<bos>,O,N,C=O,<8>,c1ccc2c(c1)CNCCN2,<7>,<10>,(,C=O,<1>,c1ccncc1,),C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(N(Cc2ccc(Cl)cc2Cl)C(=O)c2ccc(S(C)(=O)=O)cc2)ncc2ccccc12,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,N,(,<6>,c1ccc2cnccc2c1,<7>,C,),C=O,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,
CSc1ccc([C@H](NC(=O)C(Cl)Cl)C(=O)NC2CCCCC2)cc1,<bos>,Cl,C,(,Cl,),C=O,N,C|S,(,C=O,N,<0>,C1CCCCC1,),<3>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CN(C(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)CCN1CCOc1ccccc1,<bos>,C,C,(,C,),(,C,),O,C=O,N,C|S,(,C,<0>,c1ccccc1,),C=O,<2>,C1CNCCN1,<5>,<4R>,(,C,),C,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,
CCCc1cccc(NC(=O)c2cc(-c3cccnc3)nn2C)c1,<bos>,C,<3>,c1cn[nH]c1,<4>,<1>,(,<1>,c1ccncc1,),C=O,N,<4>,c1ccccc1,<0>,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1nc(C(=O)c2cccc3c(Cl)cccc23)c2nc(N3CCNCC3)ncc2n1,<bos>,C,N,(,C,),<0>,c1ncc2ncncc2n1,<2>,<5>,(,<2>,C1CNCCN1,),C=O,<2>,c1ccc2ccccc2c1,<7>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,<bos>,O,C,<4R>,C1CCOC1,<2R>,<0S>,(,O,),<1R>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,N,C,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,
N#CNC(=NSc1cccc(Br)c1)NC=CC(=O)c1ccc(S(N)(=O)=O)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,<0>,C=C,<1>,N,<0>,C=N,<1>,<0>,(,N,C#N,),S,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N[C@@H](C(=O)N2CCC3(CC2)CC(C)c2ccccc23)S(=O)(=O)CCCCCC(=O)NO)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,C|R,(,C=O,<11>,c1ccc2c(c1)CCC21CCNCC1,<6>,C,),O=[SH2]=O,C,C,C,C,C,C=O,N,O,<eos>,,,,,,,,,,,,,,,
NS(=O)(=O)n1cc(CCNC(=O)Oc2ccccc2)c2ccccc21,<bos>,N,O=[SH2]=O,<4>,c1ccc2[nH]ccc2c1,<6>,C,C,N,C=O,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(OC(F)F)cc1)NC1CCc2ccc(CNC(=O)C3CCS(=O)(=O)N3)cc2C1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,N,C=O,N,<7>,c1ccc2c(c1)CCCC2,<0>,C,N,C=O,<5>,O=S1(=O)CCCN1,<eos>,,,,,,,,,,,,,,,,,,,
O[C@@H](c1ccc(Cl)c(Cl)c1)[C@H]1CCCNC1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),C|R,(,<1S>,C1CCNCC1,),O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc(C)cc(C#Cc2ccc(C#N)cc2)c1,<bos>,C#N,<3>,c1ccccc1,<0>,<1>,C#C,<0>,<2>,c1ccccc1,<0>,<4>,(,C,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(F)cc1N1CCN(CCN2C(=O)C3CCCCN3C2=O)CC1,<bos>,C,C=O,N,<3>,c1ccccc1,<4>,<0>,(,F,),<5>,C1CNCCN1,<2>,C,C,<2>,O=C1NC(=O)N2CCCCC12,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CC[C@@H](NC(=O)c1ccc(-c2ccc(F)cc2Cl)o1)C(=O)O,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Cl,),<2>,c1ccoc1,<4>,C=O,N,C|R,(,C=O,O,),C,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,
CC(=O)Nc1nc(C)c2cc(NC(=O)c3cc(C)nc4ccccc34)ccc2n1,<bos>,C,C=O,N,<5>,c1ccc2ncncc2c1,<0>,<7>,(,C,),N,C=O,<7>,c1ccc2ncccc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)C(C)c2ccc(OCc3cccc(F)c3)cc2)nc1,<bos>,F,<0>,c1ccccc1,<4>,C,O,<0>,c1ccccc1,<3>,C,(,C,),C=O,N,<4>,c1ccncc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2nnc(SCC(C)C)n2C)ccc1S(=O)(=O)C(C)C,<bos>,C,C,(,C,),C,S,<0>,c1nnc[nH]1,<3>,<4>,(,C,),<0>,c1ccccc1,<3>,<4>,(,C,),O=[SH2]=O,C,(,C,),C,<eos>,,,,,,,,,,,,
O=C(CSc1ccccc1)Nc1nc(C(=O)Nc2ccc(Cl)cc2)cnc1N1CCCN(C2CCCCC2)CC1,<bos>,Cl,<3>,c1ccccc1,<0>,N,C=O,<0>,c1cnccn1,<4>,<3>,(,<2>,C1CNCCNC1,<5>,<0>,C1CCCCC1,),N,C=O,C,S,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
N#Cc1ccc(Oc2ccc(S(=O)(=O)N3CCC[C@@H](C(=O)O)C3)cc2C#N)cc1C#N,<bos>,C#N,<4>,c1ccccc1,<0>,<3>,(,C#N,),O,<3>,c1ccccc1,<0>,<4>,(,C#N,),O=[SH2]=O,<3>,C1CCNCC1,<1R>,C=O,O,<eos>,,,,,,,,,,,,,,,,,
CN(Cc1ccc(C=C2SC(=O)NC2=O)cc1)S(=O)(=O)c1ccc2ccccc2c1,<bos>,c1ccc2ccccc2c1,<0>,O=[SH2]=O,N,(,C,),C,<0>,c1ccccc1,<3>,<0>,C=C1SC(=O)NC1=O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)n1cc(Sc2ccc(NC(=O)Cc3ccc(Br)cc3)cc2)c2ccccc21,<bos>,N,C=O,<4>,c1ccc2[nH]ccc2c1,<6>,S,<3>,c1ccccc1,<0>,N,C=O,C,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C2CC2)c2c1CCN(c1ccc(F)cc1)C2,<bos>,F,<3>,c1ccccc1,<0>,<8>,c1ccc2c(c1)CCNC2,<2>,<5>,(,C,),<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N(C=CC(=O)Nc2cccc(CN3CCCCC3)c2)C(C)(C)C)c1C,<bos>,C,<0>,c1ccccc1,<4>,<5>,(,C,),N,(,C,(,C,),(,C,),C,),<0>,C=C,<1>,C=O,N,<0>,c1ccccc1,<4>,C,<3>,C1CCNCC1,<eos>,,,,,,,,,
COc1ccc(N2CCN(CCNS(=O)(=O)c3cccc4ccccc34)CC2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,C1CNCCN1,<5>,C,C,N,O=[SH2]=O,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nc3c(Oc4cnc(CCC#N)c(F)c4)c(Cl)cnc3[nH]2)cn1,<bos>,C,O,<4>,c1ccncc1,<1>,<5>,c1cnc2[nH]cnc2c1,<8>,<0>,(,Cl,),O,<1>,c1ccncc1,<4>,<5>,(,F,),C,C,C#N,<eos>,,,,,,,,,,,,,,,,
COC(c1ccccc1)c1nnc2ccc(-c3ccc(O)cc3)nn12,<bos>,O,<3>,c1ccccc1,<0>,<1>,c1cnn2cnnc2c1,<4>,C,(,<0>,c1ccccc1,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1nc(NCCc2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,<bos>,O,C,<4R>,C1CCOC1,<2R>,<0S>,(,O,),<1R>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,<0>,(,C#N,),N,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
CCc1ccc(-c2nc(-c3cnc(CC(=O)O)s3)[nH]c2-c2ccncc2)cc1,<bos>,O,C=O,C,<3>,c1cscn1,<1>,<3>,c1c[nH]cn1,<0>,<1>,(,<0>,c1ccncc1,),<3>,c1ccccc1,<0>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
Oc1cccc(C=C(Sc2nc(-c3ccccc3)cs2)C2=CCCNC2)c1,<bos>,O,<4>,c1ccccc1,<0>,<1>,C=C,<0>,<0>,(,<1>,C1=CCNCC1,),S,<3>,c1cscn1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(NCCCCCCCN1CCCCC1)N1CCC2(C=Cc3ccccc32)CC1,<bos>,C1CCNCC1,<3>,C,C,C,C,C,C,C,N,O=[SH2]=O,<5>,C1=CC2(CCNCC2)c2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1ccccc1-c1ccc2c(N3CCOC[C@@H]3C)nc(N3CCOC[C@@H]3C)nc2n1,<bos>,C,<0S>,C1COCCN1,<5>,<5>,c1cnc2ncncc2c1,<1>,<7>,(,<5>,C1COCCN1,<0S>,C,),<5>,c1ccccc1,<0>,C,C,C,C,<eos>,,,,,,,,,,,,,,,,,,
CC(C)NN=Nc1cnc(N2CCO[C@@H](CN3CCNCC3)C2)nc1,<bos>,C,C,(,C,),N,<0>,N=N,<1>,<0>,c1cncnc1,<3>,<5>,C1COCCN1,<1S>,C,<2>,C1CNCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
CNc1cc(C2CC2)nc([C@H](C)N2CCN(S(=O)(=O)c3ccc(Cl)cc3Cl)C(=O)C2)n1,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),O=[SH2]=O,<6>,O=C1CNCCN1,<3>,C|S,(,C,),<3>,c1cncnc1,<1>,<5>,(,<0>,C1CC1,),N,C,<eos>,,,,,,,,,,,,,
CCc1ncc(-c2cn(C)c(-c3ccncc3)n2)cc1F,<bos>,C,C,<4>,c1ccncc1,<1>,<5>,(,F,),<0>,c1c[nH]cn1,<2>,<3>,(,<0>,c1ccncc1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nc(OC(=O)c2cccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)c2)cs1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,N,C=O,N,<4>,c1ccccc1,<0>,C=O,O,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,
