smiles,0
O=C(NCCC(=O)N1CCC(c2ccc(Br)cn2)CC1)c1cc2cc(Cl)ccc2[nH]1,Br.<1>c1ccncc1<4>.<0>C1CCNCC1<3>.C=O.C.C.N.C=O.<5>c1ccc2[nH]ccc2c1<0>.Cl.
CN(c1c2c(nc3cc(F)ccc13)CCCC2)[C@@H]1Cc2ccc(NC(=O)c3cc(C(C)(C)C)nn3C)cc2C1,C.C.(C.)(C.).<1>c1cn[nH]c1<4>.<3>(C.).C=O.N.<0>c1ccc2c(c1)CCC2<7R>.N.(C.).<7>c1ccc2nc3c(cc2c1)CCCC3<1>.F.
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCC(C)CC4)s3)NC(=O)NC1=O)C2,C.O.<7>O=C1NCc2ccccc21<2>.C.<2R>O=C1CNC(=O)N1<2R>.<0>C#C<1>.<2>c1ccsc1<4>.C.<3>C1CCNCC1<0>.C.
CC(C)C(CC(=O)NO)C(=O)NCC(=O)O,O.N.C=O.C.C.(C.(C.).C.).C=O.N.C.C=O.O.
NC(=O)[C@H]1C[C@H]1n1c(-c2ccc(Br)cc2C=O)nc2ccccc21,Br.<0>c1ccccc1<3>.<4>(C=O.).<5>c1ccc2[nH]cnc2c1<4>.<0R>C1CC1<2S>.C=O.N.
CN(C(=O)N(CCCC(=O)C1CCCCC1)c1ccc(Cl)cc1)c1ccc(Cl)c(Cl)c1,Cl.<3>c1ccccc1<0>.<4>(Cl.).N.(C.).C=O.N.(<0>c1ccccc1<3>.Cl.).C.C.C.C=O.<0>C1CCCCC1.
CNC(=N)NCc1ccc(OC)c(Cl)c1,C.O.<3>c1ccccc1<0>.<4>(Cl.).C.N.<0>C=N<0>.N.C.
CC(=O)Nc1cccc(-n2c(CCCCN3CCN(c4ccccc4C(=O)OC(C)(C)C)CC3)nc3ccccc3c2=O)c1,C.C.(C.)(C.).O.C=O.<5>c1ccccc1<0>.<5>C1CNCCN1<2>.C.C.C.C.<3>O=c1[nH]cnc2ccccc12<2>.<4>c1ccccc1<0>.N.C=O.C.
CCc1nn(CCCF)c2cccc(NC(=O)c3cnc4cc(OCCN5CCOCC5)ccn34)c12,F.C.C.C.<4>c1ccc2[nH]ncc2c1<8>.<6>(C.C.).N.C=O.<4>c1ccn2ccnc2c1<0>.O.C.C.<5>C1COCCN1.
O=C(Nc1nncs1)c1ccc(Cn2nc(-c3ccccc3Cl)c3c2C(=O)N(C2CC2)CC3)cc1,c1nncs1<0>.N.C=O.<0>c1ccccc1<3>.C.<8>O=C1NCCc2cn[nH]c21<6>.<2>(<0>C1CC1.).<0>c1ccccc1<5>.Cl.
