smiles,0
Cc1cc(Nc2ncnc3cnc(N4CCOCC4)nc23)ccc1NC(=O)c1cccc(C(F)(F)F)c1,*C&*C1=CC=C(*)C=C1*&*NC(*)=O&*C1=CC=CC(*)=C1^*NC1=NC=NC2=CN=C(N3CCOCC3)N=C12^*C(*)(F)F&&&*F&&&
COc1ccc(Nc2cnc(Oc3cc(C)ccc3-c3ncco3)cc2C)nc1,*C&*O*&*C1=CC=C(*)C=N1&*N*&*C1=CC(*)=C(*)C=N1&*C&&*O*^*C1=CC=C(*)C(*)=C1&*C1=NC=CO1&&*C&&
CCNC(=O)Nc1ccc(-c2nc(-c3ccc4c(cnn4CC(F)(F)F)c3)n3ccnc(N)c23)cc1,*C&*C*&*NC(=O)N*&*C1=CC=C(*)C=C1&*C1=NC(*)=C2C(N)=NC=CN12&*C1=CC=C2C(=C1)C=NN2*&*C*&*C(*)(F)F&*F&&&
COc1cc(N)c(C(=O)NC2CCN(CC3CC3c3ccccc3)CC2)cc1Cl,*C&*O*&*C1=CC(*)=C(*)C=C1*&*N&&*Cl&*C(=O)N*^*C1CCN(*)CC1&*C*&*C1CC1*&*C1=CC=CC=C1&&&
O=C(NC1(C(=O)N[C@H]2CC[C@@H](CN3CC4CCC3C3CC4C3)CC2)CCCC1)c1cc2ccccc2s1,*NC(*)=O&*C1(*)CCCC1&*C(=O)N*^*C1=CC2=CC=CC=C2S1^*[C@H]1CC[C@H](*)CC1&&&*C*&*N1CC2CCC1C1CC2C1&&&
CN1CCC(c2c[nH]c3c(NS(=O)(=O)c4ccc(F)cc4)cccc23)CC1,*C&*N1CCC(*)CC1&*C1=CNC2=C(*)C=CC=C12&*S(=O)(=O)N*&*C1=CC=C(*)C=C1&*F&&&
CCCc1nn(-c2ccc(Cc3ccc(S(N)(=O)=O)cc3)cc2)cc1Cc1ccco1,*C&*C*&*C*&*C1=NN(*)C(*)=C1*&*C*&*C1=CC=C(*)C=C1^*C*^*S(N)(=O)=O&*C1=CC=CO1^*C1=CC=C(*)C=C1&&&&*C(=O
CCc1nnc(Cc2ccc(O)cc2O)s1,*C&*C*&*C1=NN=C(*)S1&*C*&*C1=CC=C(*)C(*)=C1&*O&&*O&&
COc1sccc1C(=O)NCCCN1CCN(c2ccccc2OCc2ccc(Cl)cc2)CC1,*C&*O*&*C1=C(*)SC=C1&*C(=O)N*&*C*&*C*&*C*&*N1CCN(*)CC1&*C1=CC=CC=C1*&*O*&*C*&*C1=CC=C(*)C=C1&*Cl&&&
CNC(=O)CC(=O)O,*C&*NC(*)=O&*[C@@H](*)*&*NC(*)=O&*[C@H](*)*^*C(=O)O^*C*&&&*C*^*NC(*)=O^*C(=O)O&*C*&&&*C*&*C(=O)C1=NC
COc1ccc([N+](=O)[O-])c(S(=O)(=O)Nc2ccc(N3CCOCC3)cc2)c1,*C&*O*&*C1=CC(*)=CC=C1*&*[N+](=O)[O-]&&*NS(*)(=O)=O^*C1=CC=C(*)C=C1&*N1CCOCC1&&&
O=C(O)c1ccccc1-c1ncnc2c1c(NC1CCOC1)nn2[C@@H]1OC[C@H]1O,*C(=O)O&*C1=CC=CC=C1*&*C1=NN(*)C2=NC=NC(*)=C12&*[C@@H]1OC[C@@H]1*&*O^*N*&&*C1CCOC1&&&
O=C(O)[C@@H]1CC2CCC(C1CCc1ccccc1)N2c1cccc(O)c1,*O&*C1=CC=CC(*)=C1&*[C@@H]1CC2CCC(C1*)N2*&*C*&*C*^*C(=O)O^*C1=CC=CC=C1&&&&&
