QED,MW,logP,SA
0.4029685726232686,509.49200000000013,4.579520000000003,2.5995526775659954
0.4802030520846698,388.4270000000001,5.292940000000003,2.6807094270157297
0.3277055168647401,494.4810000000001,4.698900000000003,2.8864982859338895
0.703917233563693,413.9490000000002,3.9287000000000036,3.021833554098775
0.5117022524139145,519.7550000000003,5.739300000000005,4.641452790491665
0.713193230421195,387.48000000000013,3.9170000000000025,2.314983304495364
0.44793602224283524,435.54900000000015,4.246800000000003,2.4947709464718866
0.8561104679028275,236.296,2.1025000000000005,2.4483730907329466
0.40070405152232236,500.0640000000002,4.931200000000005,2.4116887847307087
0.4654773486369587,117.10399999999998,-0.7929000000000002,2.1654221764687644
0.5916783046500551,393.4210000000002,2.2408,2.1284585529311393
0.5823438575701791,397.3910000000002,1.2819999999999996,3.9608265578654365
0.851918171225184,351.4460000000001,4.0831000000000035,4.244781694309989
0.35858193460751053,468.5350000000003,3.6214000000000013,2.262001343164867
0.9364144372002308,324.1670000000001,3.213400000000001,3.1198201661525875
0.8491863941028694,315.2440000000001,3.688100000000003,2.389726278898209
0.8295613278659826,245.673,1.9543,2.7969857307767256
0.6052696933259398,410.5870000000002,5.486120000000005,3.0972071027278876
0.7110297500716302,321.38000000000005,4.183500000000003,2.495824452341667
0.23043728664004867,454.4610000000002,6.258700000000005,2.455320952562877
0.5855316122542912,473.9360000000003,4.329000000000003,5.333654965465397
0.6798257411986939,303.4100000000001,1.5785,4.194429205461901
0.5926843637771069,375.48,3.339920000000002,3.5658193382519894
0.3618520509893394,672.5230000000003,3.3899000000000017,3.6286702304667333
0.36746929090442887,484.00000000000045,4.261500000000003,3.2060265899878946
0.4283573072260791,418.4310000000002,1.8445999999999994,3.822892986436864
0.5676087946281269,378.46100000000007,3.7238000000000024,2.540538948851008
0.3282646269953385,260.37699999999995,4.8224000000000045,3.099238687114261
0.427566971097483,455.53700000000015,4.9036000000000035,2.4546709385768626
0.5266193307175911,388.4680000000001,2.0610999999999997,2.8557177161737375
0.457328583986875,431.2860000000001,5.031200000000004,2.42520183873601
0.31033123994701844,209.142,1.7782,4.134621142606507
0.7168816296149765,397.91000000000025,2.966800000000001,3.230370444641851
0.5382164416069556,385.4640000000001,3.9287000000000027,2.180114573226632
0.8028177119571419,281.315,2.834200000000001,1.801257466586014
0.39977757696522,377.44100000000026,0.6353,3.7262811681258032
0.31286280979729936,462.5070000000003,-2.610099999999992,4.789801654020267
0.43513427312915726,417.4940000000001,4.215600000000002,2.8997524167165842
0.26285339964879156,462.3940000000001,3.8434700000000026,2.6049211035384268
0.5516931145753309,314.30500000000006,0.8200000000000001,2.6194505902815273
