smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4C[C@H]5CC[C@H]4C5)ncnc32)[C@H](O)[C@@H]1O,<bos>,O,C,<2R>,C1CCOC1,<4R>,<0R>,(,O,),<1S>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,N,<0S>,C1CC2CCC1C2|2S5S,<eos>,,,,,,,,,,,,,,,,,,,,
CN(C)Cc1cc(Cl)ccc1OCC12CC3CC(CC(C3)C1)C2,<bos>,C,N,(,C,),C,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,C,<7>,C1C2CC3CC1CC(C2)C3,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NO)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,<7>,c1ccc2ncncc2c1,<0>,<1>,(,O,),C=O,N,O,<eos>,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(-c2cnc([N+](=O)[O-])c(F)c2)c(Cl)c1,<bos>,F,<5>,c1ccncc1,<1>,<4>,(,O=[NH+][O-],),<3>,c1ccccc1,<0>,<4>,(,Cl,),O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCCCn1ccnc1[N+](=O)[O-])c1ccc(C(Cl)c2ncc[nH]2)cc1,<bos>,Cl,C,(,<3>,c1c[nH]cn1,),<3>,c1ccccc1,<0>,C=O,N,C,C,C,C,<2>,c1c[nH]cn1,<3>,O=[NH+][O-],<eos>,,,,,,,,,,,,,,,,,,,,
Cn1nccc1-c1cc(Br)ccc1Oc1ccc(S(=O)(=O)Nc2ncc(F)s2)cc1C#N,<bos>,C,<3>,c1cn[nH]c1,<4>,<4>,c1ccccc1,<3>,<0>,(,Br,),O,<3>,c1ccccc1,<0>,<4>,(,C#N,),O=[SH2]=O,N,<3>,c1cscn1,<1>,F,<eos>,,,,,,,,,,,,,,
COc1ccc(CNC(=O)[C@@H]2C[C@H]3C[C@H]3N2C(=O)Cn2cnc3c(N)ncnc32)c(C)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,C,),C,N,C=O,<0S>,C1CC2CC2N1|2R4R,<5>,C=O,C,<6>,c1ncc2nc[nH]c2n1,<2>,N,<eos>,,,,,,,,,,,,,,,,,,
COc1ccccc1C1C(C(=O)C(C)C)C(=O)C(=O)N1c1ccc(-c2ccon2)cc1,<bos>,C,C,(,C,),C=O,<2>,O=C1CCNC1=O,<3>,<4>,(,<0>,c1ccccc1,<3>,<1>,c1cnoc1,),<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,,
Cn1c(=O)cnn(CCCCN2CCN(c3ccccc3)CC2)c1=O,<bos>,C,<7>,O=c1cn[nH]c(=O)[nH]1,<4>,C,C,C,C,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)NCCNC(=O)OCc2ccccc2)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,N,C,C,N,C=O,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC1Cc2sccc2C2(CCN(Cc3ccccc3)CC2)O1,<bos>,C,O,<6>,c1cc2c(s1)CCOC21CCNCC1,<11>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCN(C(=O)[C@@H](CC(=O)NC(Cc2ccc(O)cc2)C(=O)O)c2cn(S(N)(=O)=O)c3ccccc23)CC1,<bos>,N,O=[SH2]=O,<4>,c1ccc2[nH]ccc2c1,<6>,C|S,(,C=O,<3>,C1CCNCC1,<0>,C,),C,C=O,N,C,(,C=O,O,),C,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,
O=C(Nc1ccc(OC(F)F)cc1)NC1CCc2ccc(CN3CCCC3)cc2C1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,N,C=O,N,<7>,c1ccc2c(c1)CCCC2,<0>,C,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CN([C@H](c1ccc(Cl)c(Cl)c1)[C@@H]1CNCCO1)S(=O)(=O)c1ccccc1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),C|R,(,<1S>,C1COCCN1,),N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
COc1cccc(Oc2ncccc2-c2ccnc(C#N)n2)c1C1CCNCC1,<bos>,C#N,<3>,c1cncnc1,<1>,<1>,c1ccncc1,<2>,O,<0>,c1ccccc1,<4>,<5>,(,<0>,C1CCNCC1,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(SC)nc1Oc1cc(F)ccc1NC(C)=O,<bos>,C,C=O,N,<3>,c1ccccc1,<4>,<0>,(,F,),O,<2>,c1ccncc1,<1>,<4>,(,S,C,),O,C,C,<eos>,,,,,,,,,,,,,,,,,
O=C(NCc1cccnc1)c1cc(-c2ccc(F)cc2Cl)n[nH]1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Cl,),<1>,c1cn[nH]c1,<4>,C=O,N,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)c1cccc(CNc2c(OC)cc3c(NCc4ccc5nc(NC(C)=O)nc(O)c5c4)ccnc3c2C#N)c1,<bos>,C,C=O,N,<5>,c1ccc2ncncc2c1,<0>,<7>,(,O,),C,N,<7>,c1ccc2ncccc2c1,<1>,<0>,(,O,C,),<2>,(,C#N,),N,C,<4>,c1ccccc1,<0>,C=O,C,C,<eos>,,,,,,,
