smiles,0
O=C(O)c1ccc(C2=C3C=C(CC=C2)C(=O)N(Cc2ccc4c(c2)OCO4)C3=O)c(O)c1,[C][C][=C][C][Branch1][P][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch2][O][=C][C][=C][Ring1][P][C][=Branch1][C][=O][N][Branch1][P][C][C][=C][C][=C][C][Branch1][=Branch1][O][C][O][Ring1][Branch1][=C][Ring1][=Branch2][C][Ring1][P][=O]
Cc1cccc(N(C)c2ncnc(OCc3ccccc3)c2NC[C@H]2O[C@H](C)C(=O)C[SH]3CSN=C23)c1,[C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][Branch2][Ring1][#Branch1][C][=Branch1][=Branch1][=N][C][=N][Ring1][=Branch1][N][Branch1][C][C][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][N][C][C@H1][Branch1][#Branch2][C][=N][S][C][Branch1][Ring2][S][Ring1][Branch1][=O][C@H1][Branch1][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][=O]
COc1ccc2c(c1OC)C(OC)N(C(=O)C1CC1)CCC1C3=CC(C=CC(C)=C3)C21,[C][C][=C][C][=C][C][Branch2][Ring2][N][C][Branch1][P][C][=C][C][=Branch1][#Branch2][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][O][C][C][Ring1][#C][C][C][N][Branch1][#Branch2][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][Ring2][Ring1][Ring1][Branch1][Ring1][O][C][C][=C][Ring2][Ring1][=C]
Clc1nc(C2CCCCC2)nc(N2CCNCC2)n1,[C][C][C][C][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][C][Cl][=N][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=N][Ring1][=N][C][Ring2][Ring1][Ring1]
C=CC=CC1CCN2C[C@H]3CCC2(CN3CC)C1=CC1=CC=NC1=O,[C][C][=Branch2][Branch1][#Branch2][=N][C][Branch2][Ring2][#Branch1][C][=Ring1][Branch1][C][=C][C][Branch2][Ring1][#Branch1][C][C][N][C][Ring1][=Branch1][C][C][C@H1][Branch1][Ring2][C][Ring1][=Branch1][N][Branch1][Ring2][C][Ring1][#Branch1][C][C][C][=C][C][=C][Ring2][Ring1][Ring2][=O][N][C][C][C][C][C][C][Ring1][=Branch1][C][Ring1][=Branch2]
C=CN(C=Cc1ccnn1C)Cc1cn(-c2ccc(OC)cc2)nc1C,[C][N][N][=C][C][=C][Ring1][Branch1][C][=C][N][Branch2][Ring1][O][C][C][C][=Branch2][Ring1][Ring2][=N][N][Branch1][Ring2][C][=Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][C][=C][Ring2][Ring1][Branch1]
O=c1c(C=C=CF)c(F)n2c3c1nc(Cc1cc(Cl)ccc1Cl)n3N=CC=C2,[C][=Branch2][Branch1][C][=C][C][=C][Branch2][Ring2][=Branch1][N][C][N][Branch2][Ring1][=Branch2][C][=Branch1][=Branch2][=N][C][=Ring1][Branch1][C][Ring1][=Branch2][=O][C][C][=C][C][=Branch1][#Branch1][=C][C][=C][Ring1][=Branch1][Cl][Cl][N][=C][C][=C][Ring2][Ring1][Branch1][F][C][=C][Branch1][=Branch1][C][=C][Ring2][Ring1][=C][F]
O=C(Nc1ccccc1)C(=S)Nc1ccc(F)cc1,[O][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=N][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=S]
O=C1C(C2=CCCCC2)CCN1CCCN1CCc2cccnc21,[O][=C][N][Branch1][P][C][C][C][N][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][C][C][C][Ring1][P][C][=C][C][C][C][C][Ring1][=Branch1]
N=C1C=C2C(=CC(CCCC(=O)O)=CN2C=CS)NCC=CC=CC1,[N][=C][Branch2][Ring1][S][C][=C][C][=Branch2][Ring1][Branch2][=C][C][Branch1][=Branch2][C][C][C][C][Branch1][C][O][=O][=C][N][Ring1][N][C][=C][Ring1][S][S][Ring1][P][N][C][=C][C][=C][C][=C][Ring1][=Branch1]
CCN(CC)CCN1CCCCC1C(c1ccc(F)cc1)c1cccc(C#N)c1,[C][=C][C][Branch2][Ring2][C][C][Branch2][Ring1][C][C][C][C][C][C][N][Ring1][=Branch1][C][C][N][Branch1][Ring1][C][C][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][#N][=C][C][=C][Ring2][Ring1][=N][F]
Cc1cccc(CO)c1C(C)NC(=O)Nc1nnc(C2=CC(C(=O)C=CC(=O)CNC(=O)CCC(=O)O)OC=C2)o1,[C][=Branch1][C][=O][Branch1][Branch2][C][C][C][Branch1][C][O][=O][N][C][C][=Branch1][C][=O][C][=C][C][Branch2][Ring2][O][C][O][C][=C][C][Branch2][Ring1][P][C][O][C][=Branch1][Branch1][=N][N][=Ring1][Branch1][N][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=C][Branch1][Branch2][C][=C][C][=C][Ring1][=Branch1][C][C][O][=C][Ring2][Ring1][#Branch2][=O]
CN1C=NC=CC=C(NC=NC=C(CCCO)c2ccc(N3CCCCC3)cc2)CCCC1=O,[C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=N][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][=C][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][N][Ring1][#C][C][C][C][O][Ring2][Ring1][=Branch2][C][=N][Ring2][Ring1][#C]
c1ccc2cc(C3=NCCCNCS4=C3N=C4N3CCCCC3)ccc2c1,[C][C][C][N][C][S][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=N][C][=Ring1][#Branch2][C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][=N][Ring2][Ring1][O]
C=Cc1ccc(C#CC=NNCC)cc1N=CNC1C=CC(OC)=CN2CCC1CC2,[C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][Branch1][Ring1][O][C][C][=C][C][Branch2][Ring1][=C][N][C][=N][C][=C][Branch2][Ring1][Ring2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][#C][C][=N][N][Branch1][Branch1][C][=Ring1][Branch1][C][C][=C][Ring2][Ring1][#Branch1]
CC(N)CCCc1nc(F)c(NCC(=O)O)nc1-c1cccc(F)c1,[C][Branch1][C][N][Branch1][C][C][C][C][C][C][=N][C][=Branch2][Ring1][N][=C][Branch1][Branch2][N][C][C][Branch1][C][O][=O][N][=C][Ring1][O][C][=C][C][=Branch1][=Branch2][=C][C][Branch1][C][F][=C][Ring1][#Branch1][F][C]
Brc1cc2cc3csc-3c1c(NC1CCCN(c3ccccn3)C1)c2,[C][S][C][=C][Branch2][Ring2][=N][C][=C][C][=C][Branch1][C][Br][C][Branch2][Ring1][O][C][Branch2][Ring1][Ring2][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][C][C][Ring1][N][=C][Ring2][Ring1][Ring2][=Ring2][Ring1][#Branch1][=N][C][=N][Ring2][Ring1][O]
Cc1cc(C)c(C(=O)N[C@H]2CO[C@H]([CH][C]C(=O)O)[CH]O[C@@H]2c2ccccc2)c(Cl)c1,[C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C@H1][O][C@@H1][C@@H1][Branch1][=C][C@@H1][Branch1][O][C@][Ring1][Branch1][Ring1][Ring1][C][Branch1][C][O][=O][O][C][C@@H1][Ring1][N][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=C][Branch1][=Branch1][C][=C][Ring1][#Branch1][C][C]
