smiles,0
CCCCN(CC)C1CN(S(=O)(=O)c2ccc(-c3ccc(-n4cnnc4)cc3)cc2)C1,[C][=C][C][Branch2][Ring2][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][Branch1][Ring2][C][Ring1][Ring2][N][Branch1][Ring1][C][C][C][C][C][C][=C][C][=C][Ring2][Ring1][#Branch2][N][C][=N][N][=C][Ring1][Branch1]
CSN=C(Cc1ccc(Cl)cc1)c1ccc2[nH]cc(C(=O)NCc3cccnc3)c2c1,[C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][NH1][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][S][C][=Ring1][#C]
CC=C1C=CC(C(OC)C(=O)N2C[C@@H](N)CC[C@H]2c2ccc(F)c(Cl)c2)=N1,[C][C][=C][C][=C][C][Branch2][Ring2][Ring1][C][Branch1][Ring1][O][C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][C][N][C][C][C@H1][Ring1][#Branch1][C][=C][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Ring1][Branch2][=N][Ring2][Ring1][=Branch2]
CC(=O)N[C@H](Cc1ccccc1)Cc1cc2ccc1COC2=O,[C][C][=Branch1][C][=O][N][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][Ring1][#C][C][=Branch1][C][=O][O][C][Ring1][=Branch2]
Cc1ccc(C(F)(F)F)cc1C(Cl)=CC=CC[C@H]1NC(=O)C2CCNCC21,[C][C][N][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][#C][C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][C][Cl][C][=C][Ring2][Ring1][C][C][C][C][N][C][C][Ring1][=Branch1]
CN=c1cc(Cc2ccccc2)cnn1CCC(C#N)c1ccc2cnc(SC)nc2c1,[C][=C][Branch2][Ring2][#Branch1][C][=C][Branch2][Ring1][=C][C][Branch2][Ring1][Branch2][C][C][N][N][=C][C][=Branch1][#Branch1][=C][C][Ring1][=Branch1][=N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#N][C][=C][Ring2][Ring1][#Branch2][N][=C][Branch1][=Branch1][N][=C][Ring2][Ring1][=C][S][C]
CCOc1ccc(-c2nc(N)nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c2-c2ccccc2)cc1,[C][=Branch2][Branch1][C][=C][C][=C][Branch2][Ring2][=Branch1][N][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][=Branch2][=N][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C]
Cc1ccnnc1NC(=O)c1csc(C2=CC=CN(C=O)[C@@H](CO)CCCC2)n1,[C][=Branch1][C][=O][N][Branch1][=Branch2][C@@H1][Branch1][Ring1][C][O][C][C][C][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][=Branch1][Branch1][=C][S][Ring1][Branch1][C][=Branch1][C][=O][N][C][=N][N][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1]
CCOc1cc(-c2ccc(-c3ccccc3)cc2)c(CCNC(CC)=C(F)CF)cc1CC(=O)O,[C][=Branch2][Branch1][Branch1][=C][Branch2][Ring2][N][N][C][C][C][=C][C][Branch1][#Branch1][C][C][Branch1][C][O][=O][=C][Branch2][Ring1][#Branch1][C][=C][Ring1][#Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=C][Ring2][Ring1][#C][C][Branch1][C][F][Branch1][C][F][F]
Cc1cccc(Nc2ncc(OOC3[C@H](O)[C@H](O)[C@@H](O)[C@H]3O)c3cc(C=O)ccc23)c1C,[C][=C][Branch2][Ring2][=Branch1][C][=C][C][=Branch2][Ring1][O][=C][C][=C][Ring1][=Branch1][C][Branch1][S][N][C][=C][Branch1][#Branch2][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][C][=N][Ring2][Ring1][=Branch1][C][=Branch1][C][=O][O][O][C@H1][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O]
