smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
O=C1C[C@@](NC(=O)c2c(O)cccc2Cl)(c2ccc(Cl)s2)CN1,<bos>,Cl,<2>,c1ccsc1,<4>,<3R>,O=C1CCCN1,<3S>,N,C=O,<5>,c1ccccc1,<4>,<0>,(,O,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCNc1ncc2cc(-c3cc(NC(=O)c4ccccc4)ccc3C)c(=O)n(-c3cccc(OC)c3)c2n1,<bos>,c1ccccc1,<0>,C=O,N,<0>,c1ccccc1,<4>,<3>,(,C,),<2>,O=c1ccc2cncnc2[nH]1,<7>,<10>,(,<4>,c1ccccc1,<0>,O,C,),N,C,C,<eos>,,,,,,,,,,,,,,
COc1ccc2c(Oc3ccc(N)cc3)cc(-c3ccccc3)nc2n1,<bos>,N,<3>,c1ccccc1,<0>,O,<7>,c1cnc2ncccc2c1,<1>,<5>,(,<0>,c1ccccc1,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(-c2ccccc2)nc(-c2ccc(C(N)=O)cc2Cl)cc1=O,<bos>,N,C=O,<0>,c1ccccc1,<4>,<3>,(,<3>,O=c1ccnc[nH]1,<5>,<6>,(,C,),<0>,c1ccccc1,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCCCCCCCCCCCCO)c1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,<bos>,O,C,C,C,C,C,C,C,C,C,C,C,C,N,C=O,<1>,c1cscn1,<3>,O,<0>,c1ccc2c(c1)CCCO2,<8>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
Cc1cc(C[C@H](NC(N)=O)C(=O)N2C[C@H](C(C)C)[C@H]3OCC(=O)[C@H]32)cc2cn[nH]c12,<bos>,N,C=O,N,C|S,(,C=O,<7>,O=C1COC2CCNC12|4R8S,<5S>,C,(,C,),C,),C,<0>,c1ccc2[nH]ncc2c1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc(NS(=O)(=O)c2ccc3c(c2)nc(C)n3Cc2ccc(OC(F)(F)F)cc2)cs1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,C,<4>,c1ccc2[nH]cnc2c1,<5>,<0>,(,O=[SH2]=O,N,<0>,c1cscn1,<3>,C,),C,<eos>,,,,,,,,,,,,,
O=C(NCC(O)(F)P(=O)(O)F)c1cc(-c2ccncc2)cs1,<bos>,F,C,(,O=[PH3],(,O,),F,),(,O,),C,N,C=O,<2>,c1ccsc1,<0>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc2[nH]c(-c3ccc4c(c3)OCO4)c(C(=O)NCC(=O)N(C)C)c2c1,<bos>,C,N,(,C,),C=O,C,N,C=O,<6>,c1ccc2[nH]ccc2c1,<0>,<5>,(,<0>,c1ccc2c(c1)OCO2,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,
C=Cc1nc2cc(Cl)ccc2n1CCCn1ccc2c(-c3ccnn3C)ncnc21,<bos>,C,<3>,c1cn[nH]c1,<4>,<2>,c1ncc2cc[nH]c2n1,<6>,C,C,C,<4>,c1ccc2[nH]cnc2c1,<5>,<0>,(,Cl,),<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N2CCC[C@@H]2CO)c(C)nc1Nc1nnccc1C(F)(F)F,<bos>,O,C,<4R>,C1CCNC1,<3>,C=O,<1>,c1ccncc1,<4>,<5>,(,C,),<2>,(,C,),N,<5>,c1ccnnc1,<0>,C,(,F,),(,F,),F,<eos>,,,,,,,,,,
C=C(CCCNC(C)=O)c1cc(C(=O)O)ccc1NCc1ccc2c(c1)OCCO2,<bos>,c1ccc2c(c1)OCCO2,<0>,C,N,<3>,c1ccccc1,<4>,<0>,(,C=O,O,),<0>,C=C,<0>,C,C,C,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(S(=O)(=O)Nc2ccc(O)c(C(=O)NC[C@@H]3CCCN3C)c2)c(C)c1,<bos>,C,<3>,C1CCNC1,<4S>,C,N,C=O,<4>,c1ccccc1,<0>,<3>,(,O,),N,O=[SH2]=O,<3>,c1ccccc1,<4>,<0>,(,C,),<2>,(,C,),C,<eos>,,,,,,,,,,,
Nc1nc2cc(NC(=O)c3ccc(Cl)s3)ccc2c2sccc12,<bos>,Cl,<2>,c1ccsc1,<4>,C=O,N,<0>,c1ccc2c(c1)ncc1ccsc12,<7>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(CN2CCN(c3ccccn3)CC2)cc1,<bos>,c1ccncc1,<2>,<5>,C1CNCCN1,<2>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
