smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
COc1cc(NC(=S)NC(=O)c2ccc3sccc3c2)ccc1Cl,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,N,C=S,N,C=O,<0>,c1ccc2sccc2c1,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(COc2ccccc2)(Nc2cc(O)ccn2)CC1,<bos>,c1ccccc1,<0>,O,C,<0>,C1CCNCC1,<0>,<3>,(,C,),N,<4>,c1ccncc1,<0>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1c(-c1cccc(CN3CCCC3=O)c1)cn2C1CCOC1,<bos>,O=C1CCCN1,<5>,C,<4>,c1ccccc1,<0>,<4>,c1ncc2cc[nH]c2n1,<6>,<2>,(,N,),<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1Cc2ccccc2C1)N(CCc1nccs1)Cc1ccc(I)cc1,<bos>,c1cscn1,<3>,C,C,N,(,C=O,C,<7>,c1ccc2c(c1)CNC2,),C,<0>,c1ccccc1,<3>,I,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(c1ccc(Cl)cc1Cl)N1C[C@@H]2C[C@H]1CN2OC1CN(C2CN(c3ccc4ccccc4n3)C2)C1,<bos>,c1ccc2ncccc2c1,<5>,<2>,C1CNC1,<0>,<2>,C1CNC1,<0>,O,<1>,C1NC2CNC1C2|2S5S,<4>,C,(,C,),<3>,c1ccccc1,<4>,<0>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,
Cc1nc(-c2ccc(OC3CN(C=C4C(=O)NC(=O)NC4=O)C3)cc2)oc1-c1ccc(Cl)cc1,<bos>,C,<0>,c1cocn1,<1>,<3>,(,<0>,c1ccccc1,<3>,O,<0>,C1CNC1,<2>,<0>,C=C1C(=O)NC(=O)NC1=O,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1Cn1c(=O)n(CCF)c(=O)c2[nH]c(-c3ccc(-c4cnc5ccccc5c4)s3)nc21,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),C,<10>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<2>,<7>,(,<2>,c1ccsc1,<4>,<6>,c1ccc2ncccc2c1,),C,C,F,<eos>,,,,,,,,,,,,,,,
CC(=O)NC1C(N)c2ccccc2CC1c1ncc2cc(-c3ccccc3NS(C)(=O)=O)ccc2n1,<bos>,C,O=[SH2]=O,N,<5>,c1ccccc1,<0>,<0>,c1ccc2ncncc2c1,<5>,<7>,c1ccc2c(c1)CCCC2,<9>,<8>,(,N,C=O,C,),N,<eos>,,,,,,,,,,,,,,,,,,,,
,<bos>,O,C,C|S,(,C,),N,<7>,O=c1[nH]c2ncncc2s1,<5>,<1>,(,O,C,),<6>,(,C,),<2>,c1ccccc1,<5>,<0>,(,F,),<3>,(,F,),F,<eos>,,,,,,,,
CC1CN(c2ccc(-c3ccccc3)c(C=NNC(=O)N3CCC(n4c(=O)[nH]c5ncccc54)CC3)c2)C(=O)O1,<bos>,O=c1[nH]c2cccnc2[nH]1,<2>,<0>,C1CCNCC1,<3>,C=O,N,<1>,C=N,<0>,<4>,c1ccccc1,<0>,<3>,(,<0>,c1ccccc1,),<2>,O=C1NCCO1,<4>,C,<eos>,,,,,,,,,,,,,,,,,
Clc1cc(-c2nnc(CCc3nc4ccccc4o3)o2)ccc1-c1ccccc1,<bos>,c1ccccc1,<0>,<3>,c1ccccc1,<4>,<0>,(,<0>,c1nnco1,<3>,C,C,<5>,c1ccc2ocnc2c1,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCCCn1ccnc1C)C1CCc2c(cccc2NS(=O)(=O)c2ccccc2F)C1,<bos>,C,C,C,N,(,<8>,c1ccc2c(c1)CCCC2,<5>,N,O=[SH2]=O,<0>,c1ccccc1,<5>,F,),C,C,C,C,<2>,c1c[nH]cn1,<3>,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(OC(F)(F)F)cc2)cc(C=O)c1N,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,<0>,c1ccccc1,<2>,<4>,(,C=O,),<3>,(,N,),C,<eos>,,,,,,,,,,,,,,,
C=C[C@@H]1C[C@@H]1C(=O)N[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)N[C@@H](C)Cc1ccc(OCC(C)C)cc1,<bos>,C,C,(,C,),C,O,<3>,c1ccccc1,<0>,C,C|S,(,C,),N,C=O,C|R,(,C,),(,O,),C|S,(,O,),C|S,(,C,),N,C=O,<0S>,C1CC1,<2S>,<0>,C=C,<eos>
,<bos>,c1ccc2cnccc2c1,<9>,O,C,C,C,<3>,C1CCNCC1,<0>,C,C=O,N,<9>,O=C1CCC=CCCc2nnc(o2)-c2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C2CCC(C(=O)N3CCC(OCc4ccc(F)cc4)CC3)CC2)c1,<bos>,F,<3>,c1ccccc1,<0>,C,O,<0>,C1CCNCC1,<3>,C=O,<0>,C1CCCCC1,<3>,<0>,c1ccccc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCC(NC(=O)c2nn(C(=O)N3CCCN(C4CC4)CC3)c3ccccc23)CC1)c1cccc(C2CC2F)c1F,<bos>,C1CC1,<0>,<5>,C1CNCCNC1,<2>,C=O,<4>,c1ccc2[nH]ncc2c1,<6>,C=O,N,<3>,C1CCCCC1,<0>,N,C=O,<4>,c1ccccc1,<0>,<5>,(,F,),<2>,C1CC1,<0>,F,<eos>,,,,,,,,,,,,
,<bos>,C,O,<8S>,c1ccc2c(c1)Sc1ccccc1C1OCCC21|13S,<6S>,<3R>,(,F,),<0>,C=C,<1>,C,C,C,C,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)(c1ccccc1)N1CCN(CCOCCN2CCC(c3cn(-c4ccccc4Cl)c4ccccc34)CC2)C1=O,<bos>,Cl,<5>,c1ccccc1,<0>,<4>,c1ccc2[nH]ccc2c1,<6>,<0>,C1CCNCC1,<3>,C,C,O,C,C,<5>,O=C1NCCN1,<2>,C,(,C,),(,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,
CC(C)Cn1c(-c2cccc(OC(F)(F)F)c2)nc2cn(Cc3cccc4ncccc34)nc2c1=O,<bos>,c1ccc2ncccc2c1,<9>,C,<7>,O=c1[nH]cnc2c[nH]nc12,<3>,<2>,(,C,C,(,C,),C,),<0>,c1ccccc1,<4>,O,C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,
,<bos>,c1c[nH]cn1,<2>,C,<3R>,O=C1OC2CCC(C2)O1|3R6S,<1R>,C,C,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<8>,O=c1ocnc2sccc12,<1>,<3>,(,C,),C,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)Cn1ccnc1-c1cccc2c(=O)cc(-c3ccco3)oc12,<bos>,c1ccoc1,<4>,<3>,O=c1ccoc2ccccc12,<6>,<3>,c1c[nH]cn1,<2>,C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(-c2ccccc2-c2cc[nH]n2)nc2nc(-c3cccc(Br)c3)ccc12,<bos>,N,<7>,c1cnc2ncncc2c1,<5>,<1>,(,<0>,c1ccccc1,<4>,Br,),<5>,c1ccccc1,<0>,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(C#Cc2ccc(S(N)(=O)=O)cc2)cn1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,<0>,C#C,<1>,<1>,c1ccncc1,<4>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nnc(CCCN2[C@@H]3CC[C@H]2C[C@@H](NC(=O)c2ccc4cc(F)ccc4c2)C3)s1,<bos>,N,<3>,c1nncs1,<0>,C,C,C,<7>,C1CC2CCC(C1)N2|2R5S,<0R>,N,C=O,<0>,c1ccc2ccccc2c1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)NCCCCOc1ccccc1C(=O)N[C@@H](CCCCn1ccnc1)C(=O)NCC(=O)O,<bos>,C,C,C,C,C=O,N,C,C,C,C,O,<0>,c1ccccc1,<5>,C=O,N,C|S,(,C=O,N,C,C=O,O,),C,C,C,C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,
COc1cc(N2CCOCC2)ccc1-c1nc2snc(C3CCCCC3)c2c(=O)[nH]1,<bos>,C1CCCCC1,<0>,<8>,O=c1[nH]cnc2sncc12,<3>,<3>,c1ccccc1,<0>,<4>,(,O,C,),<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
