smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(c5ccc(Cl)cc5)CCC4)cc2)CC3)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<8>,O=C1NCCc2cn[nH]c21,<2>,<6>,(,C=O,N,),<0>,c1ccccc1,<3>,<0>,C1CCC1,<0>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,
Cc1cccc(C(=O)Nc2nc(O)c3c(Nc4ccc(C(C)(C)O)cc4)ncnc3n2)c1,<bos>,C,C,(,C,),(,O,),<3>,c1ccccc1,<0>,N,<4>,c1ncc2cncnc2n1,<0>,<2>,(,O,),N,C=O,<0>,c1ccccc1,<4>,C,<eos>,,,,,,,,,,,,,,
Cc1nc(-c2csc(Nc3cc(N4CCCCC4)ccn3)n2)ccc1F,<bos>,C,<4>,c1ccncc1,<2>,<5>,(,F,),<0>,c1cscn1,<3>,N,<4>,c1ccncc1,<0>,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)C(c1ccccc1)c1c2c(nn1C)CCc1cnc(Nc3ccc(NC(C)=O)cc3OC)nc1-2,<bos>,C,N,C=O,C,(,<0>,c1ccccc1,),<7>,c1ncc2c(n1)-c1c[nH]nc1CC2,<0>,<8>,(,C,),N,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,C=O,C,<eos>,,,,,,,,,,,,
,<bos>,C,C,(,C,),<6>,c1ncc2cc[nH]c2n1,<4>,C=O,<1>,C1NC2CNC1C2|2S5S,<1>,C,N,C=O,C,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2ccccc2)oc1C(=O)NC1Cc2ccccc2C1,<bos>,C,<0>,c1cocn1,<1>,<3>,(,<0>,c1ccccc1,),C=O,N,<7>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1Cc1cccc2c1N(C(=O)CN1CCNCC1)CC2,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),C,<2>,c1ccc2c(c1)CCN2,<8>,C=O,C,<2>,C1CNCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NC1=NN(C)c2ncnc3c2c1cn3[C@@]1(O)C[C@H](C)C[C@H]1O,<bos>,C,<2R>,C1CCCC1,<4R>,<0R>,(,O,),<4R>,(,O,),<8>,C1=NNc2ncnc3[nH]cc1c23,<0>,<2>,(,C,),N,C=O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(CN1CCCCC1Cc1ccc(S(=O)(=O)c2cccnc2)cc1)N[C@H](CO)c1ccccc1,<bos>,O,C,C|S,(,<0>,c1ccccc1,),N,C=O,C,<3>,C1CCNCC1,<2>,C,<0>,c1ccccc1,<3>,O=[SH2]=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)CN(C)Cc1cc2cc[nH]cc-2n1,<bos>,C,C,(,C,),C,N,(,C,),C,<0>,c1cc2cc[nH]cc-2n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1csc(-c2cc(O)cc3nc(-c4ccc(OC(F)(F)F)cc4)oc23)n1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,<5>,c1ccc2ocnc2c1,<2>,<0>,(,O,),<3>,c1cscn1,<0>,N,<eos>,,,,,,,,,,,,,,,,
