smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CCNC(=O)N(C)COc1ccc(CCNc2ncnc(N)c2C#N)cc1,<bos>,N,<5>,c1cncnc1,<1>,<0>,(,C#N,),N,C,C,<3>,c1ccccc1,<0>,O,C,N,(,C,),C=O,N,C,C,<eos>,,,,,,,,,,,,,,,
Cn1ccc(Nc2cnc(C3=CC4CNCC(C3)C4)n(C)c2=O)n1,<bos>,C,<6>,O=c1ccnc[nH]1,<2>,<5>,(,<0>,C1=CC2CNCC(C1)C2,),N,<1>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(S(=O)(=O)N2CCN(c3ccc(NC4CCN(C(C)C)CC4)nc3)CC2)co1,<bos>,C,C,(,C,),<3>,C1CCNCC1,<0>,N,<4>,c1ccncc1,<1>,<2>,C1CNCCN1,<5>,O=[SH2]=O,<0>,c1cocn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
CN(C)C1CCN(CCNC(=O)c2ccc3ncnc(Nc4c(Br)ccc5ccccc45)c3c2)C1,<bos>,C,N,(,C,),<0>,C1CCNC1,<3>,C,C,N,C=O,<0>,c1ccc2ncncc2c1,<7>,N,<9>,c1ccc2ccccc2c1,<0>,Br,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(-n2c(CCc3nc4ccccc4[nH]3)nc3ccccc3c2=O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,O=c1[nH]cnc2ccccc12,<3>,C,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1c(C)cc(C(=O)NCC[n+]2c(C)cc(C)cc2C)cc1C,<bos>,C,<0>,c1cc[nH+]cc1,<3>,<2>,(,C,),<4>,(,C,),C,C,N,C=O,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),O,C,C,<eos>,,,,,,,,,
,<bos>,C,C,(,C,),[O-][SH2+],<0>,c1ccccc1,<3>,C,C|S,C=O,N,<8>,C1=Nc2ccccc2Nc2ccccc21,<2>,<4>,(,I,),<3>,(,C,),C,C,<eos>,,,,,,,,,,,,,
CC(=O)Nc1ccc(NC(=O)Nc2cc3[nH]nc(C(F)(F)F)c3cn2)cc1,<bos>,F,C,(,F,),(,F,),<5>,c1cc2[nH]ncc2cn1,<0>,N,C=O,N,<3>,c1ccccc1,<0>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2cc(N3CCc4ccccc4C3)nc(Cl)n2)n[nH]1,<bos>,C,<4>,c1cn[nH]c1,<1>,N,<1>,c1cncnc1,<3>,<5>,(,<8>,c1ccc2c(c1)CCNC2,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,<bos>,C,C,(,C,),(,C,),<4>,c1cnoc1,<1>,N,C=O,<0>,c1ccccc1,<4>,<3>,(,C,),N,<7>,c1ncc2ncncc2n1,<0>,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,
NS(=O)(=O)c1ccc(-c2cccc3c(=O)cc(Cc4ccccc4)oc23)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,<6>,O=c1ccoc2ccccc12,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(C)C(=O)O[C@H]1C[C@@H](O)[C@@H](O)[C@H](C(=O)O)O1,<bos>,O,C=O,<4R>,C1CCOCC1,<2S>,<0R>,(,O,),<5R>,(,O,),O,C=O,C,(,C,),C,C,C,C,C,C,C,<eos>,,,,,,,,,,,,,
,<bos>,F,<3>,c1ccccc1,<0>,C,S,<5>,O=c1cc[nH]cn1,<4>,<2>,(,C,<0>,c1cn[nH]c1,<2>,<4>,(,C,),C,),C,C=O,N,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,
O=C(NCCCN1CCN(CCN2CCCCC2)CC1)c1ccc2ccccc2c1,<bos>,C1CCNCC1,<3>,C,C,<2>,C1CNCCN1,<5>,C,C,C,N,C=O,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CNC(=O)c2ccc(OCC(F)F)nc2)ccc1Cc1cncs1,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<1>,C=O,N,C,<0>,c1ccccc1,<3>,<4>,(,C,),C,<1>,c1cscn1,<eos>,,,,,,,,,,,,,,,,
Cc1cccc(Cn2c(NC(=O)c3cnccn3)nc3ccccc32)n1,<bos>,C,<4>,c1ccncc1,<2>,C,<4>,c1ccc2[nH]cnc2c1,<5>,N,C=O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC[n+]1cccc2ccc(N(C)S(=O)(=O)c3ccc(OC)cc3)cc21,<bos>,C,C,<4>,c1ccc2[nH+]cccc2c1,<1>,N,(,C,),O=[SH2]=O,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cccc3cccc(F)c23)cc1NC(=O)c1ccc(-c2ncccc2C)cc1,<bos>,F,<4>,c1ccc2ccccc2c1,<2>,<0>,c1ccccc1,<4>,<3>,(,O,C,),N,C=O,<0>,c1ccccc1,<3>,<2>,c1ccncc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,
Nc1ccccc1-c1ccc(C(=O)NC(=S)Nn2nnc3ccccc32)cc1,<bos>,N,<0>,c1ccccc1,<5>,<0>,c1ccccc1,<3>,C=O,N,C=S,N,<4>,c1ccc2[nH]nnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CNc1nc2sc(Nc3ccccc3SC)nc2c2c1ncn2C,<bos>,C,N,<3>,c1nc2cnc3scnc3c2[nH]1,<7>,<11>,(,C,),N,<5>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C1CCN(c2ncnc(N3CCC(C(=O)NCc4ccccc4S(C)(=O)=O)CC3)c2Cl)CC1,<bos>,C,N,(,C,),<0>,C1CCNCC1,<3>,<5>,c1cncnc1,<1>,<0>,(,Cl,),<3>,C1CCNCC1,<0>,C=O,N,C,<0>,c1ccccc1,<5>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,
