loss,running_loss,mode,lr
0.2641027271747589,0.4508784758725605,Train,0.001
0.3198704719543457,0.24688128413462748,Eval,
0.2221459597349167,0.23402898104431455,Train,0.001
0.31069308519363403,0.22946772207672095,Eval,
0.24336913228034973,0.22484838317322098,Train,0.001
0.31204918026924133,0.2252831542212391,Eval,
0.2349753975868225,0.22153153280699406,Train,0.001
0.3042437434196472,0.2229156269835827,Eval,
0.22601018846035004,0.21982437794649273,Train,0.001
0.3022584021091461,0.2217505822644682,Eval,
0.21034035086631775,0.21865522210832,Train,0.001
0.29710710048675537,0.22084927444728897,Eval,
0.23907296359539032,0.21751116193780487,Train,0.001
0.30322960019111633,0.2215233187202261,Eval,
0.21982361376285553,0.21689268472508624,Train,0.001
0.30062347650527954,0.21943393350631718,Eval,
0.206528902053833,0.21636300544964854,Train,0.001
0.30189186334609985,0.2191748379617731,Eval,
0.224342480301857,0.21595985259858944,Train,0.001
0.2936429977416992,0.21883307193631077,Eval,
0.21500791609287262,0.2156913428193927,Train,0.001
0.3141047954559326,0.21853354849816947,Eval,
0.2285543978214264,0.21547918798617088,Train,0.001
0.31386300921440125,0.21836417047319204,Eval,
0.22386924922466278,0.21514039870069085,Train,0.001
0.2915295660495758,0.21813283624469557,Eval,
0.22787559032440186,0.2148667518735701,Train,0.001
0.2827114760875702,0.21793905475338016,Eval,
0.24521201848983765,0.21479081000234795,Train,0.001
0.28936195373535156,0.21763088003962314,Eval,
0.2341863363981247,0.2145944215823807,Train,0.001
0.3039102256298065,0.21766838368367966,Eval,
0.2212410867214203,0.21437867875239416,Train,0.001
0.2988320291042328,0.21752698972447249,Eval,
0.2222227305173874,0.21429351772254482,Train,0.001
0.3243117332458496,0.21754794875885708,Eval,
