smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
C=C1C=CCC(Cc2cnc(N)nc2N)C1,<bos>,N,<5>,c1cncnc1,<0>,<3>,(,N,),C,<5>,C=C1C=CCCC1,<11>,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CC12CC3CC(CC(C3)C1)C2)NCC1CCC(NC(=O)c2cccc3ccccc23)CC1,<bos>,c1ccc2ccccc2c1,<2>,C=O,N,<0>,C1CCCCC1,<3>,C,N,C=O,C,<7>,C1C2CC3CC1CC(C2)C3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)Cn1cc(-c2ccc(S(=O)(=O)Nc3cc(F)ccc3F)c(C#N)c2)cn1,<bos>,C,C,O,C=O,C,<3>,c1cn[nH]c1,<0>,<0>,c1ccccc1,<3>,<4>,(,C#N,),O=[SH2]=O,N,<4>,c1ccccc1,<0>,<3>,(,F,),F,<eos>,,,,,,,,,,,,,,
CN(C)CCOCCOc1ccc2c(c1)CCn1nc(-c3ccc(F)cc3)c(C#N)c1N2,<bos>,C,N,(,C,),C,C,O,C,C,O,<0>,c1ccc2c(c1)CCn1nccc1N2,<10>,<11>,(,C#N,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(NS(=O)(=O)c2c(Cl)ccc(S(=O)(=O)N3CCNC(=O)CC3)c2Cl)cc1,<bos>,Cl,<3>,c1ccccc1,<4>,<0>,(,O=[SH2]=O,<4>,O=C1CCNCCN1,),<5>,(,Cl,),O=[SH2]=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(COc2ccccc2Oc2cc(N3CCN(C)CC3)ncn2)c2ccccc2n1,<bos>,C,<5>,C1CNCCN1,<2>,<5>,c1cncnc1,<1>,O,<5>,c1ccccc1,<0>,O,C,<7>,c1ccc2ncccc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(c2ncc(CN)c(Nc3ccccc3Sc3ccccc3)n2)CC1,<bos>,c1ccccc1,<0>,S,<5>,c1ccccc1,<0>,N,<5>,c1cncnc1,<3>,<0>,(,C,N,),<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)Nc2c(C3CCC3)n(C(=O)O)c3ccccc23)cc1,<bos>,O,C=O,<4>,c1ccc2[nH]ccc2c1,<6>,<5>,(,<0>,C1CCC1,),N,O=[SH2]=O,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<4>,c1cn[nH]c1,<0>,<2>,O=c1ccc2cncnc2[nH]1,<7>,<10>,(,C,),<6>,(,Cl,),N,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(Oc2ccc(F)cc2)c(C)c1N1C(=O)OC[C@@H]1CNC(C)=O,<bos>,C,C,O=[SH2]=O,<0>,c1ccccc1,<5>,<4>,(,C,),<3>,(,O,<0>,c1ccccc1,<3>,F,),<2>,O=C1NCCO1,<3S>,C,N,C=O,C,<eos>,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NCCCCCCC(=O)Nc2c(Cl)cccc2Cl)cc1,<bos>,N,O=[SH2]=O,<3>,c1ccccc1,<0>,N,C,C,C,C,C,C,C=O,N,<5>,c1ccccc1,<4>,<0>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,
CC(C)[C@H](CC(=O)O)NC(=O)c1ccc(Nc2c(NCCN(C)C)c(=O)c2=O)cc1-c1ccc(F)cc1,<bos>,O,C=O,C,C|S,(,C,(,C,),C,),N,C=O,<3>,c1ccccc1,<4>,<0>,(,N,<3>,O=c1ccc1=O,<2>,N,C,C,N,(,C,),C,),<0>,c1ccccc1,<3>,F,<eos>,,,,
