smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
N=C(N)c1cccc(CO[C@@H](c2ccccc2)N2CCCCC2)c1,<bos>,c1ccccc1,<0>,C|S,(,<3>,C1CCNCC1,),O,C,<4>,c1ccccc1,<0>,<0>,C=N,<0>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(Nc2cc(C)cc(C)n2)c(N2CCCC2)c1,<bos>,C,C,O,<0>,c1ccccc1,<3>,<4>,(,<3>,C1CCNC1,),N,<4>,c1ccncc1,<0>,<2>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,
CC1(C)CNC(=O)c2cc3ccc(CC(=O)O)nc3n2C1,<bos>,C,<4>,O=C1NCCCn2c1cc1cccnc12,<4>,<12>,(,C,C=O,O,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COCc1ccccc1)N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC[C@H]1C(=O)NCC=C(C(=O)O)c1ccccc1,<bos>,c1ccccc1,<0>,C,O,C,C=O,N,C|R,(,C,<0>,c1ccccc1,<3>,Cl,),C=O,<3>,C1CCNC1,<4S>,C=O,N,C,<0>,C=C,<1>,<1>,(,C=O,O,),<0>,c1ccccc1,<eos>,,,,,,,
Cc1ncnc2c1c(-c1cn(-c3ccc(F)cc3)c(N3C[C@H]4C[C@@]3(C3=CCS(=O)(=O)CC3)CN4)n1)nn2C,<bos>,F,<3>,c1ccccc1,<0>,<2>,c1c[nH]cn1,<0>,<3>,(,<1>,C1NC2CNC1C2|2R5R,<2>,<5>,O=S1(=O)CC=CCC1,),<4>,c1ncc2cn[nH]c2n1,<2>,<6>,(,C,),C,<eos>,,,,,,,,,,,,,,,,
Cc1nc(Cn2cc(C(=N)N)c3ccccc32)oc1C(=O)c1ccccc1,<bos>,C,<0>,c1cocn1,<1>,<3>,(,C,<4>,c1ccc2[nH]ccc2c1,<6>,<0>,C=N,<0>,N,),C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC1=NC(NC(=O)Nc2cc(O)c(F)c([N+](=O)[O-])c2)C(=O)N(C)c2ccccc21,<bos>,O,<4>,c1ccccc1,<0>,<3>,(,F,),<2>,(,O=[NH+][O-],),N,C=O,N,<2>,O=C1CN=Cc2ccccc2N1,<4>,<11>,(,C,),C,C,<eos>,,,,,,,,,,,,,,,
Cc1nc(NC(=S)NC(=O)Cc2ccccc2)cnc1C(=O)C1CCCN1,<bos>,c1ccccc1,<0>,C,C=O,N,C=S,N,<0>,c1cnccn1,<4>,<3>,(,C=O,<4>,C1CCNC1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1cc(Br)cc2c(=O)n(C)ccc12,<bos>,C,C,(,C,),O,<6>,O=c1[nH]ccc2ccccc12,<8>,<2>,(,C,),Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)Nc1ccc2c(c1)N(NC(=O)CCc1ccccc1)C(=O)C(CC)(Cc1ccccc1)C(=O)N2,<bos>,C,C,N,C=O,N,<8>,O=C1CC(=O)Nc2ccccc2N1,<2>,<2>,(,C,<0>,c1ccccc1,),<5>,(,N,C=O,C,C,<0>,c1ccccc1,),C,C,<eos>,,,,,,,,,,,,,,
CCCc1c(NCCCO)nc2ccc(N=Cc3cccc(C(=N)N)c3)nn12,<bos>,O,C,C,C,N,<5>,c1cnn2ccnc2c1,<1>,<4>,(,C,C,C,),<1>,C=N,<0>,<0>,c1ccccc1,<4>,<0>,C=N,<0>,N,<eos>,,,,,,,,,,,,,,,
FC1(Cl)CC1N1CCN(CCn2c(-c3ccc(Cl)cc3)nc3ccccc32)CC1,<bos>,Cl,<3>,c1ccccc1,<0>,<5>,c1ccc2[nH]cnc2c1,<4>,C,C,<2>,C1CNCCN1,<5>,<0>,C1CC1,<2>,<2>,(,Cl,),F,<eos>,,,,,,,,,,,,,,,,,,,
CCCC[C@@H](CC)NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,<bos>,C,C,C,C,C|R,(,C,C,),N,C=O,N,<0>,c1cc2[nH]ncc2cn1,<5>,<0>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccc(Cc3nc4c(cnn4C)c(=O)n3CC3CC3)cc2[nH]1,<bos>,C,<5>,c1ccc2[nH]cnc2c1,<1>,C,<3>,O=c1[nH]cnc2[nH]ncc12,<6>,<2>,(,C,<0>,C1CC1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NC(C)Cc1ccc(OCCN2CCN(c3ccccc3)CC2)cc1,<bos>,c1ccccc1,<0>,<5>,C1CNCCN1,<2>,C,C,O,<3>,c1ccccc1,<0>,C,C,(,N,C=O,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,
CCN1CCOC(Oc2cc(F)cc(C(=O)Nc3ccc(C(=O)N4CCOCC4)cn3)c2)C1,<bos>,C,C,<5>,C1COCCN1,<1>,O,<4>,c1ccccc1,<0>,<2>,(,F,),C=O,N,<4>,c1ccncc1,<1>,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(OC(C)C)nc(Oc2ccc(C(=O)O)cc2)n1,<bos>,C,C=O,N,<1>,c1cncnc1,<5>,<3>,(,O,<0>,c1ccccc1,<3>,C=O,O,),O,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
CCCNC(=O)Nc1ccc(C2CCN(C(=O)c3ccc(Cl)c(CNC(C)=O)c3)CC2)cc1,<bos>,C,C,C,N,C=O,N,<0>,c1ccccc1,<3>,<0>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<4>,<3>,(,Cl,),C,N,C=O,C,<eos>,,,,,,,,,,,,,,,
