smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2cccc(C(C)(C)N)c2)CC3)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<8>,O=C1NCCc2cn[nH]c21,<2>,<6>,(,C=O,N,),<0>,c1ccccc1,<4>,C,(,N,),(,C,),C,<eos>,,,,,,,,,,,,,,,
CC1(c2ccccc2)CCN(C(=O)c2cc(COc3ccccc3)c[nH]2)CC1,<bos>,c1ccccc1,<0>,O,C,<0>,c1cc[nH]c1,<2>,C=O,<3>,C1CCNCC1,<0>,<0>,(,C,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1c(Br)ccc2c1N(CC(=O)NC[C@H]1CNC(=O)C1)C(C)CC2=O,<bos>,O=C1CCCN1,<3R>,C,N,C=O,C,<4>,O=C1CCNc2ccccc21,<7>,<6>,(,O,C,),<3>,(,C,),Br,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(C[C@@H](NC(=O)OCc1cncs1)C12CC3CC(CC1C3)C2)Nc1ccc(Br)cc1,<bos>,c1cscn1,<1>,C,O,C=O,N,C|R,(,<7>,C1C2CC3CC1CC3C2,),C,C=O,N,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,
CNCC1CCCN(c2ncc(-c3ccc4ncccc4c3)nc2Cl)C1,<bos>,c1ccc2ncccc2c1,<0>,<0>,c1cnccn1,<4>,<3>,(,<3>,C1CCNCC1,<1>,C,N,C,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1c(Cc2oc(-c3ccc(OC4CN(c5ccccc5)C4)cc3)nc2C)cnc1C,<bos>,C,<0>,c1cocn1,<1>,<3>,(,<0>,c1ccccc1,<3>,O,<0>,C1CNC1,<2>,<0>,c1ccccc1,),C,<1>,c1c[nH]cn1,<2>,<3>,(,C,),C,C,C,<eos>,,,,,,,,,,,,
CCCn1c(=O)c2[nH]c(CC=Cc3ccccc3)nc2n(Cc2cc(F)ccc2OC)c1=O,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),C,<10>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<7>,<2>,(,C,C,C,),C,<0>,C=C,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
C[C@H]1CSCCN(C(=O)OCC#CCN(c2ccc(C=O)cc2)n2cnnc2)C1=O,<bos>,C,<2R>,O=C1CCSCCN1,<7>,C=O,O,C,<0>,C#C,<1>,C,N,(,<4>,c1nnc[nH]1,),<0>,c1ccccc1,<3>,C=O,<eos>,,,,,,,,,,,,,,,,,,,
,<bos>,O,C,C|S,(,C,),<6>,c1cc2c(cn1)[nH]c1ncncc12,<9>,N,<3>,c1cncnc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1nn(-c2ccc(F)c(Cl)c2)c2c1CCc1ccc(NC(=O)N3CCC(n4c(=O)[nH]c5ncccc54)CC3)cc1-2,<bos>,O=c1[nH]c2cccnc2[nH]1,<2>,<0>,C1CCNCC1,<3>,C=O,N,<1>,c1ccc2c(c1)CCc1cn[nH]c1-2,<11>,<9>,(,C=O,N,),<0>,c1ccccc1,<4>,<3>,(,F,),Cl,<eos>,,,,,,,,,,,,,,,,
,<bos>,c1ccccc1,<0>,<3>,c1ccccc1,<0>,<8R>,O=C1CC(=O)NC(=O)N1,<2>,<2>,C1CCCNCC1,<4>,C,C,O=[SH2]=O,<3>,C1CCNCC1,<0>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCCN(CCOc1ccc2c(=O)ccoc2c1)c1nc2ccccc2o1,<bos>,C,C,C,N,(,<5>,c1ccc2ocnc2c1,),C,C,O,<7>,O=c1ccoc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
NCc1cc(F)c(N)c(-c2ccc(OC(F)(F)F)cc2)c1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,<0>,c1ccccc1,<2>,<4>,(,F,),<5>,(,N,),C,N,<eos>,,,,,,,,,,,,,,
CC(C)COc1ccc(C[C@H](C)NC(=O)[C@H](C)[C@@H](O)[C@H](CCc2ccccc2)NC(=O)C2CCC2)cc1,<bos>,C,C,(,C,),C,O,<3>,c1ccccc1,<0>,C,C|S,(,C,),N,C=O,C|R,(,C,),C|R,(,O,),C|S,(,N,C=O,<0>,C1CCC1,),C,C,<0>,c1ccccc1,<eos>,,,
O=C(c1ccccc1)c1ccc(CNC(=O)n2cnc3ccc(OCCCOc4cccc5cnccc45)cc3c2=O)cc1,<bos>,c1ccc2cnccc2c1,<9>,O,C,C,C,O,<8>,O=c1[nH]cnc2ccccc12,<2>,C=O,N,C,<0>,c1ccccc1,<3>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NO)C1CCN(c2nc(NCc3ccccc3)nc(OCc3ccc(F)cc3)n2)CC1,<bos>,F,<3>,c1ccccc1,<0>,C,O,<0>,c1ncncn1,<2>,<4>,(,<3>,C1CCNCC1,<0>,C=O,N,O,),N,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
CCc1cc(NC2CC2)c(C#N)c(C(=O)N2CCCN(C3CC3)CC2)c1C#N,<bos>,C1CC1,<0>,<5>,C1CNCCNC1,<2>,C=O,<4>,c1ccccc1,<3>,<2>,(,C,C,),<5>,(,C#N,),<0>,(,N,<0>,C1CC1,),C#N,<eos>,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4COC4CCCCC4)[C@@H](C2)[NH+](C)CC[C@]315,<bos>,C,O,<8S>,c1cc2c3c(c1)OC1C4CCC5(CC4)C(C2)[NH2+]CCC315|7R11S14R19S,<13R>,<16>,(,C,),<5>,(,O,C,),C,O,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(CCN[C@H]1C[C@H]1c1ccccc1)NO,<bos>,c1ccccc1,<0>,<2S>,C1CC1,<0S>,N,C,C,C=O,N,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC1CC2CCC(C1)N2Cc1cccc2ncccc12,<bos>,c1ccc2ncccc2c1,<9>,C,<7>,C1CC2CCC(C1)N2,<0>,O,C,(,C,),(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(NC(=O)[C@H]2C(=O)N(Cc3ccccc3)C[C@@H]2Cn2ccnc2)cc1,<bos>,c1c[nH]cn1,<2>,C,<3R>,O=C1CCCN1,<2S>,<5>,(,C,<0>,c1ccccc1,),C=O,N,<0>,c1ccccc1,<3>,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,
CCCCC(c1nc(C)c2sc3cc(O)ccc3n12)N1CCOCC1,<bos>,C,<8>,c1ccc2c(c1)sc1cncn12,<10>,<0>,(,O,),C,(,C,C,C,C,),<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CNC(=O)c1cc(F)cc(F)c1)Oc1ccc(-c2cccc3c(=O)cc(-c4ccco4)oc23)cc1,<bos>,c1ccoc1,<4>,<3>,O=c1ccoc2ccccc12,<6>,<3>,c1ccccc1,<0>,O,C=O,C,N,C=O,<0>,c1ccccc1,<2>,<4>,(,F,),F,<eos>,,,,,,,,,,,,,,,,,,
CC#Cc1ccccc1-c1nc(N)c2ccc(-c3ccccc3Br)nc2n1,<bos>,N,<7>,c1cnc2ncncc2c1,<5>,<1>,(,<0>,c1ccccc1,<5>,Br,),<5>,c1ccccc1,<0>,<1>,C#C,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(C)Cc1ccc(C#Cc2ccc(S(N)(=O)=O)cc2)nc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,<0>,C#C,<1>,<4>,c1ccncc1,<1>,C,N,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC1=N[C@@]2(c3ccc(-c4ccc(CF)o4)cc3-c3ncco3)CO[C@H](F)C[C@H]2CS1,<bos>,N,<0>,C1=NC2COCCC2CS1|7R,<2S>,<5R>,(,F,),<3>,c1ccccc1,<4>,<0>,(,<2>,c1ccoc1,<4>,C,F,),<3>,c1cocn1,<eos>,,,,,,,,,,,,,,,,,,
CCCCC(=O)NCCCOc1ccc(Br)cc1C1CCC(C=CC(=O)O)C(C)C1,<bos>,C,C,C,C,C=O,N,C,C,C,O,<3>,c1ccccc1,<4>,<0>,(,Br,),<0>,C1CCCCC1,<3>,<2>,(,C,),<0>,C=C,<1>,C=O,O,<eos>,,,,,,,,,,
COc1ccc(-c2nc3snc(C4CCCCC4)c3c(=O)[nH]2)c(C)c1,<bos>,C1CCCCC1,<0>,<8>,O=c1[nH]cnc2sncc12,<3>,<3>,c1ccccc1,<4>,<0>,(,O,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,C,C,<15R>,O=C1CNC(=O)C2(CCNCC2)N1,<9>,<2>,(,C,<0>,c1ccccc1,),C,C|S,(,O,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)NC2CCC(CCc3cc(=O)oc4cc(Cl)ccc34)CC2)c(=O)n(-c2ccccc2)n1-c1ccccc1,<bos>,Cl,<7>,O=c1ccc2ccccc2o1,<3>,C,C,<0>,C1CCCCC1,<3>,N,C=O,<2>,O=c1cc[nH][nH]1,<5>,<3>,(,C,),<4>,(,<0>,c1ccccc1,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
CC(=O)O[C@H](CC(=O)N1CCC(C(=O)NCc2cccc(-c3ccccc3)n2)CC1)Cc1ccc(Br)cc1,<bos>,Br,<3>,c1ccccc1,<0>,C,C|S,(,O,C=O,C,),C,C=O,<3>,C1CCNCC1,<0>,C=O,N,C,<2>,c1ccncc1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
Cc1cc(N)c(C)c(C)c1S(C)(=O)=O,<bos>,C,O=[SH2]=O,<3>,c1ccccc1,<0>,<2>,(,C,),<4>,(,C,),<5>,(,C,),N,<eos>,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(NC(=O)c2cc3ccc(F)c(F)c3[nH]c2=O)cc1,<bos>,C,N,C=O,<0>,c1ccccc1,<3>,N,C=O,<2>,O=c1ccc2ccccc2[nH]1,<8>,<7>,(,F,),F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C2CC(N3CCN(C(=O)Nc4ccc(F)cc4)CC3)c3ccc(OC)cc32)c1,<bos>,F,<3>,c1ccccc1,<0>,N,C=O,<2>,C1CNCCN1,<5>,<8>,c1ccc2c(c1)CCC2,<0>,<6>,(,<0>,c1ccccc1,<4>,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,,
CC(C)C[C@H](NC(=O)[C@@H]1Oc2ccccc2O[C@@H]1CN1CCOCC1)C(=O)Nc1ccccc1,<bos>,C1COCCN1,<5>,C,<7R>,c1ccc2c(c1)OCCO2,<8R>,C=O,N,C|S,(,C,C,(,C,),C,),C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CC1CN(Cn2nc(CN3CCCC3)cc(Cl)c2=O)c2c(Cl)cccc21,<bos>,Cl,<2>,c1ccc2c(c1)CCN2,<8>,<6>,(,C,),C,<6>,O=c1cccn[nH]1,<4>,<2>,(,Cl,),C,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,
C[C@]12C=CC(=O)NC1CCC1C2CC[C@@]2(C)C(C(=O)Nc3ccccc3)CCC12,<bos>,C,<13R>,O=C1C=CC2C(CCC3C4CCCC4CCC23)N1,<4S>,<12>,(,C=O,N,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncc(C[C@@]2(O)CCC[C@@H](CN3CCCCC3)C2)cc1F,<bos>,N,<4>,c1ccncc1,<1>,<5>,(,F,),C,<0R>,C1CCCCC1,<0R>,<4R>,(,C,<3>,C1CCNCC1,),O,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(Cn1c(CN2CCOCC2)c(I)c2ccccc21)Nc1ccc(Cl)c(C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<3>,(,Cl,),N,C=O,C,<4>,c1ccc2[nH]ccc2c1,<5>,<6>,(,I,),C,<5>,C1COCCN1,<eos>,,,,,,,,,,,
CCN(CCN(C)C)C(=O)Nc1ccccc1,<bos>,C,N,(,C,),C,C,N,(,C,C,),C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
C[C@H](c1nc2c(cnn2[C@@H]2C[C@@H](c3ccccc3)[C@@]3(CCOC3)C2)c(=O)[nH]1)C1CN(C)CCO1,<bos>,C,<5>,C1COCCN1,<1>,C|R,(,C,),<3>,O=c1[nH]cnc2[nH]ncc12,<6>,<0R>,C1CCC2(C1)CCOC2|3S,<2S>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cnc(NC(=O)NC(c2cccc(-n3ccnn3)c2)C2CCCCC2)cn1,<bos>,C1CCCCC1,<0>,C,(,<0>,c1ccccc1,<4>,<2>,c1c[nH]nn1,),N,C=O,N,<0>,c1cnccn1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC(=O)CCC1CCCCN1C(=O)Cn1c(-c2ccccc2)ncc(O)c1=O,<bos>,O,<2>,O=c1ccnc[nH]1,<6>,<5>,(,<0>,c1ccccc1,),C,C=O,<3>,C1CCNCC1,<2>,C,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
