smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CC#CCOc1ccc(S(=O)(=O)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)NO)cc1,<bos>,c1ccccc1,<0>,C,C|S,(,C=O,N,C|S,(,C,),C=O,N,O,),O=[SH2]=O,<3>,c1ccccc1,<0>,O,C,<1>,C#C,<0>,C,<eos>,,,,,,,,,,,,,,
CC(C)Cn1cc(S(=O)(=O)c2ccccc2)c2cc(-c3ccc(CN4CCC(c5nnc(-c6ccccn6)[nH]5)CC4)cc3)ccc21,<bos>,C,C,(,C,),C,<4>,c1ccc2[nH]ccc2c1,<6>,<0>,(,<0>,c1ccccc1,<3>,C,<3>,C1CCNCC1,<0>,<0>,c1nnc[nH]1,<3>,<2>,c1ccncc1,),O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,
O=C1[C@@H]2CN(S(=O)(=O)c3ccc(F)cc3)C[C@@H]2CCN1c1ccc(OC(F)(F)F)cc1,<bos>,F,<3>,c1ccccc1,<0>,O=[SH2]=O,<7>,O=C1NCCC2CNCC12|5R9S,<2>,<0>,c1ccccc1,<3>,O,C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1cc(-c2nc(C(=O)NCc3cncc(F)c3)c(O)c(=O)[nH]2)cc(OC)c1OC,<bos>,F,<5>,c1ccncc1,<1>,C,N,C=O,<3>,O=c1ccnc[nH]1,<5>,<2>,(,O,),<0>,c1ccccc1,<4>,<2>,(,O,C,C,),<3>,(,O,C,),O,C,<eos>,,,,,,,,,
C[C@H](C(=O)NO)N(O)[P@](C)(=O)c1cccc2ccccc12,<bos>,O,N,C=O,C|R,(,C,),N,(,O=[PH3]|R,(,<2>,c1ccc2ccccc2c1,),C,),O,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](C(=O)N(C1CCCCC1)C(CCCC(=O)O)Cc1ccccc1)c1ccccc1,<bos>,c1ccccc1,<0>,C|S,(,C,C,),C=O,N,(,<0>,C1CCCCC1,),C,(,C,<0>,c1ccccc1,),C,C,C,C=O,O,<eos>,,,,,,,,,,,,,,,
Cc1cc(C)c(S(=O)(=O)NC(C)(C)CCCCCl)c(C)c1,<bos>,Cl,C,C,C,C,C,(,C,),(,C,),N,O=[SH2]=O,<3>,c1ccccc1,<4>,<0>,(,C,),<2>,(,C,),C,<eos>,,,,,,,,,,,,,
Cc1cccc(Nc2ncc(S(=O)(=O)c3ccccc3)cc2-c2ccc(OCCN(C)C)cc2)c1C,<bos>,C,N,(,C,),C,C,O,<3>,c1ccccc1,<0>,<5>,c1ccncc1,<4>,<1>,(,O=[SH2]=O,<0>,c1ccccc1,),N,<0>,c1ccccc1,<4>,<5>,(,C,),C,<eos>,,,,,,,,,,
Cc1cc(C)nc(NC2CC3CCC2N3C(=O)c2cc(F)cc(F)c2)n1,<bos>,F,<4>,c1ccccc1,<0>,<2>,(,F,),C=O,<6>,C1CC2CCC1N2,<0>,N,<3>,c1cncnc1,<1>,<5>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
CC(C)NC(=O)c1ccc(Oc2ncc3c(n2)N(C2CC2)[C@@H](C)C(=O)N3)nc1,<bos>,C,C,(,N,C=O,<1>,c1ccncc1,<4>,O,<6>,O=C1CNc2ncncc2N1,<2S>,<3>,(,<0>,C1CC1,),C,),C,<eos>,,,,,,,,,,,,,,,,,,,
Cn1nc(C(F)(F)F)cc1-c1ncc(C(C)(C)C)c(N)n1,<bos>,C,<3>,c1cn[nH]c1,<4>,<1>,(,C,(,F,),(,F,),F,),<3>,c1cncnc1,<0>,<5>,(,N,),C,(,C,),(,C,),C,<eos>,,,,,,,,,
COc1cc(O[C@H]2CC[C@H]3CNC[C@@H](C(=O)O)[C@H]3C2)ccc1N(C)C(C)=O,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,N,(,C,),C=O,C,),O,<0S>,C1CCC2CNCCC2C1|3R8S,<7S>,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)nc(N=C3NC(=O)C(=C4NN=CS4)S3)c2C#N)cc1,<bos>,C,O=[SH2]=O,<3>,c1ccccc1,<0>,<0>,c1ccncc1,<4>,<5>,(,C#N,),<2>,(,<0>,c1ccccc1,),<0>,N=C1NC(=O)C(=C2NN=CS2)S1,<eos>,,,,,,,,,,,,,,,,,,,,
CCC(CCCC(=O)O)C(=O)OCC1(CO)CC(=Cc2cccc(Cl)c2)C(=O)O1,<bos>,O,C,<3>,C=C1CCOC1=O,<3>,<0>,(,<0>,c1ccccc1,<4>,Cl,),C,O,C=O,C,(,C,C,),C,C,C,C=O,O,<eos>,,,,,,,,,,,,,,
Cn1c(=O)cnn(CCCCN2CCN(c3ccccc3)CC2)c1=O,<bos>,C,<7>,O=c1cn[nH]c(=O)[nH]1,<4>,C,C,C,C,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)NCC(=O)N[C@H](CSCCc2ccccc2)C(=O)O)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,N,C,C=O,N,C|S,(,C=O,O,),C,S,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
