smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CC(C)NS(=O)(=O)C1Cc2ccc(NS(=O)(=O)C3CC3)c(O)c2CC1N,<bos>,C1CC1,<0>,O=[SH2]=O,N,<0>,c1ccc2c(c1)CCCC2,<8>,<7>,(,N,),<5>,(,O,),O=[SH2]=O,N,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,
O=C(NC1CCN(Cc2ccc3ccccc3c2)CC1)c1ccc2ccccc2c1,<bos>,c1ccc2ccccc2c1,<0>,C=O,N,<0>,C1CCNCC1,<3>,C,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)Cn1cc(-c2cc(Cl)c3c(c2)C(O)(C(F)(F)F)c2ccccc2-3)cn1,<bos>,C,C,O,C=O,C,<3>,c1cn[nH]c1,<0>,<0>,c1ccc2c(c1)Cc1ccccc1-2,<6>,<6>,(,O,),<2>,(,Cl,),C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,
COC[C@@H](NC(=O)c1[nH]c2cc(F)cc(Cl)c2c1S(=O)(=O)N(C)C)c1ccccc1,<bos>,C,N,(,C,),O=[SH2]=O,<6>,c1ccc2[nH]ccc2c1,<5>,<1>,(,F,),<8>,(,Cl,),C=O,N,C|S,(,<0>,c1ccccc1,),C,O,C,<eos>,,,,,,,,,,,,
COc1ccc(-n2c(N(C)CCCNc3c4c(nc5ccccc35)CCCC4)nc3ccccc3c2=O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,O=c1[nH]cnc2ccccc12,<3>,N,(,C,C,C,N,<7>,c1ccc2nc3c(cc2c1)CCCC3,),C,<eos>,,,,,,,,,,,,,,,,,,,,,
CN1CCN(c2cc(Nc3ccc(CN4CCCCC4)cc3)nc(-c3ncc[nH]3)n2)CC1,<bos>,C,<5>,C1CNCCN1,<2>,<5>,c1cncnc1,<1>,<3>,(,<3>,c1c[nH]cn1,),N,<0>,c1ccccc1,<3>,C,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,
CCC1CCCn2c1c(S(=O)(=O)N1CCNCC1)c1c(Sc3ccccc3)ccnc12,<bos>,c1ccccc1,<0>,S,<5>,c1cnc2c(c1)cc1n2CCCC1,<12>,<6>,(,O=[SH2]=O,<2>,C1CNCCN1,),C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC(Cc1ccccc1)C(=O)O)c1ccc(O)c(C(=O)O)c1,<bos>,O,C=O,<4>,c1ccccc1,<0>,<3>,(,O,),C=O,N,C,(,C=O,O,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc(Cl)c(S(=O)(=O)N2CCN(c3cc(C)[nH]n3)C[C@H]2C)cc1F,<bos>,C,<4>,c1cn[nH]c1,<1>,<2>,C1CNCCN1,<5>,<0R>,(,C,),O=[SH2]=O,<2>,c1ccccc1,<5>,<0>,(,F,),<3>,(,Cl,),O,C,<eos>,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(C)c(-c2nnc(-c3ccc(OCC(=O)O)cc3C)s2)c1,<bos>,C,C,O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,C,),<3>,c1nncs1,<0>,<3>,c1ccccc1,<0>,<4>,(,C,),O,C,C=O,O,<eos>,,,,,,,,,,,,,,,
CCCc1cn(-c2ccc(S(N)(=O)=O)cc2)c2ncn3nccc3c12,<bos>,N,O=[SH2]=O,<3>,c1ccccc1,<0>,<6>,c1cc2c3cc[nH]c3ncn2n1,<4>,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)[C@H](CP(=O)(O)C(C)CCCc1ccccc1)C(=O)N[C@H](C=O)CC(=O)O,<bos>,O,C=O,C,C|S,(,C=O,),N,C=O,C|S,(,C,(,C,),C,),C,O=[PH3],(,O,),C,(,C,),C,C,C,<0>,c1ccccc1,<eos>,,,,,,,,
CCCNCC(=O)[C@@H](CC(=O)O)C(=N)NCCCCCC[N+](C)(C)CCc1ccccc1,<bos>,O,C=O,C,C|S,(,C=O,C,N,C,C,C,),<0>,C=N,<0>,N,C,C,C,C,C,C,[NH4+],(,C,),(,C,),C,C,<0>,c1ccccc1,<eos>,,,,,,
O=C(c1ccc(F)cc1)N(CCCN1CCN(CCN2CCCCC2)CC1)c1ccc(F)cc1,<bos>,C1CCNCC1,<3>,C,C,<2>,C1CNCCN1,<5>,C,C,C,N,(,C=O,<0>,c1ccccc1,<3>,F,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,
Cc1cccc(Cn2c(-c3nc(C#CCc4ccncc4)cs3)nc3cc(N(C)C(=O)c4ccccc4)ccc32)n1,<bos>,C,<4>,c1ccncc1,<2>,C,<4>,c1ccc2[nH]cnc2c1,<5>,<0>,(,N,(,C,),C=O,<0>,c1ccccc1,),<3>,c1cscn1,<0>,<0>,C#C,<1>,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,
CCc1ccc(Nc2ncc(C(=O)NC)cc2-c2ccccn2)cn1,<bos>,C,C,<4>,c1ccncc1,<1>,N,<4>,c1ccncc1,<5>,<1>,(,C=O,N,C,),<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Oc1nc(-c2ccnc(Br)c2)cc2cc(-c3cccc(F)c3)cnc12,<bos>,F,<4>,c1ccccc1,<0>,<0>,c1cnc2cnccc2c1,<4>,<6>,(,<0>,c1ccncc1,<4>,Br,),O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(C(=O)N2CCCC2)c(-c2cncc(NC(=O)CCc3ccc(Cl)cc3)c2)c1,<bos>,N,<0>,c1ccccc1,<4>,<3>,(,C=O,<3>,C1CCNC1,),<1>,c1ccncc1,<5>,N,C=O,C,C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc2nc(C)c3nnc(-c4cc5ccccc5s4)n3c2c1,<bos>,C,C,O,C=O,<1>,c1ccc2c(c1)ncc1nncn12,<11>,<7>,(,C,),<5>,c1ccc2sccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
