smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
COC(=O)[C@@H](c1ccccc1)c1cc(=O)n(Cc2ccccc2)c(N)n1,<bos>,c1ccccc1,<0>,C|S,(,<3>,O=c1ccnc[nH]1,<6>,<5>,(,N,),C,<0>,c1ccccc1,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(Cn2c(N3CCCNCC3)nc3c2c(=O)n(CC)c(=O)n3C)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,C,<6>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<2>,<10>,(,C,),<7>,(,<2>,C1CNCCNC1,),C,C,<eos>,,,,,,,,,,,,,,,,,,
CC1(C)CNC(=O)c2cc3ccc(C(=O)Nc4cnn(CCNC=O)c4)nc3n2C1,<bos>,C,<4>,O=C1NCCCn2c1cc1cccnc12,<4>,<12>,(,C=O,N,<0>,c1cn[nH]c1,<3>,C,C,N,C=O,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCCCc1oc(-c2ccc(C(=O)NCCNC3Cc4cc(F)c(Br)cc4C3)cc2)nc1C,<bos>,C,<0>,c1cocn1,<1>,<3>,(,<0>,c1ccccc1,<3>,C=O,N,C,C,N,<7>,c1ccc2c(c1)CCC2,<0>,<1>,(,Br,),F,),C,C,C,O,C,<eos>,,,,,,,,,,,
Cc1ccc(-n2cnc3cc(-c4ccc(F)c(O)c4)c(O)cc32)o1,<bos>,O,<4>,c1ccccc1,<0>,<3>,(,F,),<0>,c1ccc2[nH]cnc2c1,<4>,<1>,(,O,),<2>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)NC(=S)Nc1ccc(Cl)c(C(=O)N2CCSC2)c1,<bos>,c1ccccc1,<0>,C,C=O,N,C=S,N,<0>,c1ccccc1,<3>,<4>,(,C=O,<4>,C1CSCN1,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1cc(S(N)(=O)=O)cc2c(=O)n(Cn3ccnc3)ccc12,<bos>,C,C,(,C,),O,<6>,O=c1[nH]ccc2ccccc12,<8>,<2>,(,C,<2>,c1c[nH]cn1,),O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1CCS(=O)(=O)NC[C@@H]1C[C@@H]2CCCC[C@@H]2N1,<bos>,C,<0>,c1ccccc1,<5>,C,C,O=[SH2]=O,N,C,<5S>,C1CCC2NCCC2C1|3S7S,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(NCCCO)nc3n2)cc1CO,<bos>,O,C,C,C,N,<5>,c1cnc2ncncc2c1,<1>,<7>,(,<5>,C1COCCN1,<0S>,C,),<0>,c1ccccc1,<4>,<3>,(,O,C,),C,O,<eos>,,,,,,,,,,,,,,
COC(=O)c1ccc(OCCN2CCN(CCOCl)CC2)c(OC)c1,<bos>,Cl,O,C,C,<5>,C1CNCCN1,<2>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
CCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cncn1C,<bos>,C,C,C,C,C|R,(,C,C=O,N,O,),C=O,N,C|S,(,C,<6>,c1ccc2[nH]ccc2c1,),C=O,N,C,<1>,c1c[nH]cn1,<2>,C,<eos>,,,,,,,,,,,,,
Cc1nc2ccc(CN3CCN(c4cc(-c5ncccc5C)c(F)cn4)CC3)cc2[nH]1,<bos>,C,<5>,c1ccc2[nH]cnc2c1,<1>,C,<2>,C1CNCCN1,<5>,<2>,c1ccncc1,<5>,<0>,(,<2>,c1ccncc1,<1>,C,),F,<eos>,,,,,,,,,,,,,,,,,,,,
Nc1nc2c(ncn2CN2CCN(c3ccccc3)CC2)c2nc(-c3ccco3)nn12,<bos>,c1ccccc1,<0>,<5>,C1CNCCN1,<2>,C,<6>,c1nc2c3nc[nH]c3ncn2n1,<9>,<0>,(,<4>,c1ccoc1,),N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCN1CCOC(c2ccc(Br)cc2)C1,<bos>,C,C,<5>,C1COCCN1,<1>,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]ccc2ncc3c(NC[C@H](O)CO)cncc3c12,<bos>,O=c1[nH]ccc2ncc3ccncc3c12,<9>,N,C,C|S,(,C,O,),O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O[C@H]1C[N+]2(CCCOc3cccnn3)CCC1CC2)[C@@](O)(c1ccccc1)C1CCCCC1,<bos>,c1ccnnc1,<5>,O,C,C,C,<2>,C1C[NH+]2CCC1CC2,<0R>,O,C=O,C|S,(,<0>,C1CCCCC1,),(,O,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CCC(C)N(CCCCOC)CCn1ncc2c1nc(SC)n1nc(-c3ccco3)nc21,<bos>,C,C,C,(,C,),N,(,C,C,<6>,c1nc2c3cn[nH]c3ncn2n1,<9>,<0>,(,<4>,c1ccoc1,),S,C,),C,C,C,C,O,C,<eos>,,,,,,,,,,,,
CCc1nc2c(C)cc(C)nc2n1C[C@@H]1COc2ccccc2O1,<bos>,C,C,<5>,c1cnc2[nH]cnc2c1,<4>,<1>,(,C,),<8>,(,C,),C,<8R>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
N=C(N)c1cc2c(NC(P(=O)(O)O)P(=O)(O)O)ncnc2s1,<bos>,O,O=[PH3],(,O,),C,(,O=[PH3],(,O,),O,),N,<2>,c1ncc2ccsc2n1,<5>,<0>,C=N,<0>,N,<eos>,,,,,,,,,,,,,,,,,,
CN(C)[C@H]1C[C@H]2CC[C@@H](C1)N2CCN1CCCc2cc(OCC(=O)Nc3ccc(C(=O)O)cc3)ccc21,<bos>,C,N,(,C,),<0R>,C1CC2CCC(C1)N2|2R5S,<7>,C,C,<9>,c1ccc2c(c1)CCCN2,<0>,O,C,C=O,N,<0>,c1ccccc1,<3>,C=O,O,<eos>,,,,,,,,,,,,,,,,,
N=C(N)NCCC[C@H](NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](CCCCN)NC(=O)c1cc(F)cc(F)c1)C(=O)N1CCC[C@H]1C=O,<bos>,N,C,C,C,C,C|S,(,N,C=O,<0>,c1ccccc1,<2>,<4>,(,F,),F,),C=O,<8>,c1ccc2c(c1)CCNC2,<7R>,C=O,N,C|S,(,C,C,C,N,<0>,C=N,<0>,N,),C=O,<3>,C1CCNC1,<4S>,C=O
O=C(N1CCOCC1)N1Cc2c(nc3ccccc3c2O)C1Cn1nc(-c2ccc(Br)cc2)c2ccccc2c1=O,<bos>,O,<7>,c1ccc2nc3c(cc2c1)CNC3,<11>,<12>,(,C,<2>,O=c1[nH]ncc2ccccc12,<4>,<0>,c1ccccc1,<3>,Br,),C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCN1CCC[C@H]1CNC(=O)c1cccc(-c2cnc(Nc3cccc([N+](=O)[O-])c3)o2)c1,<bos>,C,C,<3>,C1CCNC1,<4S>,C,N,C=O,<4>,c1ccccc1,<0>,<1>,c1cocn1,<3>,N,<0>,c1ccccc1,<4>,O=[NH+][O-],<eos>,,,,,,,,,,,,,,,,,,,,
CSc1ccc(C(=O)Nc2ccccc2CN(C)C(C)C)cc1,<bos>,C,S,<3>,c1ccccc1,<0>,C=O,N,<5>,c1ccccc1,<0>,C,N,(,C,(,C,),C,),C,<eos>,,,,,,,,,,,,,,,,,,,
NC(=O)c1cccc([C@H](CC(=O)O)NC(=O)c2ccc(-c3ccc(-c4cccs4)cc3)o2)c1,<bos>,c1ccsc1,<4>,<3>,c1ccccc1,<0>,<2>,c1ccoc1,<4>,C=O,N,C|S,(,<0>,c1ccccc1,<4>,C=O,N,),C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,
OC1(c2ccc(Cl)cc2)CCN(CCCNC2Cc3ccccc3C2)CC1,<bos>,Cl,<3>,c1ccccc1,<0>,<0>,C1CCNCC1,<3>,<0>,(,O,),C,C,C,N,<7>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=NO)C(=O)NCC(CSc1ccncc1)c1ccc(Cl)c(Cl)c1,<bos>,C,<0>,C=N,<0>,<1>,(,O,),C=O,N,C,C,(,<0>,c1ccccc1,<3>,<4>,(,Cl,),Cl,),C,S,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,
CN1C(=O)C(Cc2cccnc2F)C(c2ccc(Cl)cc2)c2cc(C#CC3CC3)cc(F)c21,<bos>,F,<2>,c1ccncc1,<1>,C,<2>,O=C1CCc2ccccc2N1,<3>,<10>,(,C,),<8>,(,F,),<6>,(,<0>,C#C,<1>,<0>,C1CC1,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,
CCCc1nc(N)nc(-c2cc(N(CC)CC)cnc2N)n1,<bos>,N,<4>,c1ncncn1,<0>,<2>,(,C,C,C,),<5>,c1ccncc1,<1>,<4>,(,N,),N,(,C,C,),C,C,<eos>,,,,,,,,,,,,,,,
CC(Cc1cccnc1)C1(O)c2ccccc2-c2ncc(C(F)(F)F)cc21,<bos>,C,C,(,C,<1>,c1ccncc1,),<6>,c1ccc2c(c1)Cc1cccnc1-2,<9>,<6>,(,O,),C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,,,
CN(C)CCc1ccc(CCn2cnc3c2NC=NCC3O)c2ccccc12,<bos>,C,N,(,C,),C,C,<9>,c1ccc2ccccc2c1,<2>,C,C,<7>,C1=NCCc2nc[nH]c2N1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(N2CCC(O)CC2)nc(-c2ccc(OCCN3CCCC3)cc2)n1,<bos>,C1CCNC1,<3>,C,C,O,<3>,c1ccccc1,<0>,<3>,c1cncnc1,<5>,<1>,(,C,),<3>,C1CCNCC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,,,,
CCNc1nc(-c2ccc(N3CCOCC3)cc2)cc2ncn(C)c(=O)c12,<bos>,C,<2>,O=c1[nH]cnc2ccncc12,<9>,<7>,(,<0>,c1ccccc1,<3>,<5>,C1COCCN1,),N,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(Cl)c(S(=O)(=O)O)c1,<bos>,C,C,<5>,c1cnc2[nH]cnc2c1,<4>,<8>,(,C,),<1>,(,C,),C,<0>,c1ccccc1,<3>,<4>,(,O=[SH2]=O,O,),Cl,<eos>,,,,,,,,,,,,,,,,
CS(=O)(=O)NC(=O)c1cc(Cl)c(OC2CCC(CO)CC2)cc1F,<bos>,C,O=[SH2]=O,N,C=O,<2>,c1ccccc1,<5>,<3>,(,F,),<0>,(,Cl,),O,<0>,C1CCCCC1,<3>,C,O,<eos>,,,,,,,,,,,,,,,,,,
CC(C)CN(C(=O)[C@@H]1C[C@H]1c1ccccc1)[C@H](N)CCO,<bos>,C,C,(,C,),C,N,(,C=O,<0R>,C1CC1,<2R>,<0>,c1ccccc1,),C|S,(,N,),C,C,O,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(N2CCC(Cc3ccc4c(c3)OCO4)C2=O)cc1OCCN1CCN(C)CC1,<bos>,c1ccc2c(c1)OCO2,<0>,C,<2>,O=C1CCCN1,<5>,<0>,c1ccccc1,<4>,<3>,(,O,C,),O,C,C,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,
CCn1cnc2c(N3CCC(N4CCOCC4)CC3)nc(-c3cccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c3)nc21,<bos>,C1COCCN1,<5>,<0>,C1CCNCC1,<3>,<2>,c1ncc2nc[nH]c2n1,<0>,<6>,(,C,C,),<0>,c1ccccc1,<4>,N,C=O,N,<0>,c1ccccc1,<4>,C,(,F,),(,F,),F,<eos>,,,,,,,,,
COCc1ccc(C(F)(F)F)cc1C(=O)N1C(=O)CNC[C@H]1c1ccc(Cl)c(F)c1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,F,),<5R>,O=C1CNCCN1,<6>,C=O,<4>,c1ccccc1,<0>,<3>,(,C,O,C,),C,(,F,),(,F,),F,<eos>,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)c2cccc(CCCCC(=O)NC(C)OC)c2)c(CC)c1,<bos>,C,C,(,N,C=O,C,C,C,C,<4>,c1ccccc1,<0>,C=O,N,<3>,c1ccccc1,<2>,<0>,(,C=O,O,C,C,),C,C,),O,C,<eos>,,,,,,,,,,
NC(=O)[C@@H]1CC[C@@H](C(=O)Nc2cc(C3CC3)[nH]n2)N1C1CCCCC1,<bos>,N,C=O,<4S>,C1CCNC1,<3>,<2S>,(,C=O,N,<1>,c1cn[nH]c1,<4>,<0>,C1CC1,),<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(-c2cccnc2)cc(C(=O)CN2CCN(CCOCc3ccccc3)CC2)c2c1OCCO2,<bos>,c1ccncc1,<1>,<0>,c1ccc2c(c1)OCCO2,<2>,<5>,(,C#N,),C=O,C,<2>,C1CNCCN1,<5>,C,C,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CN1CCN(C(CN2CCOCC2)c2cccc(Cl)c2Cl)CC1,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,Cl,),C,(,<2>,C1CNCCN1,<5>,C,),C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCCO)Nc1noc2cc(-c3ncccc3C(F)(F)F)ccc12,<bos>,F,C,(,<1>,c1ccncc1,<2>,<1>,c1ccc2oncc2c1,<6>,N,C=O,N,C,C,O,),(,F,),F,<eos>,,,,,,,,,,,,,,,,,,,
