smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
,<bos>,O,C,<2R>,C1CCOC1,<3R>,<0S>,(,O,),<1R>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,<0>,(,Cl,),N,C,C,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,
CN(C)Cc1cccc(C[C@H](Nc2cc(-n3cc4cccc(C(N)=O)c4n3)ccn2)C(=O)O)c1,<bos>,C,N,(,C,),C,<4>,c1ccccc1,<0>,C,C|S,(,C=O,O,),N,<4>,c1ccncc1,<0>,<5>,c1ccc2n[nH]cc2c1,<2>,C=O,N,<eos>,,,,,,,,,,,,,,,
O=C(O)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,<7>,c1ccc2ncncc2c1,<0>,<1>,(,O,),C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(C)S(=O)(=O)c1cc2cnc(Cl)nc2n1C(c1cncc(F)c1)[N+](=O)[O-],<bos>,F,<5>,c1ccncc1,<1>,C,(,O=[NH+][O-],),<6>,c1ncc2cc[nH]c2n1,<5>,<0>,(,Cl,),O=[SH2]=O,C,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,,
O=C(CN1Cc2ccccc2N(C(=O)N2CC3CNC(C3)C2)CC1C(=O)NO)NCc1nc2ccc(F)cc2s1,<bos>,O,N,C=O,<8>,c1ccc2c(c1)CNCCN2,<7>,<10>,(,C=O,<1>,C1NCC2CC1CN2,),C,C=O,N,C,<5>,c1ccc2scnc2c1,<1>,F,<eos>,,,,,,,,,,,,,,,,,,,
CN(CCCc1c[nH]cn1)Cc1ccc(Cl)cc1Cl,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,N,(,C,),C,C,C,<0>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)NC23CC4CC(C2)C(O)C(C4)C3)ccc1CCCl,<bos>,Cl,C,C,<3>,c1ccccc1,<0>,<4>,(,C,),N,C=O,N,<7>,C1C2CC3CC1CC(C2)C3,<2>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(-c2ccncc2-c2cccc(F)c2)c(-c2ccc(OCCN(C)C)cc2)c1,<bos>,C,N,(,C,),C,C,O,<3>,c1ccccc1,<0>,<5>,c1ccncc1,<4>,<1>,(,C,),<0>,c1ccncc1,<5>,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,
CC[C@@H](C=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NCC(=O)C(F)(F)F)C(C)C,<bos>,F,C,(,F,),(,F,),C=O,C,N,C|S,(,C,C,(,C,),C,),C=O,N,C|S,(,C,(,C,),C,),C=O,N,C|S,(,C=O,),C,C,<eos>,
COc1ccc(OCc2cc(Cl)ccc2OC[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)cc1C,<bos>,C,C,(,C,),(,C,),O,C=O,N,C|S,(,C,<0>,c1ccccc1,),C,O,<3>,c1ccccc1,<4>,<0>,(,Cl,),C,O,<0>,c1ccccc1,<3>,<4>,(,C,),O,C,<eos>,,
Cn1nc(Br)cc1C(=O)N1CCc2ccc(O)cc21,<bos>,C,<3>,c1cn[nH]c1,<4>,<1>,(,Br,),C=O,<8>,c1ccc2c(c1)CCN2,<1>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CNC(=O)[C@H]2CCOC2)ccc1N,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,N,),C,N,C=O,<0S>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1cccc(C#CCCCOc2cccc(C(N)=O)c2)c1O,<bos>,C,N,(,C,),<0>,c1ccccc1,<4>,<5>,(,O,),<0>,C#C,<1>,C,C,C,O,<0>,c1ccccc1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,,
CC(C)C(=O)C1C(=O)C(=O)N(c2ccc(-c3ccon3)cc2)C1c1cccnc1OCCC(=O)O,<bos>,C,C,(,C,),C=O,<2>,O=C1CCNC1=O,<3>,<4>,(,<0>,c1ccccc1,<3>,<1>,c1cnoc1,),<1>,c1ccncc1,<2>,O,C,C,C=O,O,<eos>,,,,,,,,,,,,,,
COc1cccc(CNC(=O)Cc2c(-c3cncc(OCc4ccccc4)c3)[nH]n(C)c2=O)c1OC,<bos>,C,O,<4>,c1ccccc1,<0>,<5>,(,O,C,),C,N,C=O,C,<2>,O=c1cc[nH][nH]1,<3>,<5>,(,C,),<1>,c1ccncc1,<5>,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)NCCNC2CCc3ccccc32)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,N,C,C,N,<8>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCc1oc2c(OC)c(O)ccc2c(=O)c1[N+](=O)[O-],<bos>,C,O,<6>,O=c1ccoc2ccccc12,<3>,<7>,(,O,),<2>,(,O=[NH+][O-],),C,C,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)n1ccc2cc(OCC(=O)NO)ccc21,<bos>,N,O=[SH2]=O,<4>,c1ccc2[nH]ccc2c1,<0>,O,C,C=O,N,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(OC(F)F)cc1)NC1CCc2ccc(CNC(=O)c3cc4ccccc4o3)cc2C1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,N,C=O,N,<7>,c1ccc2c(c1)CCCC2,<0>,C,N,C=O,<5>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,
C[C@H](c1ccc(Cl)c(Cl)c1)N1CCC(C(=O)NS(=O)(=O)c2ccccc2)CC1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),C|R,(,C,),<3>,C1CCNCC1,<0>,C=O,N,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(-c2ocnc2C(=O)NS(=O)(=O)c2ccc(Cl)s2)cc1,<bos>,C#N,<3>,c1ccccc1,<0>,<1>,c1cocn1,<0>,C=O,N,O=[SH2]=O,<4>,c1ccsc1,<2>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H](Cc1ccccc1)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)Nc1nnc(CN2CCc3ccccc3C2)s1,<bos>,c1ccccc1,<0>,C,O,C=O,N,C|S,(,C,<0>,c1ccccc1,),C=O,N,C|S,(,C|S,(,C,),C,<0>,c1ccccc1,),C=O,N,<0>,c1nncs1,<3>,C,<8>,c1ccc2c(c1)CCNC2,<eos>,,,,,,,
CC(=O)Nc1ccc(F)cc1N1CCN(CCN2C(=O)C3CCCCN3C2=O)CC1,<bos>,C,C=O,N,<3>,c1ccccc1,<4>,<0>,(,F,),<5>,C1CNCCN1,<2>,C,C,<2>,O=C1NC(=O)N2CCCCC12,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCc1nc([C@H]2C[C@H](O)[C@@H](C3CC3F)O2)ccc1C,<bos>,F,<0>,C1CC1,<2>,<2R>,C1CCOC1,<4R>,<1S>,(,O,),<4>,c1ccncc1,<2>,<1>,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1C1c2c(n[nH]c2C(C)C)C(=O)N1c1ccc(-c2ccsc2)cc1,<bos>,C,C,(,C,),<5>,O=C1NCc2c[nH]nc21,<3>,<2>,(,<0>,c1ccccc1,<3>,<0>,c1ccsc1,),<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,
CN1CCCCC1C(=O)CCN1CCCC[C@@H]1n1cc(-c2ccccc2F)ccc1=O,<bos>,F,<5>,c1ccccc1,<0>,<4>,O=c1cccc[nH]1,<6>,<2S>,C1CCNCC1,<3>,C,C,C=O,<2>,C1CCNCC1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(-c2[nH]nc3c(-c4cccc(Oc5noc(=O)[nH]5)c4)ccnc23)c(Cl)n1,<bos>,Cl,<4>,c1ccncc1,<5>,<2>,(,N,),<4>,c1cnc2c[nH]nc2c1,<8>,<4>,c1ccccc1,<0>,O,<3>,O=c1[nH]cno1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(CC(=O)Nc1ccc(Oc2cnc(C)nc2)cc1)c1ccc(C(F)(F)F)cn1,<bos>,F,C,(,F,),(,F,),<1>,c1ccncc1,<4>,N,(,C,C,),C,C=O,N,<0>,c1ccccc1,<3>,O,<0>,c1cncnc1,<3>,C,<eos>,,,,,,,,,,,,
CC(C)CSc1nnc(-c2cccc(CSc3nccc(C(N)=O)n3)c2)n1C,<bos>,C,C,(,C,),C,S,<0>,c1nnc[nH]1,<3>,<4>,(,C,),<0>,c1ccccc1,<4>,C,S,<3>,c1cncnc1,<1>,C=O,N,<eos>,,,,,,,,,,,,,,,
,<bos>,Cl,<3>,c1ccccc1,<0>,N,<4>,c1ccncc1,<2>,<5>,(,O,<2>,c1ccncc1,),<0>,c1ncon1,<2>,C,<2>,O=c1[nH]cnc2ccccc12,<2>,C,<eos>,,,,,,,,,,,,,,,,,
,<bos>,C,C,C,N,(,O=[SH2]=O,C,),C,C,C,C,C,C,C,N,C=O,<3>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nc(SCCCCCS(=O)(=O)c3ccc4ccccc4c3)[nH]c2-c2cccc(F)c2)cc1,<bos>,c1ccc2ccccc2c1,<0>,O=[SH2]=O,C,C,C,C,C,S,<3>,c1c[nH]cn1,<0>,<1>,(,<0>,c1ccccc1,<2>,F,),<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,
CON=C(S)c1cn(C(N)=O)c2c(F)cccc12,<bos>,N,C=O,<4>,c1ccc2[nH]ccc2c1,<6>,<2>,(,F,),<0>,C=N,<1>,<0>,(,S,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(CCC2CCN(CCN=Nc3ccc(Cl)cc3)CC2)cc1F,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C,C,<0>,C1CCNCC1,<3>,C,C,<0>,N=N,<1>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,
,<bos>,C,<0>,c1ccccc1,<4>,C=O,N,<5>,c1ccc2scnc2c1,<4>,<1>,(,O,),C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cccc(C(=O)OCc3c(C)cc(O)cc3C)c2)cc1,<bos>,C,<2>,c1ccccc1,<3>,<4>,(,C,),<0>,(,O,),C,O,C=O,<0>,c1ccccc1,<4>,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,
C[C@H](Nc1ccc(O)cc1)c1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,<bos>,O,<3>,c1ccccc1,<0>,N,C|S,(,C,),<0>,c1ccccc1,<3>,C,<3>,C1CCNCC1,<0>,<9>,O=c1[nH]c2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,O,<4>,c1ccncc1,<2>,<5>,(,C#N,),<0>,c1ccccc1,<3>,<4>,(,F,),<7R>,c1ccc2c(c1)COC21CCNCC1,<6S>,C,<eos>,,,,,,,,,,,,,,,,,,,
Oc1ccc(-c2ccc3nnc(C(OCc4ccccc4)c4ccccc4)n3n2)cc1,<bos>,O,<3>,c1ccccc1,<0>,<1>,c1cnn2cnnc2c1,<4>,C,(,<0>,c1ccccc1,),O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
