smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CN[C@H](C(=O)NCc1ccc(Cl)cc1Cl)c1cc(=O)n(Cc2ccccc2)c(F)n1,<bos>,C,N,C|S,(,<3>,O=c1ccnc[nH]1,<6>,<5>,(,F,),C,<0>,c1ccccc1,),C=O,N,C,<3>,c1ccccc1,<0>,<4>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,
COc1ccccc1N1CCN(C(=O)C=Cc2ccc(-c3ccccc3)cn2)CC1,<bos>,C,O,<0>,c1ccccc1,<5>,<2>,C1CNCCN1,<5>,C=O,<0>,C=C,<1>,<4>,c1ccncc1,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CNC(=O)c2cc3ccc(C(=O)NCc4cc(Cl)ccc4Cl)nc3n2C1,<bos>,C,<4>,O=C1NCCCn2c1cc1cccnc12,<12>,<4>,(,C,),C=O,N,C,<4>,c1ccccc1,<0>,<3>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,
C=CC(=O)c1c[nH]c2ccc(OCCCCCC(C)OCc3ccccc3)cc12,<bos>,c1ccccc1,<0>,C,O,C,(,C,),C,C,C,C,C,O,<0>,c1ccc2[nH]ccc2c1,<6>,C=O,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,
COc1cccc(C)c1C1=C(c2ccc(F)cc2)C(=O)OC1N1C[C@H]2C[C@@H]1CN2,<bos>,F,<3>,c1ccccc1,<0>,<2>,O=C1C=CCO1,<3>,<4>,(,<1>,C1NC2CNC1C2|2R5R,),<5>,c1ccccc1,<0>,<4>,(,C,),O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1)C(=NNC(=O)c1oc(N)nc1C)C(=O)N2[N+](=O)[O-],<bos>,C,<0>,c1cocn1,<1>,<3>,(,N,),C=O,N,<0>,N=C1C(=O)Nc2ccccc21,<8>,<4>,(,O=[NH+][O-],),C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCCNS(=O)(=O)c1ccc(Cl)c(O)c1)Nc1cccc2ccccc12,<bos>,O,<4>,c1ccccc1,<0>,<3>,(,Cl,),O=[SH2]=O,N,C,C,N,C=O,N,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)N[C@@H](CC(=O)N1Cc2ccccc2C[C@H]1C(=O)O)c1ccccc1,<bos>,c1ccccc1,<0>,C,C=O,N,C|S,(,<0>,c1ccccc1,),C,C=O,<8>,c1ccc2c(c1)CCNC2,<7S>,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,C,(,C,),O,<6>,O=c1[nH]ccc2ccccc12,<8>,<2>,(,O,C,),<5>,(,C,),<1>,c1ccncc1,<4>,C=O,N,C,<eos>,,,,,,,,,,,,,,,
Cc1ccccc1CCS(=O)(=O)NC[C@H]1[C@H]2COC(=O)N2c2ccc(-c3ccccc3)cc2S1(=O)=O,<bos>,C,<0>,c1ccccc1,<5>,C,C,O=[SH2]=O,N,C,<5S>,O=C1OCC2CS(=O)(=O)c3ccccc3N12|4R,<11>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,C,N,C=O,N,<8>,O=C1CC(=O)Nc2ccccc2N1,<2>,<0S>,C1=CCNCC1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(-c2ccccc2Cl)cc2c3[nH]cnc3c(NCCCO)nc21,<bos>,O,C,C,C,N,<5>,c1cc2c(ncc3nc[nH]c32)[nH]1,<0>,<11>,(,C,C,),<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc2c(c1)C(=CCn1c(-c3ccc(Cl)cc3)nc3ccccc31)c1ccccc1CO2,<bos>,Cl,<3>,c1ccccc1,<0>,<5>,c1ccc2[nH]cnc2c1,<4>,C,<0>,C=C1c2ccccc2COc2ccccc21,<13>,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2ccc(C(C)(C)C)cc2)cc1C(=O)NC1CCCC1,<bos>,C,C,(,C,),(,C,),<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,
Cc1nc2ccc(CN3CC[C@@H](NC(=O)Nc4ccc(Cl)cc4)C3)cc2[nH]1,<bos>,C,<5>,c1ccc2[nH]cnc2c1,<1>,C,<3>,C1CCNC1,<0R>,N,C=O,N,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN(C[C@@H](c1ccccc1)c1ccc(CCN2CCC[C@@H](C(=O)O)C2)cc1)S(=O)(=O)c1ccccc1,<bos>,c1ccccc1,<0>,O=[SH2]=O,N,(,C,),C,C|S,(,<0>,c1ccccc1,),<0>,c1ccccc1,<3>,C,C,<3>,C1CCNCC1,<1R>,C=O,O,<eos>,,,,,,,,,,,,,,,,
CCc1cc2ccc(OCCNC(=O)[C@@H]3CCCN3C(=O)[C@H](NC(=O)c3ccccc3)C(=O)N3CCOCC3)cc2[nH]1,<bos>,C,C,<5>,c1ccc2[nH]ccc2c1,<1>,O,C,C,N,C=O,<4S>,C1CCNC1,<3>,C=O,C|R,(,N,C=O,<0>,c1ccccc1,),C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,
CC(=O)Nc1cccnc1C(=O)NC1CCCC(NC(=O)OCCc2ccccc2)C1,<bos>,C,C=O,N,<1>,c1ccncc1,<2>,C=O,N,<4>,C1CCCCC1,<0>,N,C=O,O,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)[C@H]1[C@@H]2CC(=O)N[C@]2(Cl)C(S(=O)(=O)c2ccccc2)N1O,<bos>,C,C,(,C,),<4S>,O=C1CC2CNCC2N1|3S7R,<6>,<5>,(,O,),<7>,(,Cl,),O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ncc2c(n1)-c1c(nn(C)c1-c1ccc(-c3noc(C4CC4)n3)s1)CC2,<bos>,C,<8>,c1ncc2c(n1)-c1c[nH]nc1CC2,<7>,<0>,(,C,),<4>,c1ccsc1,<2>,<0>,c1ncon1,<2>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCN(C)C(=O)c1ccc(-c2cc(C)c(C(=O)N3CCC(c4ccc(C)cc4)CC3)o2)cc1Cl,<bos>,C,C,C,N,(,C,),C=O,<3>,c1ccccc1,<0>,<4>,(,Cl,),<4>,c1ccoc1,<2>,<1>,(,C,),C=O,<3>,C1CCNCC1,<0>,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,
CCC1CCN(C[C@H](c2ccccc2)c2c(C(=O)N3CCN(C4CC4)CC3)[nH]c3ccc(Cl)cc23)CC1,<bos>,C1CC1,<0>,<5>,C1CNCCN1,<2>,C=O,<5>,c1ccc2[nH]ccc2c1,<6>,<0>,(,Cl,),C|R,(,<0>,c1ccccc1,),C,<3>,C1CCNCC1,<0>,C,C,<eos>,,,,,,,,,,,,,,,
CCCOc1cc(C)cc(N2CCN(CCc3ccc(Cl)cc3)C(=O)C2=O)c1,<bos>,Cl,<3>,c1ccccc1,<0>,C,C,<2>,O=C1NCCNC1=O,<5>,<4>,c1ccccc1,<2>,<0>,(,C,),O,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2c(C(=O)N3Cc4c(nc5ccccc5c4O)C3c3ccc4c(c3)OCO4)cnn2C)c(OC)c1,<bos>,O,<7>,c1ccc2nc3c(cc2c1)CNC3,<11>,<12>,(,<0>,c1ccc2c(c1)OCO2,),C=O,<0>,c1cn[nH]c1,<4>,<3>,(,C,),<3>,c1ccccc1,<0>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,
CC(C)c1cccc(C(F)(F)F)c1Nc1nc(C#N)nc2[nH]ccc12,<bos>,C,C,(,C,),<0>,c1ccccc1,<5>,<4>,(,C,(,F,),(,F,),F,),N,<2>,c1ncc2cc[nH]c2n1,<0>,C#N,<eos>,,,,,,,,,,,,,,,
CCc1nc2c(C)cc(C)nc2n1Cc1ccccc1OCc1ccc(OC)cc1,<bos>,C,C,<5>,c1cnc2[nH]cnc2c1,<4>,<8>,(,C,),<1>,(,C,),C,<5>,c1ccccc1,<0>,O,C,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,
O=C(CCc1ccc(F)cc1)NC(P(=O)(O)O)P(=O)(O)O,<bos>,O,O=[PH3],(,O,),C,(,O=[PH3],(,O,),O,),N,C=O,C,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
COc1cccc(Cc2cc3c(cc2C(=O)N2CCCC2)[nH]c(=NCl)n3CCN2[C@@H]3CC[C@H]2C[C@@H](N(C)C)C3)c1C,<bos>,C,N,(,C,),<0R>,C1CC2CCC(C1)N2|2R5S,<7>,C,C,<9>,N=c1[nH]c2ccccc2[nH]1,<6>,<5>,(,C=O,<3>,C1CCNC1,),<0>,(,Cl,),C,<0>,c1ccccc1,<4>,<5>,(,C,),O,C,<eos>,,,,,,
CSc1ccc(Cn2c(CCCCN)nn(-c3ccc(Cl)cc3)c2=O)cc1,<bos>,N,C,C,C,C,<3>,O=c1[nH]cn[nH]1,<2>,<5>,(,<0>,c1ccccc1,<3>,Cl,),C,<0>,c1ccccc1,<3>,S,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(OCc1ccc(I)cc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,<bos>,O,<7>,c1ccc2nc3c(cc2c1)CNC3,<11>,<12>,(,<0>,c1ccc2c(c1)OCO2,),C=O,O,C,<0>,c1ccccc1,<3>,I,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)OC(=O)c1ncoc1-c1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1,<bos>,C,C,(,C,),O,C=O,<0>,c1cocn1,<1>,<3>,c1ccccc1,<0>,O=[SH2]=O,N,<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)[C@H]1COC(c2ccccc2NC(=O)c2ccc(SC)cc2)OC1c1ccc(C)cc1,<bos>,C,S,<3>,c1ccccc1,<0>,C=O,N,<5>,c1ccccc1,<0>,<3>,C1COCOC1,<0S>,<5>,(,<0>,c1ccccc1,<3>,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,
O=C1NC(=O)c2ccc(NC(=O)c3ccc(-c4ccc(-c5cccs5)cc4)o3)cc2C1=O,<bos>,c1ccsc1,<4>,<3>,c1ccccc1,<0>,<2>,c1ccoc1,<4>,C=O,N,<8>,O=C1NC(=O)c2ccccc2C1=O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Cl)c(Cl)c1)C1Cc2ccc(O)cc2C(O)C1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),C=O,<8>,c1ccc2c(c1)CCCC2,<0>,<6>,(,O,),O,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=NO)C(=O)N1CCCCC1c1cccc2c1CCO2,<bos>,C,<0>,C=N,<0>,<1>,(,O,),C=O,<3>,C1CCNCC1,<2>,<5>,c1ccc2c(c1)CCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@H](Cc1c[nH]c2ccccc12)Nc1cc(F)c(F)c(F)c1)c1cnc(-c2ccccc2)cn1,<bos>,F,<2>,c1ccccc1,<0>,<3>,(,F,),<4>,(,F,),N,C|R,(,C,<6>,c1ccc2[nH]ccc2c1,),N,C=O,<0>,c1cnccn1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,
