smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
,<bos>,C,N,C|S,(,<3>,O=c1ccnc[nH]1,<6>,<9>,),<2>,(,C,),C,C=O,N,<4>,O=C1c2ccccc2-c2nccc3cccc1c23,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1N1CCN(CCCCCCN2C(=O)NC3(CCc4ccccc43)C2=O)CC1,<bos>,C,C,O,<0>,c1ccccc1,<5>,<2>,C1CNCCN1,<5>,C,C,C,C,C,C,<2>,O=C1NC(=O)C2(CCc3ccccc32)N1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CNC(=O)c2cc3ccc(C(=O)NCc4cc(Cl)ccc4Cl)nc3n2C1,<bos>,C,<4>,O=C1NCCCn2c1cc1cccnc12,<12>,<4>,(,C,),C=O,N,C,<4>,c1ccccc1,<0>,<3>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,
CC(OCc1ccccc1)C(=O)N(Cc1ccccc1)[C@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)O,<bos>,c1ccccc1,<0>,C,O,C,(,C,),C=O,N,(,C,<0>,c1ccccc1,),C|R,(,C=O,O,),C,<0>,c1ccccc1,<3>,O,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,
,<bos>,F,<3>,c1ccccc1,<0>,<2>,O=c1[nH]cnc2sc3c(c12)CCCC3,<3>,<9>,(,<1>,c1ccncc1,),C,C,C=O,O,<3>,c1ccccc1,<0>,O,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,
Cc1nc(-c2ccccc2)oc1C(=O)Nc1ncnc2ccccc12,<bos>,C,<0>,c1cocn1,<1>,<3>,(,<0>,c1ccccc1,),C=O,N,<7>,c1ccc2ncncc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cnc(Nc2nc3cc(-c4ccc(F)c(O)c4)ccc3[nH]2)cn1,<bos>,O,<4>,c1ccccc1,<0>,<3>,(,F,),<0>,c1ccc2[nH]cnc2c1,<5>,<0>,N,<3>,c1cnccn1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)C[C@H](NC(=O)Cc1ccccc1)c1ccccc1,<bos>,c1ccccc1,<0>,C,C=O,N,C|S,(,<0>,c1ccccc1,),C,C=O,<8>,c1ccc2c(c1)CCNC2,<7S>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,C,(,C,),O,<6>,O=c1[nH]ccc2ccccc12,<8>,<2>,(,O,C,),<5>,(,C,),<1>,(,O,C,),C=O,O,C,<eos>,,,,,,,,,,,,,
Cc1ccccc1CCS(=O)(=O)NC[C@@H]1CNCC[C@H]1c1ccccc1,<bos>,C,<0>,c1ccccc1,<5>,C,C,O=[SH2]=O,N,C,<5S>,C1CCNCC1,<0R>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)Nc1ccc2c(c1)NC(=O)C(C)(c1cc(C(=O)NCc3ccc(C)cc3)cnc1-c1ccc(Cl)c(Cl)c1)C(=O)N2,<bos>,C,C,N,C=O,N,<9>,O=C1CC(=O)Nc2ccccc2N1,<2>,<2>,(,C,),<5>,c1ccncc1,<1>,<4>,(,<0>,c1ccccc1,<3>,<2>,(,Cl,),Cl,),C=O,N,C,<0>,c1ccccc1,<3>,C,<eos>,,,,,,
CCCc1cccc(C2=C(c3cccc(OC)c3)CCC2)c1NCCCO,<bos>,O,C,C,C,N,<5>,c1ccccc1,<0>,<4>,(,C,C,C,),<1>,C1=CCCC1,<0>,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(O)Cc1c(-c2ccc(Cl)cc2)nc2c(I)cc(Br)cn12,<bos>,Cl,<3>,c1ccccc1,<0>,<5>,c1ccn2ccnc2c1,<4>,<8>,(,I,),<1>,(,Br,),C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2ccc(C(C)(C)C)cc2)cc1C(=O)NC1(CCC(=O)O)CCCC1,<bos>,C,C,(,C,),(,C,),<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,N,<0>,C1CCCC1,<0>,C,C,C=O,O,<eos>,,,,,,,,,,
Cc1nc2ccc(-c3cc[n+](C4CC(Oc5ccc(Cl)cc5)=Cc5ccccc54)cc3)cc2[nH]1,<bos>,C,<5>,c1ccc2[nH]cnc2c1,<1>,<0>,c1cc[nH+]cc1,<3>,<8>,C1=Cc2ccccc2CC1,<0>,O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Brc1ccc2[nH]cc(CCCN3CCN(c4ccccc4)CC3)c2c1,<bos>,c1ccccc1,<0>,<5>,C1CNCCN1,<2>,C,C,C,<6>,c1ccc2[nH]ccc2c1,<0>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1[nH]c2cc(C(=O)NCCc3ccccc3F)ccc2c1C=Cc1ccccc1,<bos>,C,C,<5>,c1ccc2[nH]ccc2c1,<1>,<6>,(,<0>,C=C,<1>,<0>,c1ccccc1,),C=O,N,C,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)N(c1cccc(-c2ccc(NC(=O)c3cccnc3)c(O)c2)c1)C1CC1,<bos>,C,C=O,N,(,<0>,C1CC1,),<0>,c1ccccc1,<4>,<0>,c1ccccc1,<3>,<4>,(,O,),N,C=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
CC(C)[C@H]1CCC[C@H](N(C)C(=O)OCCCOC(c2ccccc2)c2ccccc2)C1,<bos>,C,C,(,C,),<4S>,C1CCCCC1,<0S>,N,(,C,),C=O,O,C,C,C,O,C,(,<0>,c1ccccc1,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
Cn1nc2c(c1-c1ccccc1)-c1nc(NC(=O)C3CCCCCC3)ncc1CC2,<bos>,C,<8>,c1ncc2c(n1)-c1c[nH]nc1CC2,<0>,<7>,(,<0>,c1ccccc1,),N,C=O,<0>,C1CCCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(C)C(=O)c1cccc(NC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c1,<bos>,C,C,C,N,(,C,),C=O,<0>,c1ccccc1,<4>,N,C=O,<0>,c1ccccc1,<4>,<3>,(,Cl,),O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,
O=C(NC(=S)Nc1cc2[nH]nc(C3CC3)c2cn1)C1CC1,<bos>,C1CC1,<0>,<5>,c1cc2[nH]ncc2cn1,<0>,N,C=S,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC(C)C)c(Cl)cc1Nc1cc(Cl)nn(-c2ccccc2Cl)c1=O,<bos>,Cl,<5>,c1ccccc1,<0>,<6>,O=c1cccn[nH]1,<2>,<4>,(,Cl,),N,<3>,c1ccccc1,<0>,<2>,(,O,C,),<5>,(,Cl,),O,C,(,C,),C,<eos>,,,,,,,,,
Cn1ncc(C(=O)N2Cc3c(nc4ccccc4c3O)C2c2ccc3c(c2)OCO3)c1-c1cccnc1,<bos>,O,<7>,c1ccc2nc3c(cc2c1)CNC3,<11>,<12>,(,<0>,c1ccc2c(c1)OCO2,),C=O,<0>,c1cn[nH]c1,<4>,<3>,(,C,),<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CCCCn1nc(OC)nc(Nc2c(C(C)C)cccc2C(F)(F)F)c1=O,<bos>,C,C,(,C,),<0>,c1ccccc1,<5>,<4>,(,C,(,F,),(,F,),F,),N,<2>,O=c1cncn[nH]1,<6>,<4>,(,O,C,),C,C,C,C,<eos>,,,,,,,
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(OCc2cc(=O)oc3cc(O)ccc23)cc1,<bos>,C,C,<5>,c1cnc2[nH]cnc2c1,<4>,<8>,(,C,),<1>,(,C,),C,<0>,c1ccccc1,<3>,O,C,<3>,O=c1ccc2ccccc2o1,<7>,O,<eos>,,,,,,,,,,,,,,,,
[N-]=[N+]=Nc1ccc(SCCP(=O)(O)CC(O)(P(=O)(O)O)P(=O)(O)O)cc1,<bos>,O,O=[PH3],(,O,),C,(,O=[PH3],(,O,),O,),(,O,),C,O=[PH3],(,O,),C,C,S,<0>,c1ccccc1,<3>,[N-]=[N+]=N,<eos>,,,,,,,,,,,
CN(C)[C@@H]1C[C@]1(CCC(=O)Nc1ccc(C(=O)O)cc1)C1CCCCCC1,<bos>,C,N,(,C,),<0R>,C1CC1,<2R>,<2R>,(,<0>,C1CCCCCC1,),C,C,C=O,N,<0>,c1ccccc1,<3>,C=O,O,<eos>,,,,,,,,,,,,,,,,,
NCCCC[C@]1(COC(=O)CCS)CC(Cc2cccc3ccccc23)C(=O)O1,<bos>,N,C,C,C,C,<4R>,O=C1CCCO1,<4>,<2>,(,C,<2>,c1ccc2ccccc2c1,),C,O,C=O,C,C,S,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CN1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2)N1CCN(c2ccccc2[N+](=O)[O-])CC1,<bos>,O,<7>,c1ccc2nc3c(cc2c1)CNC3,<11>,<12>,(,<0>,c1ccc2c(c1)OCO2,),C,C=O,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<5>,O=[NH+][O-],<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(=O)OC(C)C)c(C#Cc2cccc(N(CCC(=O)O)c3ccccc3)c2)o1,<bos>,C,C,(,C,),O,C=O,<0>,c1cocn1,<1>,<3>,(,C,),<0>,C#C,<1>,<0>,c1ccccc1,<4>,N,(,<0>,c1ccccc1,),C,C,C=O,O,<eos>,,,,,,,,,,
