smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CS(=O)(=O)N[C@@H](CCCCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)Cc1ccccc1,<bos>,c1ccccc1,<0>,O,<3>,c1ccccc1,<0>,O=[SH2]=O,N,C,C,C,C,C|S,(,N,O=[SH2]=O,C,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
,<bos>,C,N,(,C,),C,<4>,c1ccccc1,<0>,C,N,C=O,<7>,c1ccc2ncccc2c1,<5>,<7>,(,C,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
C[C@@H](c1ccccc1)N1CC[C@](Cc2cc(F)ccc2F)(c2ccc(F)cc2)OC1=O,<bos>,F,<3>,c1ccccc1,<0>,<5S>,O=C1NCCCO1,<5R>,<2>,(,C|S,(,C,),<0>,c1ccccc1,),C,<4>,c1ccccc1,<3>,<0>,(,F,),F,<eos>,,,,,,,,,,,,,,
Cc1ccc(OC(CCc2ccc(F)cc2)c2cncc(F)c2)cc1,<bos>,F,<5>,c1ccncc1,<1>,C,(,O,<3>,c1ccccc1,<0>,C,),C,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NO)C1CN(C(=O)N2CC3CNC(C3)C2)c2ccccc2CN1CC(=O)C(F)(F)F,<bos>,O,N,C=O,<8>,c1ccc2c(c1)CNCCN2,<7>,<10>,(,C=O,<1>,C1NCC2CC1CN2,),C,C=O,C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccn([C@@H](c3ccccc3)C(F)(F)F)c(=O)c2)cc(C)n1,<bos>,c1ccccc1,<0>,C|S,(,C,(,F,),(,F,),F,),<6>,O=c1cccc[nH]1,<3>,<0>,c1ccncc1,<4>,<2>,(,C,),C,<eos>,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)c2ccc3[nH]c(-c4ccc(Cc5nnn[nH]5)cc4)cc3c2)cc1OC,<bos>,c1nnn[nH]1,<0>,C,<3>,c1ccccc1,<0>,<5>,c1ccc2[nH]ccc2c1,<0>,C=O,N,<0>,c1ccccc1,<4>,<3>,(,O,C,C,),O,C,<eos>,,,,,,,,,,,,,,,,,
COc1c(OCCN(C)C)ccc(CC2CCc3cc(Oc4cccnc4)ccc3O2)c1O,<bos>,C,N,(,C,),C,C,O,<3>,c1ccccc1,<0>,<5>,(,O,),<4>,(,O,C,),C,<8>,c1ccc2c(c1)CCCO2,<0>,O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,
,<bos>,F,C,(,F,),(,F,),<9R>,c1ccc2c(c1)Cc1c-2[nH]c2ccccc12,<0>,<11>,(,O,C,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)c1ccc(Oc2ncc3c(n2)N(c2ccccc2C)C(CC)C(=O)N3)nc1,<bos>,C,C,(,N,C=O,<1>,c1ccncc1,<4>,O,<6>,O=C1CNc2ncncc2N1,<2>,<3>,(,<0>,c1ccccc1,<5>,C,),C,C,),C,C,<eos>,,,,,,,,,,,,,,,
