smiles,0
Cc1ccc(C(=O)Nc2cccc(-c3ccc(=O)n(C)c3)c2)c(N2C[C@H](C)N[C@@H](C)C2)c1,*C&*C1=CC=C(*)C=C1*&*NC(*)=O&*C1=CC=CC(*)=C1^*N1C[C@@H](*)N[C@@H](C)C1^*C1=CN(*)C(=O)C=C1&*C&*C&&&&&
Cc1cnc(C(=O)NC(NC(=O)O)c2ccc(Cl)cc2C)cn1,*C&*O*&*C1=CN=C(C(=O)N*)C(*)=N1&*C&&*C1=CC=C(*)C(*)=C1^*Cl&&*[C@H](*)*^*NC(*)=O&*C1=CN=C2N=C(*)N(*)C
CCNC(=NS(=O)(=O)CC)N1CC(c2ccc(I)cc2)C=N1,*C&*C*&*NC(=NS(*)(=O)=O)N1CC(*)C=N1&*C1=CC=C(*)C=C1&*I^*C*&&*C&&&
COc1ccc(Cl)cc1S(=O)(=O)N1COc2c(C(=O)Nc3ccc(Cl)cc3)cc(Cl)cc21,*C&*O*&*C1=CC(*)=C(*)C=C1&*Cl&&*S(=O)(=O)N1COC2=C(*)C=C(*)C=C21^*Cl&&*C(=O)N*^*C1=CC=C(*)C=C1&*Cl&&&
O=C(NC1(C(=O)Nc2cc3ccccc3s2)CCCC1)C(Cc1ccccc1)CC1CN(O)C1,*NC(*)=O&*C1(*)CCCC1&*C(=O)N*^*C1=CC2=C(C=CC=C2)S1^*[C@H](*)*&&&*C*&*C1=CC=CC=C1^*C*&&*N1CC(*)C1&*O&
CNS(=O)(=O)c1cc(-c2cc(CO)cnc2N)ccc1-c1cc2c(C3CCN(C)CC3)ccnc2[nH]1,*C&*N1CCC(*)CC1&*C1=CC2=C(*)C=CN=C2N1&*C1=CC(*)=CN=C1N*&*C*&*O^*C1=CC(*)=C(*)C=C1&&*NS(*)(=O)=O&*C^*
CCCCN(CC1CC1c1cccc2cccc(OC)c12)C(C)=O,*C&*C*&*C*&*C*&*N(*)C(*)=O&*C&&*C*^*C1CC1*&*C1=CC=CC2=CC=CC(*)=C12&*O*&*C&&&
CCC1CCC(Cc2ccnc3c2ccn3[C@@H]2C[C@H]3CC[C@@H](C2)N3)(c2ccccc2)CC1,*C&*C*&*C1(*)CCC(*)CC1&*C1=CC=CC=C1&&*C*^*N1[C@@H]2CC[C@H]1C[C@@H](*)C2&*N1C=C(*)C2=C(*)C=CN=C21&*C(
COc1ccccc1CC(CCc1nc(Cc2ccc(F)cc2Cl)no1)N(C)C,*C&*O*&*C1=C(*)C=CC=C1&*C*&*C(*)*&*C*&*C*^*N(*)C^*C1=NOC(*)=N1&*C&*C*&&&*C1=CC=C(*)C=C1*&*F&&*Cl&&
CNC(=O)C(NC(=O)c1nnc(O)o1)C(C)(C)C,*C&*NC(*)=O&*[C@@H](*)*&*C(*)(C)C&*C^*NC(=O)C1=NN=C(O)O1&&&&
COc1cccc(-n2nc(CNCC(CO)CCN)c3c(C(N)=O)ncnc32)c1,*C&*O*&*C1=CC(*)=CC=C1&*C1=NN(*)C2=NC=NC(*)=C12&*C(N)=O&&*C*^*N*&*C*&*C(*)*&*C*&*C*^*C*^*N&*O&&&&&
O=C(O)c1ccccc1-c1nc(-c2cc(Cl)cc(Cl)c2)c(-c2ccncc2)[nH]1,*C(=O)O&*C1=CC=CC=C1*&*C1=NC(*)=C(*)N1&*C1=CC(*)=CC(*)=C1&*Cl^*C1=CC=NC=C1&*Cl&&&&
O=C(NC(CCC1CC2CCC(C1)N2c1cccc(O)c1)c1ccccc1)N1CCCC1,*O&*C1=CC=CC(*)=C1&*[C@@H]1CC2CCC(C1)N2*&*C*&*C*&*[C@H](*)*&*C1=CC=CC=C1&&*NC(=O)N1CCCC1&&
CNC(=O)CCNC(=O)c1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1S2,*C&*C(=O)N*&*C*&*C*&*NC(*)=O&*C1=CC=C2SC3=CC=C(*)C=C3[C@@]3(COC(N)=N3)C2=C1&*C1=CN=CN=C1&&&
CN1CCc2c(CCCN3c4ccccc4N(c4ccccc4Cl)S3(=O)=O)cccc2C1,*C&*C1=C2CCN(*)CC2=CC=C1&*C*&*C*&*C*&*N1C2=CC=CC=C2N(*)S1(=O)=O&*C1=C(*)C=CC=C1&*Cl&&&
CCC(C)C1(F)c2cc(O)nc3cccc(c23)CN1N,*C&*C*&*C(*)*&*C&&*N1CC2=C3C(=CC=C2)N=C(O)C=C3C1(*)F^*N&&&
Cc1ccc(Oc2ncccc2-c2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)cn1,*C&*C1=NC=C(*)C=C1&*C1=CC=CN=C1O*&*C1=CC=C(*)C=C1&*C(=O)C1=NC2=CC=CC=C2N1&&&
CCCCc1ccc2c(c1)nc(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)n2C(=O)OC,*C&*C*&*C*&*C*&*C1=NC2=C(C=CC(*)=C2)N1*&*C(=O)O*&*C^*C*&&*C1=CC=C(*)C=C1&*C1=CC=CC=C1*&*C1=NNN=N1&&&
O=C(NC1(F)Oc2ccc(F)cc2O1)c1cncc(-c2cccs2)c1,*NC(*)=O&*C1=CN=CC(*)=C1&*C1=CC=CS1^*C1=CC=C2OC(*)(F)OC2=C1&&*F&&&
Fc1ccccc1COCCCN1CCC(CCOC(c2ccccc2)c2ccccc2)CC1,*F&*C1=CC=CC=C1*&*C*&*O*&*C*&*C*&*C*&*N1CCC(*)CC1&*C*&*C*&*O*&*C(*)C1=CC=CC=C1&*C1=CC=CC=C1&&&
Cc1ccc(CCc2c(CN(C)C)ccc(F)c2O)cc1,*C&*O*&*C1=CC=C(*)C(*)=C1*&*F&&*C*^*N(*)C^*C1=CC=C(*)C=C1^*C&*C*&&&*C*&*N1CCC2(CC[C@@H]3*)C(=O)N(*)C
C=CCc1cc2c([nH]1)c(=O)n(-c1cc(OC)ccc1C(=O)NC)c(=O)n2C,*C=C&*C*&*N1C(=O)N(*)C(=O)C2=C1C=C(*)N2&*C&&*C1=CC=C(*)C(*)=C1^*O*&*C^*C(=O)N*&&*C&&&
Cn1c(Oc2nc(N3CC[C@@H](c4cccc5cccnc45)C3)ncc2F)nc2ccccc21,*C&*C1=NC2=CC=CC=C2N1*&*[C@@H]1CCN(C2=NC=C(*)C(O*)=N2)C1&*F&&*C1=CC=CC2=C1N=CC=C2&&
NS(=O)(=O)c1nnc(NS(=O)(=O)c2cccc(Cl)c2Cl)s1,*S(=O)(=O)NC1=NN=C(S(N)(=O)=O)S1&*C1=CC=CC(*)=C1*&*Cl&&*Cl&&
O=[N+]([O-])c1cnn2c([N+](=O)[O-])cc(C3CCC3)nc12,*[N+](=O)[O-]&*C1=C2N=C(*)C=C(*)N2N=C1&*C1CCC1&&*[N+](=O)[O-]&&
C=S(N)(=O)[C@@H]1CC(C(=O)O)(C(=O)O)[C@@H]2[C@@H]1[C@H]2C(F)(F)F,*S(=C)(N)=O&*C1(*)C[C@@H](*)[C@H]2[C@H](*)[C@@H]21&*C(=O)O&&*C(=O)O&*C(*)(F)F^*F&&&
CC1CCCc2c1c(C(=O)NCc1ccsc1)nn2-c1ccc(-c2nc3ccccc3[nH]2)cc1,*C&*NC(=O)C1=NN(*)C2=C1C(*)CCC2&*C*&*C1=CSC=C1^*C1=CC=C(*)C=C1&&*C1=NC2=C(C=CC=C2)N1&&&
