smiles,0
CCNC(=O)CCC1(N2[C@@H]3CC[C@H]2C[C@H](c2c[nH]c4ncncc24)C3)CN(C(C)=O)C1,*C&*C(*)C&*N1C=C(*)C2=CN=CN=C21&*C(=O)N*&*[C@H]1C[C@H]2CC[C@@H](C1)N2*&*C*&*C*&*C1(*)CN(C(*)=O)C1&*C
CCC(=O)N1CCc2sc(-c3ccc(NC(=O)Cc4cccc(COC)n4)cc3)nc2C1,*C&*O*&*C*&*C1=CC=CC(*)=N1&*C(*)*&*C&&*NC(*)=O^*C1=CC=C(*)C=C1&*C1=NC2=C(CCN(C(*)=O)C2)S1&*C*&*C1=CC
CCCNc1ccc(C(C)OC(F)(F)F)cc1C1(C)C(=O)N(C)c2ccc(C)cc21,*C&*C*&*C*&*C*&*N1C(=O)C(*)(C)C2=CC(*)=CC=C21&*C&&*N*^*C1=CC=C(*)C(*)=C1&*C(*)(F)F&*F^*O*&&*C(*)C&*C
O=C(Nn1c(=O)n(-c2ccccc2)c2ccccc21)N1CCC(C2CCN(CC3CC3)CC2)CC1,*NC(=O)N1CCC(*)CC1&*C1CCN(*)CC1&*C*^*N1C2=CC=CC=C2N(*)C1=O^*C1CC1&*C1=CC=CC=C1&&&&&
CCCCC(C)(Oc1ccccc1C(=O)CC)C(=O)C(=O)NCc1ccccc1OC,*C&*C*&*C*&*C*&*C*&*C*&*C(*)(*)C&*C(=O)C(=O)N*&*C*^*C(*)=O^*C1=CC=CC=C1*&*C1=CC=CC=C1*&*O*&*O*&*C&*C
N#CC(=CSc1ccc(N)c(C(F)(F)F)c1C(F)(F)F)C1CC1,*C#N&*C(*)=C(*)*&*N&&*S*^*C1=CC=C(*)C(*)=C1*^*C1CC1^*C(*)(F)F&&&*F^*C(*)(F)F&&*F&&&
CN1CCC(CO)(Cc2cccc(C=CCc3ccc(O)cc3)c2)[C@@H](O)C1,*C=C*&*C1=CC=CC(*)=C1&*C*^*C*^*N1CC[C@@](*)(*)[C@H](*)C1&*C1=CC=C(*)C=C1&*C&*O&&*C*&&*O^*O&&&&
NC(=O)N1CCC(C(=O)N2CCC(CN3CCC4(CC3)Cc3cc(-c5ccccc5C(F)(F)F)ccc3O4)CC2)CC1,*NC(=O)N1CCC(*)CC1&*C1=CC=CC=C1*&*C(*)(F)F^*C(=O)N1CCC(*)CC1^*F&*C*&&&*N1CCC2(CC1)CC1=CC(*)=CC=C1O2&
O=C(COC(O)CN1CCN(CCN2CCc3ccccc3C2)CC1)c1cc2cnccc2[nH]1,*C(*)=O&*C*&*O*^*C1=CC2=CN=CC=C2N1^*C(*)*&&&*O&&*C*^*N1CCN(*)CC1&*C*&*C*&*N1CCC2=CC=CC=C2C1&&&
O=C(NC1CCN(Cc2ccccc2F)CC1)c1cn(C(F)(F)F)c2ccccc12,*NC(*)=O&*C1CCN(*)CC1&*C*^*C1=CN(*)C2=CC=CC=C12^*C1=CC=CC=C1*&*C(*)(F)F&*F&*F&&&&&
