QED,MW,logP,SA
0.7900227670821235,242.36299999999994,1.8348999999999998,3.3157536601341233
0.9178732991217227,286.16600000000005,2.8501000000000003,2.323601851331281
0.6981752896616357,316.7920000000002,2.919100000000001,2.7257651154285156
0.7703682649664545,303.337,2.1414,1.9292433091098342
0.8390526737778773,304.39,2.1041,1.9279167637801642
0.7985109409620033,311.345,2.26814,2.5187452167608146
0.8461990745064498,354.3660000000001,0.7171999999999994,3.198606828340999
0.830224761739736,260.366,2.714900000000001,3.019908638661599
0.7193979590828038,230.355,3.100780000000002,2.0185473510713265
0.9194461696462151,345.4680000000001,3.6712000000000025,2.291029490380552
0.6449280463948773,376.46000000000015,2.9121000000000015,2.1989144865013124
0.7153467245860706,370.43100000000015,0.11862000000000039,3.001200187225594
0.8157043226235101,230.289,0.4400199999999999,2.8312815803423774
0.4262190425784641,232.33000000000004,1.9734999999999998,2.4493121241536766
0.9344681581927942,286.74000000000007,2.19252,2.816705221910281
0.6166428452510264,341.371,1.473,2.3489890654706365
0.8024187116303664,324.4090000000002,3.459900000000002,2.471778687000981
0.8836528710869669,285.3469999999999,2.27228,2.566073085881973
0.941709532291444,298.34200000000004,3.322300000000002,2.7017670874467754
0.7179138083155204,309.37700000000007,0.9540999999999991,2.672020542204603
0.7454776462823817,321.42500000000007,-0.0585799999999983,2.4010080422046016
0.8334580529240974,278.377,2.3397000000000006,3.1838085233196143
0.8416389620169268,330.18600000000004,3.984300000000002,2.338817095523627
0.8940234036534868,362.4550000000001,1.5361999999999991,3.289184182271998
0.38637977685862995,291.354,2.4751000000000003,2.5253805000439
0.4850546432607077,302.286,1.6356199999999996,2.5133250941594625
0.7758233600138023,293.33000000000004,1.6347999999999998,2.120615428192675
0.9393064993946291,313.4260000000001,3.5066000000000024,3.3941121423918306
0.7492322305813857,244.29399999999995,2.1906999999999996,3.134462804603581
0.6994595376487621,150.22099999999998,2.1314,1.442309021160753
0.3597849378839701,16.043,0.6361,7.3284153846153846
0.6067471627716171,328.43699999999995,2.958400000000001,1.827198514232574
0.7238618275588885,324.3660000000001,0.29379999999999984,2.592030568725219
0.8329798937990115,341.86400000000015,2.4368000000000007,3.230188710984528
0.8656503343804516,335.4480000000001,2.7666200000000005,2.883064911013429
0.780265183095074,304.37499999999994,1.2686999999999995,2.582531234513004
0.8619989747313292,311.17900000000003,3.0642000000000014,2.2820335255394255
0.7224245753674889,249.33599999999996,-0.2704999999999993,3.1184862510977442
0.8795542261351922,340.4230000000001,2.678600000000001,2.677431230172923
0.8385627303388399,260.33700000000005,2.635300000000001,2.0389438153193904
0.7121272464874161,232.24300000000005,0.3364199999999996,2.2597646587636326
0.8562462348026547,285.3510000000001,1.4632999999999996,2.3021762812140114
0.9153088240107451,276.33600000000007,2.0505,2.399921020355153
0.595929871342556,331.44100000000014,2.7885,2.544635394275609
0.851077018233741,304.173,2.8088000000000006,2.4608669465705724
0.6733154906586228,320.41800000000006,2.5316600000000005,3.134695658875347
0.8446013261179446,333.413,2.532020000000001,3.340013452389174
0.8349529759642542,293.40700000000004,2.6655200000000008,3.2315872749059054
0.6957274200709902,347.77299999999997,4.403000000000002,2.3421331484217056
0.8750617732342143,310.40099999999995,3.1015000000000015,3.1111323961319988
0.7617634478791154,339.3550000000001,2.6161600000000007,2.4041662957649415
0.8955236875753002,340.38300000000004,1.0785999999999993,3.682090676224
0.8782744946366542,287.36300000000006,2.6175000000000006,3.0461351528899883
0.904680415776751,312.3730000000001,1.8894199999999999,2.115834178568239
0.5448499907283879,372.38800000000015,1.5664999999999996,2.433995161923452
0.828603773787358,251.33,1.2807999999999997,2.3701271999322593
0.8920677887642853,304.419,2.623520000000001,2.587616762544295
0.855376630609602,284.3630000000001,1.7508,2.3432364244023933
0.8352608100316198,277.299,1.6893999999999993,2.4784111250617666
0.8382534802433615,247.72899999999998,2.3086,3.017931976150809
0.8960346183026114,255.19499999999996,3.064300000000001,2.351429240748587
0.7267499264897858,284.3400000000001,2.7089000000000008,2.3916542569299004
0.8026001049709048,281.153,2.674900000000001,2.989438837237591
0.7455433737065915,319.28600000000006,4.142420000000002,2.2122763114353727
0.9220606516095613,300.35800000000006,2.898220000000001,2.423754296958574
0.8457859599522097,326.3520000000001,2.983080000000001,1.9723678718633195
0.8348253032404461,278.402,4.590700000000002,2.4951502676208737
0.8996786842118217,295.3140000000001,0.8969999999999996,2.140109070236603
0.9286497204367479,282.387,3.617340000000002,1.754173063402991
0.7841922349987609,298.38300000000004,1.6810999999999996,2.964648478731764
0.919118833424028,314.38899999999995,2.3163,2.715591179140036
0.8136603785694388,340.42299999999994,3.1178000000000017,1.877177390022796
0.6843600453129016,269.3,3.2543000000000015,1.5834008156343522
0.868857464349985,330.3880000000001,1.5860199999999998,2.840349017007769
0.8075282935904335,311.41,3.2585400000000018,2.4347035060701305
0.9369281731322818,322.773,1.9067,3.7075702987785837
0.8024950756865297,311.3630000000001,0.6868999999999998,3.06443065484566
0.8423744422378201,316.4050000000001,2.1550399999999996,2.63063417856824
0.8304834719728396,328.4340000000001,2.0022199999999994,2.7617526880530647
0.7016679925666979,320.3890000000002,0.8764999999999996,3.862490455323215
0.8616266652745704,308.332,2.628520000000001,2.2846067318765844
0.8298772634353895,333.4320000000002,2.4310400000000003,3.2561489633135094
0.7923510141707221,237.33200000000002,1.1412399999999996,2.767813692739635
0.8036629021830113,287.315,3.8859800000000027,3.8227395569870835
0.8592010826015876,319.4300000000002,2.6137000000000006,2.471382972571373
0.8662870783851535,282.343,4.099280000000003,1.9101413127398619
0.7772897788972173,339.4200000000001,2.8492000000000015,2.8472449050097115
0.9204533787405127,286.335,1.3648199999999997,2.7959657894947636
0.7424741486846584,314.32,2.670320000000001,2.8798997729738343
0.7684335540664581,254.37399999999997,1.8902999999999999,3.4924546755710226
0.8260506222339453,332.3890000000001,1.1604999999999999,2.268601311435372
0.8309502303463152,331.362,4.399200000000004,2.568755212016775
0.8114488929680931,316.31300000000005,1.4342,1.9192983528554919
0.8651203734576353,262.284,2.86242,2.406952493820377
0.9309262646581596,316.4090000000001,1.8205199999999995,3.027826016970116
0.6343598396444601,377.5160000000001,4.139100000000002,3.1323211591903126
0.8989983036337967,330.7870000000001,2.0783999999999994,2.7839048400167847
0.7283502221575998,354.36600000000004,2.1889000000000003,2.50647314850732
0.8472248852340073,250.34599999999995,2.6180200000000005,2.8667197336842225
0.6902191246097047,284.29400000000004,2.5373,2.3132190050475554
0.8780703563063822,352.7990000000001,2.0947,1.7817184330234621
0.5934684658862689,357.41400000000004,1.2391999999999994,3.7889706155981564
0.7429318687788345,388.3710000000001,3.4658000000000024,3.0735540416238294
0.6249370149471225,315.19599999999997,2.1437,2.1909981360006814
0.7534476391730912,283.353,0.6166999999999998,2.5800652331172778
0.6728413937167055,314.3640000000001,3.608340000000002,2.7948183528554917
0.7244300883371907,245.32599999999996,2.588420000000001,2.2956185029149925
0.7989371101740371,270.354,0.9443999999999992,2.446414521014539
0.47887469696067736,333.3590000000001,1.7917999999999998,2.6207528958384696
0.6512780162512537,328.368,3.031340000000001,2.1917432517512125
0.47589148240680035,294.332,2.3927400000000008,2.418662498688141
0.8870764889083307,364.44200000000006,2.904460000000001,2.480794060516482
0.8172404242667966,364.4230000000002,1.52912,2.9962888125905067
0.655280587937373,354.439,1.8190199999999999,2.3408839284843346
0.920660961414639,317.41,3.222400000000002,2.2300579539573153
0.6939706336436169,283.356,3.083020000000001,2.5141732852699814
0.8441454463303512,318.377,1.104699999999999,3.020481897147631
0.7900978193059324,345.39900000000006,3.0481000000000016,2.314714025709476
0.8528260930612676,337.3980000000001,3.1642800000000015,3.0232654663592733
0.9382057760720228,297.354,3.5680000000000023,2.454789065468754
0.7462751802830601,284.31500000000005,3.4026200000000024,2.393106462674673
0.7973711608317151,319.315,1.8806999999999998,2.901691455666141
0.9120031347126719,316.361,1.9546999999999997,2.6368084296902516
0.7123479100762852,352.866,2.8939000000000012,3.2484118505359687
0.7828802255490214,278.356,0.3618000000000001,3.8526752528800223
0.7785357768862663,288.3070000000001,1.6179999999999999,2.402524389662938
0.8841707502169722,315.438,3.6076000000000024,3.135516312212287
0.7173761130084859,381.5230000000001,3.2968400000000013,2.8296156193131967
0.7736657557055635,330.34000000000015,1.5836999999999999,2.8655421686156703
0.9415717256846585,313.40500000000003,2.2679,2.6708123042835474
0.8027566037488666,290.3380000000001,3.0797000000000008,1.9669406217359509
0.7779524800784329,340.362,3.0225000000000017,2.8636788592561686
0.8484166585119907,312.20700000000016,3.1343000000000014,1.772408029542209
0.5523077052337385,279.362,-1.937799999999996,2.0128540445162475
0.8417122573887977,308.3250000000001,2.2394000000000007,2.3530363082119514
0.854081702710115,333.40700000000004,2.8095000000000008,3.136385105678608
0.9128054325149992,292.697,2.8303000000000003,1.6174746765103194
0.7498405154093317,340.4270000000001,1.6087199999999995,2.122420466945874
0.7437118380783806,323.3930000000001,0.40170000000000133,4.107096173925886
0.7069210838287879,286.31,1.9515399999999998,3.0258324798486145
0.8272011128104237,347.337,2.0631,3.3337797161193397
0.6279929761007338,346.3620000000001,2.4111200000000004,2.41237843010947
0.9264848738389334,298.39000000000004,2.6995200000000006,2.8279539006335863
0.9267277269772017,264.34999999999997,3.018040000000001,2.760792192082967
0.8593157305980096,300.35800000000006,2.0089,2.4122499650051683
0.6408325523694286,329.4290000000001,3.330560000000001,3.2313168823547302
0.8795206772954304,345.83299999999997,1.6823199999999998,2.5477432155738704
0.7052695979184853,277.32399999999996,0.4925999999999997,2.3916326314929837
0.6615275803871463,344.46100000000007,4.894500000000003,2.828046765980826
0.45643310991000124,267.314,-0.2827800000000005,3.0386279259919142
0.5979887826576131,278.30799999999994,0.31001999999999946,3.5227778406697716
0.9149543062913222,346.81400000000014,3.9540000000000024,2.463415473571585
0.6938085429696955,339.35100000000006,2.8253400000000006,2.5446228504778343
0.6471871349508472,327.3400000000001,2.4423000000000004,4.109646848986474
0.34786956118766976,334.376,1.2636999999999998,5.197814348455276
0.664737978086277,324.35900000000004,4.476640000000002,2.259321265528481
0.7266956344650145,340.3910000000001,1.3690399999999994,2.638558278430164
0.8552508955884487,281.356,2.4351000000000003,2.8061624643713063
0.7754620822663979,281.359,3.653520000000002,2.140530379574667
0.5164646896148164,331.37500000000006,4.503200000000003,2.342482005407412
0.8753533234105104,316.44800000000015,2.3544,2.7999639072795492
0.8866945788206949,286.37899999999996,2.3664000000000005,2.3688004442535107
0.8872465642836282,318.348,3.333820000000002,2.4744125554316536
0.6812600514391639,338.392,1.8557,2.7588107304114224
0.76085719267298,354.45000000000016,3.6902000000000026,2.5618611757676355
0.9442555595274871,313.382,2.2979000000000003,2.4068836937252183
0.7794920551653183,311.36,3.766600000000002,1.8217796331136924
0.8791075034369723,324.384,1.6824999999999994,2.0826176391548543
0.7345553060007186,324.34,2.0536,2.744811924869138
0.8150766579420153,284.31,2.3001000000000005,3.745332226634683
0.8206338587685361,359.4450000000002,3.4178200000000025,2.704722850896749
0.9199559940226488,329.30299999999994,2.6318,2.7900434076281186
0.7940718333438532,282.36499999999995,1.86682,2.2662332686333713
0.823753830120975,286.33900000000006,1.0292,3.345529973120933
0.7082275183797099,360.8700000000001,3.7737000000000025,2.197603984921763
0.7201983308498968,363.46100000000007,3.9965600000000023,2.019445597465552
0.9246451406698875,344.4150000000002,2.749320000000001,2.956243763649171
0.8405109572386582,342.41400000000004,3.094100000000002,2.5526699114916056
0.8290447421218118,305.44300000000004,3.924400000000003,3.3171574605822967
0.8314585237702017,285.77099999999996,2.4481,2.4953212452131055
0.9442505787731111,300.38,2.8409400000000016,2.421770541157654
0.6367093858351541,310.361,1.4491,3.0951597210458903
0.8033336034440158,297.289,3.051800000000001,2.0972166264175254
0.44153252281111943,407.4370000000002,-1.0681000000000003,5.0636226324097064
0.8830975638518336,291.351,1.5097,2.1356008564165236
0.8910664762045117,305.76500000000004,3.244200000000001,2.6168766913515285
0.8411546206297498,278.761,0.9113200000000004,2.539029658763633
0.8552347418746631,328.29,3.3305200000000017,2.4404672455013063
0.9162293571685493,307.30400000000003,1.5901200000000002,2.4583201313803063
0.6709040320750023,266.17099999999994,2.2247000000000003,2.265912316335614
0.9347481724969715,284.362,2.2609200000000005,2.276239425991916
0.8804759854428549,302.378,2.386540000000001,2.593691818725219
0.6295916770588609,317.40999999999997,3.2874000000000025,1.8502859945493935
0.8455431321515029,285.303,2.1825799999999997,3.190466046190238
0.6205268472575038,314.42900000000003,2.3899,3.3158000554316533
0.7982141384868822,294.289,3.3594800000000005,2.1381817706482966
0.9189233331601355,272.308,1.8034999999999997,2.038281454732097
0.6912342575475695,304.34900000000005,3.7647200000000023,2.1558839750404246
0.905865310773019,286.36,2.40218,2.72248334783899
0.618040286972068,278.352,2.1845,2.384972712464643
0.7986938348601341,290.348,3.069700000000001,2.971084216444069
0.8395477121743524,286.33099999999996,0.9131,2.89300588300733
0.38296659073251405,74.079,0.17930000000000001,1.7363164941764762
0.8293723869853511,262.378,3.4718000000000018,2.8624523430651188
0.8587536540281565,291.273,2.9421000000000017,2.9546115935835235
0.8907691001269967,312.413,3.1374200000000014,2.0829532345122956
0.8672235309917992,287.367,1.2366999999999997,2.6738947286459886
0.8129990800006793,297.38300000000004,3.2282800000000016,2.4518587442913606
0.8570562669877466,266.73199999999997,2.9338200000000016,2.8496174969978316
0.8807789431481333,323.3960000000001,2.1585,2.2687205613031285
0.8335327353387924,359.4700000000001,1.3773000000000004,2.002312282985926
0.7369963033950367,293.37,3.5859200000000016,2.36702006048346
0.909668036659156,348.4680000000002,3.9106600000000027,3.193989864839617
0.8435065261656852,258.32099999999997,2.2175000000000002,2.4215453150774913
0.8364202072061077,272.308,1.5570999999999997,2.364406483650548
0.8802276595037858,291.323,3.431400000000001,2.8173526567611447
0.919080392146536,276.38,2.898200000000001,2.0084973887980304
0.7548539416928284,347.46200000000005,1.3705999999999994,3.3444289274785337
0.7334873151144047,321.452,3.1613000000000016,2.790198976616992
0.7276141517186268,332.36400000000003,1.77182,2.686187820311112
0.7319305311769859,306.3660000000001,1.2384000000000002,2.4580528017324905
0.7103946476851174,351.44700000000023,1.2150999999999998,4.64867967970395
0.8255277334234318,327.3809999999999,0.8149000000000002,2.2019697591718685
0.6832129277227281,235.283,0.16149999999999953,3.729835414906086
0.8578138243159926,312.37299999999993,1.5854,2.1986458579336503
0.9422081164550131,298.3860000000001,3.1809400000000014,2.351667972571372
0.8460843272532955,307.4150000000001,3.695820000000003,2.821459814764154
0.7117034610196213,287.269,2.96272,2.432300384357898
0.9077521114370122,315.80800000000005,3.840320000000003,2.450649208384739
0.6408923526386026,331.3760000000001,1.96478,2.5325378498969098
0.7895685393960978,283.331,3.3362800000000012,2.5570113379605424
0.8810720143879182,287.36300000000006,3.6180200000000022,2.115433540856573
0.8555241980850011,298.308,3.9061600000000034,2.2527156852094983
0.7221315503277586,251.30499999999998,2.3319,3.105983655282314
0.7359764486247862,332.41100000000006,2.2316000000000003,2.6096495501913957
0.6507134644653918,313.361,1.561199999999999,1.950020192554252
0.7727923908719062,296.411,1.4205999999999996,3.572203608424732
0.8903322563718947,270.28799999999995,1.9373999999999998,1.6606276085782508
0.831272049982329,348.4460000000001,3.683760000000003,4.167966927403537
0.8493822111060664,350.4660000000002,1.9297999999999995,3.559165380613962
0.8718656307204736,300.383,2.687400000000001,1.890359535551534
0.919225350790959,302.33000000000004,2.668120000000001,2.0310244921173997
0.8354675721113476,306.081,3.1853000000000007,2.9951050433790183
0.7370088140269125,327.4090000000002,2.2344,2.4190828269347993
0.8513049141940906,401.85000000000014,2.8889000000000005,3.0891215771204834
0.8683022157702236,333.42800000000017,3.210600000000002,3.7315165577690337
0.7920089250832429,238.306,2.5723000000000003,2.60932349891376
0.7247771822145428,177.16299999999998,1.255,2.9219361062841305
0.8671384753927314,240.25900000000001,1.6193,2.3955900837399398
0.6528075194654436,274.32000000000005,1.5285999999999995,3.213086558618488
0.610026970634641,322.4120000000002,3.1324000000000014,2.523495642559899
0.7850450369994816,338.41100000000006,1.9377999999999995,2.363860336935039
0.7547035900627502,323.4000000000001,2.5586,2.460196378650652
0.8236936716166673,319.434,2.0628599999999997,2.5567595110329098
0.8120534890782833,246.31,2.564680000000001,2.7927505220290136
0.8390373811765558,272.35200000000003,2.3244,3.3301295805965108
0.938129761277663,287.384,3.1510000000000016,2.6325512270535025
0.3869805798690774,41.053,0.52988,3.3616185770965217
0.874230414947813,362.5180000000001,3.120700000000001,4.052720879033352
0.8199375146711848,277.32800000000003,0.5659000000000001,3.5158140080112013
0.9089705156389898,303.402,2.4903000000000004,2.6535812668157934
0.8517912794026294,311.40700000000004,1.3093,2.8669164436331442
0.8077376197411757,294.35800000000006,2.7663400000000014,2.2951968063182697
0.8704251276669824,357.43500000000006,3.7738200000000024,3.0976570054074113
0.837131316473953,305.334,1.6923199999999998,2.4518370048294376
0.8825966438211363,281.11300000000006,1.9794199999999993,2.453708475348332
0.6812493318277149,314.26300000000003,2.5349000000000004,2.8333110494944496
0.6013565302078465,337.3390000000001,2.0561,2.8692725217403936
0.8744459403734257,305.40700000000004,1.97752,2.3266040978857507
0.7808099603137858,325.36800000000005,2.2217999999999996,2.6561683243520093
0.6334286288788337,243.266,0.7030000000000001,2.3981609881220933
0.9039275274935856,316.3760000000001,3.8221000000000025,3.0873147647158516
0.7493035297497517,336.34800000000007,0.05430000000000024,4.761378074437232
0.9367558178696468,297.43,3.5866000000000016,3.0605457427339955
0.8260828589809176,286.444,4.635340000000004,3.902125293873512
0.8329278327011581,341.3670000000001,3.5423000000000027,3.3691312301729237
0.793534548818145,283.3570000000001,0.3473999999999997,3.1900879118797736
0.77703055893934,299.305,2.6829,2.1163519286153285
0.844057139336943,330.457,3.2748000000000017,3.514106480256828
0.545089540702471,380.49800000000005,4.6945200000000025,2.449218760718722
0.8315801124085326,320.75100000000003,3.124100000000001,1.7483407269138027
0.796493895472727,267.33200000000005,2.3566200000000004,2.3548137710999395
0.809510145151075,246.31,2.1370000000000005,2.1009155829777875
0.8855247176552922,341.41100000000006,1.6484999999999999,4.109502878150025
0.7352456144124693,317.414,2.6108000000000002,2.1654608571867566
0.6024579543638711,361.40900000000016,2.34704,2.600419068731128
0.8815820583681625,340.4270000000001,3.1066600000000015,2.4659890383744454
0.9222581557164868,329.227,3.1831000000000014,2.6000904579297774
0.7780193559543038,334.4410000000001,3.4544200000000025,2.591978955666143
0.8700322106735471,340.30100000000004,3.131000000000002,2.4806046383095453
0.7540013854267509,308.403,1.9677999999999998,2.5662397090892757
0.6356055785982749,355.72800000000007,2.8328000000000007,2.3100076291648435
0.690603024509382,293.32300000000004,0.009799999999999587,2.673028047283731
0.7545346700204318,323.35200000000003,2.7402200000000008,1.9383426940999087
0.648595786442855,330.37700000000007,0.39861999999999964,2.8216376750717362
0.6515708566963648,389.49900000000014,0.32260000000000066,2.5338853990725703
0.746388911702508,348.4280000000001,2.47332,2.1561793022678604
0.8211112625687613,322.368,2.1266800000000003,2.9978023084758103
0.7704431399646757,276.271,1.3603399999999999,2.3265209235965667
0.5015016660067645,126.586,2.6484200000000007,1.033862875769465
0.6165329929868357,352.437,2.20312,2.5240549172046016
0.7179266516580304,335.41100000000006,2.3114,3.077283153249848
0.8209769406208104,290.323,1.7524399999999998,3.01043460186453
0.8436898408873137,327.38800000000015,3.206620000000001,3.1212247889365266
0.7840466291208787,294.3950000000001,1.6272999999999997,3.6591856162474183
0.9379538148535146,332.79100000000005,2.37352,2.6477166419701152
0.8951120976206947,274.364,2.1851000000000003,3.9124627726775394
0.5718041826890636,310.382,2.942800000000001,2.0413430687252188
0.8774474947695307,326.39600000000013,2.961000000000001,1.8774889912809876
0.7867834436881105,303.32200000000006,0.6537199999999994,2.187848915499412
0.7924180008330961,260.224,2.5457800000000006,3.41768176770948
0.9272700517390342,274.32000000000005,2.0935999999999995,2.19707198835102
0.7430254316584073,352.3500000000001,2.005,2.913729523945772
0.8371911042451559,336.4320000000001,1.0228,3.1299291859461658
0.5044082151610947,316.332,2.5284000000000004,2.6774469304316533
0.7545662199658724,313.3210000000001,1.5091199999999994,3.2129425701766303
0.744440988954781,323.396,4.030140000000002,2.4677669668859448
0.7593381394970627,269.312,1.4907999999999997,2.6903517797460665
0.8082088193127994,245.282,1.73494,2.8277927572663017
0.8559310821083391,297.345,2.975900000000002,3.021505152889989
0.5044088880669996,303.412,3.1918000000000006,2.8010221614391817
0.7564924021806286,340.387,0.9892799999999997,2.9977498787105787
0.9389461813914771,287.315,2.742400000000001,2.222591312739862
0.6809941749110617,221.30399999999997,2.039,2.315745602211747
0.8230448708985163,305.4070000000001,1.9442000000000002,2.8785331985959406
0.6353516226943329,323.374,1.1209999999999993,3.1490453436168337
0.8128860456065956,328.41200000000003,3.596420000000003,2.3558551816123945
0.705880639512033,299.32099999999997,2.3911,1.9082792479625343
0.5947192925750163,320.42100000000005,4.655100000000003,2.6305663733049567
0.8704279283233028,308.769,1.1709999999999998,2.8427657894947647
0.7391562153940924,218.303,0.8755399999999998,3.7148674423165176
0.9281569884738191,285.391,2.527780000000001,2.3932446814401267
0.869053477397239,294.27599999999995,3.390500000000002,2.8608374075319
0.5480299598727761,341.396,2.1853,2.602511733755904
0.7730029739126669,289.28499999999997,3.461800000000001,2.094138235816784
0.5105823927750468,332.183,2.3437,3.5983093137802733
0.9013899501954958,280.711,2.1564999999999994,2.295840525527419
0.898060163610799,367.4490000000002,3.3253200000000014,2.791514239857971
0.8440241769972954,338.41100000000006,2.2842200000000004,3.688230454938436
0.9224411603634138,275.30800000000005,1.79036,2.4896766345522767
0.6317967436047778,272.30400000000003,2.1508000000000003,2.2177473887980312
0.7067559245893932,340.3870000000001,1.0721199999999997,2.509073364733016
0.8459520688697058,320.3740000000001,0.9271,2.457817862681262
0.842833811023721,315.3700000000001,-0.07069999999999887,2.5711993229304753
0.795910162216811,320.35200000000003,1.8659199999999998,2.0538368173679444
0.8030478512008054,334.47,2.2811000000000003,2.5009607198241195
0.8156995636202702,321.3960000000001,2.0683999999999996,2.0186050984176216
0.8898779605594427,280.35300000000007,1.44284,2.4057340113978203
0.8872676623678418,287.334,2.4675200000000004,2.1782744618860796
0.6345805660961958,305.271,2.9430000000000014,3.067127258153148
0.693384778448467,339.46400000000006,4.675620000000004,2.55891638607957
0.689212274124066,373.4340000000001,4.445900000000003,3.223297154692819
0.7780973399303612,323.42100000000005,4.310900000000003,2.876994592144941
0.8257769097911769,303.4100000000001,2.686600000000001,2.4663732331172774
0.7568316045858149,312.33300000000014,2.1699,3.1122732571367298
0.8240671266560357,304.4150000000001,3.000300000000002,2.1147799959210882
0.6365321149651987,284.74300000000005,1.6751200000000004,2.8685004307334694
0.9223966075765678,329.4040000000001,1.4605,2.2127445096756375
0.6339486329176918,305.37800000000004,3.5246000000000013,1.9726105813401151
0.7803318409122351,321.355,3.7939200000000017,2.869956610695329
0.8805539305558725,265.33200000000005,3.311000000000001,2.896898885956869
