loss,running_loss,mode,lr
0.5322545170783997,1.2289965616770961,Train,0.001
0.550774335861206,0.4899568992661622,Eval,
0.25187501311302185,0.33680907843155844,Train,0.001
0.3416031002998352,0.2572227763769081,Eval,
0.19682282209396362,0.2008537180647712,Train,0.001
0.28384920954704285,0.21383247337179062,Eval,
0.0912499874830246,0.1678515125896432,Train,0.001
0.26778316497802734,0.19849691792111318,Eval,
0.14123184978961945,0.1544773465809636,Train,0.001
0.2608450949192047,0.1903203190753275,Eval,
0.16761483252048492,0.14777259688720418,Train,0.001
0.2541830241680145,0.187429425734428,Eval,
0.1478792428970337,0.14358856948599447,Train,0.001
0.2569316029548645,0.18457201033098264,Eval,
0.13902735710144043,0.14043961141313177,Train,0.001
0.25152894854545593,0.1831833231201245,Eval,
0.11664916574954987,0.13823968940756087,Train,0.001
0.2498437911272049,0.18184698871662594,Eval,
0.16404294967651367,0.13658114716276634,Train,0.001
0.2580699920654297,0.18060780985594255,Eval,
0.14870162308216095,0.13506021986019517,Train,0.001
0.24402540922164917,0.18019945356142758,Eval,
0.15713129937648773,0.1338249063828913,Train,0.001
0.2554650604724884,0.17966093458164842,Eval,
0.12922075390815735,0.13277506552569654,Train,0.001
0.2520458400249481,0.17920579793660563,Eval,
0.1536773443222046,0.13182761893910463,Train,0.001
0.2566549479961395,0.17843426478100646,Eval,
0.14276187121868134,0.13090673056587587,Train,0.001
0.25657206773757935,0.17840285441487835,Eval,
0.15003836154937744,0.1300625015161242,Train,0.001
0.24731789529323578,0.1776883161867947,Eval,
0.15120458602905273,0.12972535682384626,Train,0.001
0.25467270612716675,0.17727514718340576,Eval,
0.13557878136634827,0.12889473573593382,Train,0.001
0.25501641631126404,0.17754168718320887,Eval,
