smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CC#CCOc1ccc(S(=O)(=O)[C@@H]2CCC[C@H](NS(=O)(=O)c3ccc(Cl)s3)[C@H]2C(=O)NO)cc1,<bos>,Cl,<2>,c1ccsc1,<4>,O=[SH2]=O,N,<2S>,C1CCCCC1,<4R>,<3S>,(,C=O,N,O,),O=[SH2]=O,<3>,c1ccccc1,<0>,O,C,<1>,C#C,<0>,C,<eos>,,,,,,,,,,,,,,
O=C(NC1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccc2ccc(=O)oc2c1,<bos>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),<3>,C1CCNCC1,<0>,N,C=O,<7>,O=c1ccc2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(Oc2cc(-c3ccccc3)nc3nc(C=CC(=O)NCCCCN4CCNCC4)ccc23)cc1,<bos>,N,<3>,c1ccccc1,<0>,O,<7>,c1cnc2ncccc2c1,<1>,<5>,(,<0>,c1ccccc1,),<1>,C=C,<0>,C=O,N,C,C,C,C,<2>,C1CNCCN1,<eos>,,,,,,,,,,,,,,,
Cn1c(-c2ccccc2)nc(C(=O)Nc2cccc(C(N)=O)c2)cc1=O,<bos>,N,C=O,<0>,c1ccccc1,<4>,N,C=O,<3>,O=c1ccnc[nH]1,<5>,<6>,(,C,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CN(CCCCCCO)CCCCNc1c2c(nc3ccccc13)CCCCC2,<bos>,O,C,C,C,C,C,C,N,(,C,C,C,C,N,<7>,c1ccc2nc3c(cc2c1)CCCCC3,),C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2ccc(CN(CC(=O)N[C@@H]3CCCN3C)C(N)=O)cc2)no1,<bos>,N,C=O,N,(,C,C=O,N,<4S>,C1CCNC1,<3>,C,),C,<0>,c1ccccc1,<3>,<0>,c1ncon1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc(NCc2ccc(OC(F)(F)F)cc2)c(NCc2ccc(Cl)cc2Cl)c(=O)[nH]1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,C,N,<3>,O=c1ccnc[nH]1,<2>,<5>,(,C,),N,C,<3>,c1ccccc1,<0>,<4>,(,Cl,),Cl,<eos>,,,,,,,,
O=C(NC(c1ccncc1)c1ccc(C(F)(F)F)cc1)c1ccccn1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,C,(,N,C=O,<2>,c1ccncc1,),<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
CC(C#Cc1nn(C(=O)N(C)C)c2c1C(O)CCC2)c1cncn1C,<bos>,O,<5>,c1n[nH]c2c1CCCC2,<0>,<2>,(,C=O,N,(,C,),C,),<0>,C#C,<1>,C,(,<1>,c1c[nH]cn1,<2>,C,),C,<eos>,,,,,,,,,,,,,,,
COc1ccc(-n2nc(C(=O)NCC(=O)N(C)C)c3c2C(=O)N(c2ccc(NC(=O)Nc4ccc(C)cc4)cc2)CC3)cc1,<bos>,C,N,(,C,),C=O,C,N,C=O,<6>,O=C1NCCc2cn[nH]c21,<2>,<8>,(,<0>,c1ccccc1,<3>,O,C,),<3>,c1ccccc1,<0>,N,C=O,N,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,
