smiles,0
O=C(O)c1[nH]c2ccc(Cl)cc2c1CC(S)(Cc1ccc(O)cc1)c1cccc(Br)c1,Br.<4>c1ccccc1<0>.CS.(C.<0>c1ccccc1<3>.O.).C.<6>c1ccc2[nH]ccc2c1<5>.<0>(Cl.).C=O.O.
NCC(=O)c1cn(-c2ccc3cccnc3c2)c2ccc([N+](=O)[O-])cc12,O=[NH+][O-].<0>c1ccc2[nH]ccc2c1<6>.<4>(<1>c1ccc2ncccc2c1.).C=O.C.N.
CC(=O)Nc1nc(Oc2ccccc2C(F)(F)F)ncc1Nc1ccn(-c2ccccn2)n1,C.C=O.N.<1>c1cncnc1<3>.<0>(N.<1>c1cn[nH]c1<3>.<2>c1ccncc1.).O.<0>c1ccccc1<5>.C.(F.)(F.).F.
COC(=O)NNC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1ccccc1,c1ccccc1<0>.O=[SH2]=O.<6>c1ccc2[nH]ccc2c1<5>.<0>(Cl.).C=O.N.N.C=O.O.C.
Cc1ccc(C2(O)CCC(NC(=O)OCCCc3[nH]nc(C)c3C)CC2)cc1,O.<3>C1CCCCC1<3>.<0>(N.C=O.O.C.C.C.<4>c1cn[nH]c1<0>.<1>(C.).C.).<0>c1ccccc1<3>.C.
NC(=O)[C@H]1CCC[C@@H]1COc1ncc(Cl)cc1C(=O)NC1CC1,N.C=O.<4S>C1CCCC1<0S>.C.O.<4>c1ccncc1<5>.<1>(Cl.).C=O.N.<0>C1CC1.
CCOc1cc(OCc2ccsc2)cc(OC)c1CCN(C)C,c1ccsc1<0>.C.O.<0>c1ccccc1<3>.<4>(O.C.)<2>(O.C.C.).C.C.N.(C.).C.
CCN(CC)Cc1ccc(NC(=O)C(C)S(=O)(=O)O)cc1,O.O=[SH2]=O.C.(C.).C=O.N.<3>c1ccccc1<0>.C.N.(C.C.).C.C.
Cc1ccc(NC(=O)c2ccccc2)cc1NC(=O)c1cc(Nc2ccccc2)ncc1Br,Br.<5>c1ccncc1<0>.<2>(N.<0>c1ccccc1.).C=O.N.<4>c1ccccc1<0>.<3>(C.).N.C=O.<0>c1ccccc1.
C=C(COc1ccc(C(C(=O)NO)S(C)(=O)=O)cc1)c1ccc(F)c(Cl)c1,Cl.<4>c1ccccc1<0>.<3>(F.).<0>C=C<0>.C.O.<0>c1ccccc1<3>.C.(O=[SH2]=O.C.).C=O.N.O.
Clc1ccc(C(C2CCOC2)n2ccnc2)cc1,C1CCOC1<0>.C.(<2>c1c[nH]cn1.).<0>c1ccccc1<3>.Cl.
CCC(S)(Oc1ccc(OC)cc1)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1,C.C.CS.(C=O.N.<0>c1ccccc1<3>.<0>c1ccccc1<5>.O=[SH2]=O.N.).O.<0>c1ccccc1<3>.O.C.
COc1ccc(-c2cnc3c(NCc4ccncc4)nccn23)cc1OC1CCCCC1,c1ccncc1<0>.C.N.<7>c1cn2ccnc2cn1<3>.<0>c1ccccc1<4>.<3>(O.C.).O.<0>C1CCCCC1.
CC(C)(C#N)c1ccc(-c2nccc3cc(S(=O)(=O)Nc4nccs4)ccc23)cc1,c1cscn1<3>.N.O=[SH2]=O.<0>c1ccc2cnccc2c1<4>.<3>c1ccccc1<0>.C.(C.)(C#N.).C.
Cc1cccc(-c2nc(NC(=O)N3C[C@@H](O)[C@@H](F)C3)sc2-c2ccccc2)n1,C.<4>c1ccncc1<2>.<0>c1cscn1<3>.<1>(<0>c1ccccc1.).N.C=O.<3>C1CCNC1<0S>.<1R>(O.).F.
