smiles,0
Cn1ncc(C(=O)Nc2cnn(C(F)(F)F)c2)c1Br,*C&*N1N=CC(*)=C1*&*Br&&*C(=O)N*^*C1=CN(*)N=C1&*C(*)(F)F&*F&&&
CS(=O)(=O)c1ccc(NCC(=O)Nc2ccon2)cc1,*C&*S(*)(=O)=O&*C1=CC=C(*)C=C1&*N*&*C*&*C(=O)NC1=NOC=C1&&&
CC1CCC(N(C(=O)CCSc2ccccn2)C2CCOCC2)CC1,*C&*C1CCC(*)CC1&*N(*)C(*)=O&*C1CCOCC1&&*C*^*C*&*S*&*C1=CC=CC=N1&&&
CCOc1ccc(NC(=O)c2cccc(-n3cnnn3)c2)cc1OCC,*C&*C*&*O*&*C1=CC=C(*)C(*)=C1&*O*&*C*^*NC(*)=O^*C&*C1=CC=CC(*)=C1&&&*N1C=NN=N1&&&
O=C(CNCc1ccc2c(c1)OCO2)Nc1nc2c(s1)CCCCC2,*C(=O)NC1=NC2=C(CCCCC2)S1&*C*&*N*&*C*&*C1=CC=C2OCOC2=C1&&&
CCc1ccccn1,*N1C=NC2=C(NN=C3C2=CC=CC=C23)C1=O&*C*&*C1=CC=CC=N1&&&
Cc1cccnc1OCC(=O)NCSc1ccccc1F,*C&*OC1=NC=CC=C1*&*C*&*NC(*)=O&*C*&*S*&*C1=CC=CC=C1*&*F&&&
CCCCCNC(=O)C(C)Sc1nnnn1-c1ccccc1Cl,*C&*C*&*C*&*C*&*C*&*NC(*)=O&*C(*)*&*SC1=NN=NN1*&*C1=CC=CC=C1*^*C^*Cl&&&&&
COc1cccc(N2CCN(Cc3nnnn3C3CC3)CC2)c1,*C&*O*&*C1=CC=CC(*)=C1&*N1CCN(*)CC1&*C*&*C1=NN=NN1*&*C1CC1&&&
O=C(NCNc1ccc(F)c(Cl)c1)c1cccnc1,*C(=O)N*&*C*&*N*^*C1=CC=CN=C1^*C1=CC(*)=CC=C1*&&&*F&&*Cl&&
CCc1nnnn1-c1cccc(C(=O)NCOc2cccc(OC)c2)c1,*C&*C*&*N1N=NN=C1*&*C1=CC=CC(*)=C1&*NC(*)=O&*C*&*O*&*C1=CC=CC(*)=C1&*O*&*C&&&
O=C(CCC(=O)Nc1cc2c(s1)CCC2)NCc1cscn1,*C(=O)N*&*C*&*C*^*C*^*NC(*)=O&*C1=CSC=N1&*C1=CC2=C(CCC2)S1&&&&&
CC(=O)N(C)c1ccc(S(=O)(=O)N2CCCC2C)s1,*C&*N(C)C(*)=O&*C1=CC=C(*)S1&*C1CCCN1S(*)(=O)=O&*C&&&
CCOc1ccc(C(=O)NCC(=O)NC(C)c2ccccc2)nc1,*C&*C*&*O*&*C1=CC=C(*)C=N1&*C(=O)N*&*C*&*C(=O)N*&*C(*)*&*C1=CC=CC=C1&&*C&&
COCCCC(=O)NC(N)c1cc(Br)ccc1O,*C&*O*&*C*&*C*&*C*&*NC(*)=O&*C(*)*&*N&&*C1=CC(*)=CC=C1*^*O&&*Br&&
C#CCC1CCN(C(=O)N2CCCC(c3nncn3CC)C2)CC1,*C#C&*C*&*N1CCC(*)CC1&*C(=O)N1CCCC(*)C1&*C1=NN=CN1*&*C*&*C&&&
CN(Cc1ccc(F)cc1F)C(=O)Cc1ccccn1,*C&*N(*)C(*)=O&*C*&*C1=CC=CC=N1^*C*&&*C1=CC=C(*)C(*)=C1&*F&&*F&&
O=C1N=CN=C2CN(Cc3ccccc3Cl)C=CC=C12,*N1CC2=NC=NC(=O)C2=CC=C1&*C*&*C1=CC=CC=C1*&*Cl&&&
O=C(NCCCc1nc(C2CCCC2)no1)C1CN(c2ncccn2)C1,*NC(*)=O&*C*&*C*^*C1CN(C2=NC=CC=N2)C1^*C*&&&*C1=NOC(*)=N1&*C1CCCC1&&&
CC(=O)N(Cc1nc2ccccc2s1)Cn1c(=O)[nH]c2ccccc21,*C&*N(*)C(*)=O&*C*&*C1=NC2=CC=CC=C2S1^*C*&&*N1C(=O)NC2=CC=CC=C21&&&
CCn1cc(NC(=O)CCc2ccc3c(c2)OCO3)cc1N,*C&*C*&*N1C=C(*)C=C1*&*N&&*C(=O)N*^*C*&*C*&*C1=CC=C2OCOC2=C1&&&
CC1(CNC(=O)Cc2ccc(O)cc2)CCCC1,*C&*C1(*)CCCC1&*C*&*NC(*)=O&*C*&*C1=CC=C(*)C=C1&*O&&&
CN(C(=O)CC(=O)N(C)C1COc2ccccc2C1)C1CC1,*C&*N(*)C(*)=O&*C*&*N(*)C(*)=O^*C1CC1^*C&&&&*C1COC2=CC=CC=C2C1&&
CCc1c(O)cc(C)c(NC(=O)CC2CC2)c1C,*C&*C*&*C1=C(*)C=C(*)C(*)=C1*&*O&&*C&*C&*C(=O)N*^*C*&*C1CC1&&&
