smiles,0
CN(C)c1c(Cl)cccc1NC(=O)N1CCOCC(CO)C1,[C][N][Branch1][C][C][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][C][O][C][C][Branch1][Ring1][C][O][C][Ring1][=Branch2]
Cc1ncsc1CN1CCCCC1c1cccnc1,[C][C][N][=C][S][C][=Ring1][Branch1][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1]
O=C(Nc1ccc2c(c1)COC2)c1cc2ccccc2c(=O)[nH]1,[O][=C][Branch1][P][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][NH1][Ring1][O]
Cn1nc(C(=O)Nc2ccc3c(c2)COC3)ccc1=O,[C][N][N][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][Ring1][=Branch1][C][=C][C][Ring2][Ring1][C][=O]
Cc1ncc(C(C)NCc2ccc(Br)cc2)s1,[C][C][=N][C][=C][Branch2][Ring1][C][C][Branch1][C][C][N][C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][S][Ring1][S]
COc1cc(CNC(=O)CC2C=CCC2)c(SC)cc1OC,[C][O][C][=C][C][Branch1][#C][C][N][C][=Branch1][C][=O][C][C][C][=C][C][C][Ring1][Branch1][=C][Branch1][Ring1][S][C][C][=C][Ring2][Ring1][C][O][C]
O=C(NCC1(c2cccc(Br)c2)CC1)c1cnccn1,[O][=C][Branch2][Ring1][Branch1][N][C][C][Branch1][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][C][C][Ring1][#Branch2][C][=C][N][=C][C][=N][Ring1][=Branch1]
O=C(N1CCCCCC1)N1CCC(c2nc(-c3cccnc3)n[nH]2)C1,[O][=C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][N][C][C][C][Branch2][Ring1][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=N][NH1][Ring1][O][C][Ring1][S]
COc1ccc(NC(=O)c2cncc(N)c2)cc1Br,[C][O][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][C][N][=C][Ring1][#Branch1][C][=C][Ring1][S][Br]
O=C(NCCCn1ccccc1=O)NNc1nc2ccccc2s1,[O][=C][Branch1][S][N][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][N][C][C][C][N][C][=C][C][=C][C][Ring1][=Branch1][=O]
CCn1cc(N)c(C(=O)Nc2ccc(Br)cc2)n1,[C][C][N][C][=C][Branch1][C][N][C][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][=N][Ring1][S]
CN(C)C(=O)c1ccccc1NC(=O)C1CC=CCC1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][=C][C][C][Ring1][=Branch1]
Cc1ccc(C(=O)NCCNC(=O)c2ccccc2F)cc1,[C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][Ring2][Ring1][Branch1]
COCCOc1cccc(CNC(=O)c2ccc(-n3ccnn3)cc2)c1,[C][O][C][C][O][C][=C][C][=C][C][Branch2][Ring1][Branch2][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O][=C][Ring2][Ring1][Branch1]
CC1(C(=O)NCc2ccccc2F)Oc2ccccc2NC1=O,[C][C][Branch1][S][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring2][Ring1][Branch1][=O]
CCCCC(=O)N1CCC(C=Nc2ccc(F)cc2F)CC1,[C][C][C][C][C][=Branch1][C][=O][N][C][C][C][Branch1][#C][C][=N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][C][Ring1][S]
