smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
C[C@@H](c1ccccc1)c1cc(=O)n(-c2ccccc2)cn1,<bos>,c1ccccc1,<0>,C|S,(,<3>,O=c1ccnc[nH]1,<6>,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(Nc2cc(-c3cc(-c4ccc(C(F)(F)F)cn4)[nH]c3C)ccn2)c(C(N)=O)c1,<bos>,C,O,C=O,<0>,c1ccccc1,<3>,<4>,(,C=O,N,),N,<4>,c1ccncc1,<0>,<1>,c1cc[nH]c1,<4>,<2>,(,C,),<4>,c1ccncc1,<1>,C,(,F,),(,F,),F,<eos>,,,,,,
CNC(=O)c1cnc(NCc2cc(-c3nccc4cc(S(C)(=O)=O)ccc34)cnc2C)nc1,<bos>,C,<4>,c1ccncc1,<5>,<1>,(,<4>,c1ccc2cnccc2c1,<0>,O=[SH2]=O,C,),C,N,<3>,c1cncnc1,<0>,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,,
C[C@@H](c1ccc(C(=O)c2ccc(F)cc2)cc1)N(C)C(=O)COCc1ccccc1,<bos>,c1ccccc1,<0>,C,O,C,C=O,N,(,C,),C|S,(,C,),<0>,c1ccccc1,<3>,C=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,
,<bos>,F,<3>,c1ccccc1,<0>,<2>,O=C1C=CCO1,<4>,<3>,(,<1>,C1NC2CNC1C2|2R5R,),<5>,(,C,),<3>,c1ccccc1,<4>,<0>,(,C,(,F,),(,F,),F,),Cl,<eos>,,,,,,,,
Cc1nc(-c2ccc(C(=O)NCCc3ccccc3)cc2)oc1-c1ccncc1,<bos>,C,<0>,c1cocn1,<1>,<3>,(,<0>,c1ccccc1,<3>,C=O,N,C,C,<0>,c1ccccc1,),<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nc(-c3ccc(F)c(O)c3)nc3c2nnn3C)o1,<bos>,O,<4>,c1ccccc1,<0>,<3>,(,F,),<0>,c1ncc2nn[nH]c2n1,<2>,<6>,(,C,),<2>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Nc1nc(C2CCN(C(=O)Cc3ccccc3)C2)cnc1C(=O)N1CCSC1,<bos>,c1ccccc1,<0>,C,C=O,<3>,C1CCNC1,<0>,<0>,c1cnccn1,<4>,<3>,(,C=O,<4>,C1CSCN1,),N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1cc(S(N)(=O)=O)cc2c(=O)n(Cc3cccc4ccccc34)ccc12,<bos>,C,C,(,C,),O,<6>,O=c1[nH]ccc2ccccc12,<8>,<2>,(,C,<2>,c1ccc2ccccc2c1,),O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(CCS(=O)(=O)NC[C@@H]2COCC[C@H]2Nc2ccc(Cl)c(Cl)c2)c1,<bos>,C,<4>,c1ccccc1,<0>,C,C,O=[SH2]=O,N,C,<5S>,C1CCOCC1,<0R>,N,<0>,c1ccccc1,<3>,<4>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,
CCNC(=O)Nc1ccc2c(c1)NC(=O)C(CC1CC1)(c1ccccc1N)C(=O)N2,<bos>,C,C,N,C=O,N,<9>,O=C1CC(=O)Nc2ccccc2N1,<2>,<2>,(,<0>,c1ccccc1,<5>,N,),C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
,<bos>,O,C,C,C,N,<5>,c1cc2c(ncc3nc[nH]c32)[nH]1,<8S>,<0>,(,C,),<0S>,(,C,),C|S,(,C,<0>,C1CCCCC1,),N,<eos>,,,,,,,,,,,,,,,,
COc1ccc2cc(C(C)OCl)ccc2c1,<bos>,Cl,O,C,(,<5>,c1ccc2ccccc2c1,<0>,O,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCC[C@@H](CC)NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cn3)c2cn1,<bos>,C,C,C,C,C|R,(,C,C,),N,C=O,N,<0>,c1cc2[nH]ncc2cn1,<5>,<4>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccccc2n1CCN(CC(=O)O)Cc1ccc(F)cc1,<bos>,C,<5>,c1ccc2[nH]cnc2c1,<4>,C,C,N,(,C,C=O,O,),C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC1=CC2C(C)CC1(OCCN1CCN(c3ccccc3)CC1)C1C(=O)N(C)C(=O)C21,<bos>,c1ccccc1,<0>,<5>,C1CNCCN1,<2>,C,C,O,<6>,O=C1NC(=O)C2C3C=CC(CC3)C12,<10>,<2>,(,C,),<7>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,
CCN1CCOC(S(=O)(=O)Nc2cc(NC(=O)c3ccccc3)cc(C#N)c2Cl)C1,<bos>,C,C,<5>,C1COCCN1,<1>,O=[SH2]=O,N,<0>,c1ccccc1,<2>,<4>,(,C#N,),<5>,(,Cl,),N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(OC(C)C)nc(Oc2ccc(C(=O)O)cc2)n1,<bos>,C,C=O,N,<1>,c1cncnc1,<5>,<3>,(,O,<0>,c1ccccc1,<3>,C=O,O,),O,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
,<bos>,C,C,<10S>,c1cc2c3c(cnn3CCN2)n1,<18S>,<4S>,(,C,),<5>,(,C,),<5>,(,O,),<7>,[O-][S+]1CCCCN1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,
O=c1[nH]ccc2nc(NC[C@@H]3CCc4ccccc4[C@@H]3O)c3ccncc3c12,<bos>,O=c1[nH]ccc2ncc3ccncc3c12,<7>,N,C,<8S>,c1ccc2c(c1)CCCC2,<9R>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCC[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)CO[C@@H]1CCC,<bos>,C,C,C,<3R>,O=C1CCOC1,<2S>,N,C=O,C|S,(,C,<0>,c1ccccc1,),N,C=O,C|S,(,N,C=O,C,),C,C,C,C,<eos>,,,,,,,,,,,,,
