smiles,0
CCN(CCCC[C]C(=CC1=CC=CC1)c1ccccc1)CCCNS(=O)(=O)c1ccc2ccccc2n1,[C][C][=C][C][=C][Branch2][Branch1][C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@][Branch2][Ring2][Ring2][C][C][C][C][N][Branch2][Ring1][=Branch2][C][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][C][C][Ring2][Ring1][Branch2][C][Ring2][Ring1][P][N][=C][Ring2][Ring2][Branch2]
C=CC(OC)=C(C)c1ccccc1CC=CC=CC(=O)NC=CCCC#N,[N][#C][C][C][C][=C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][S][Ring1][O][C][=Branch1][C][=O][=N][NH1][C][=Ring1][Branch1][C]
CC=CC=C(C=O)OCC1=NC(n2ccccc2=O)=CC1,[C][C][=C][C][=C][Branch2][Ring2][Ring2][O][C][C][C][C][=C][Branch1][#Branch2][N][C][=C][C][=C][C][Ring1][=Branch1][=O][N][=Ring1][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][#C]
CCNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)c1ccc(N2CCOCC2)cc1,[C][C][N][C][=Branch1][C][=O][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N]
COc1cc(O)ccc1C1C=S2C(=CN1)C=CC=C2CCC[C](C)C(=O)O,[C][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][NH1][C][=C][C][=C][C][=C][Branch1][#Branch1][S][Ring1][=Branch1][=C][Ring1][#Branch2][C][C][C][C@][Ring1][#Branch1][Branch1][C][C][C][=Branch1][C][=O][O]
O=CC1Oc2ccc(C(F)(F)F)cc2C(c2ccccc2)=C1c1ccc(-c2ccccc2)cc1,[O][=C][C][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][Ring2][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N]
O=C1CCN(Cc2ccccc2)CCNc2cc(F)ccc2C(c2ccccc2)CCN1,[O][=C][Branch2][Ring1][O][N][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N]
COC1=CC(C)=CNC(CC(O)F)=NC(c2ccc(F)cc2)=CC=C1C(=O)O,[C][O][C][=C][C][Branch1][C][C][=C][N][C][Branch1][#Branch1][C][C][Branch1][C][O][F][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][O]
CN(C(=O)c1cc2ccccc2s1)C(=O)N(Cc1ccccc1)c1ccccc1,[C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
CN1C[C@](COc2ccccc2O)CC[C@@](O)[C@H](C=O)c2ccccc21,[O][=C][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@][Branch1][C][O][C][C][C@@][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][N][C][N][Ring1][P][C][Ring2][Ring1][#Branch1]
