loss,running_loss,mode,lr
0.8823282718658447,2.3978369748042865,Train,0.001
1.0125417709350586,0.8030011506266449,Eval,
0.7485615611076355,0.696719062302736,Train,0.001
0.9029534459114075,0.6716248428687706,Eval,
0.6789214611053467,0.6492206214302622,Train,0.001
0.8725565075874329,0.6552733285856998,Eval,
0.7368956208229065,0.6370825984646181,Train,0.001
0.8757174015045166,0.6468113810020845,Eval,
0.6278468370437622,0.630056434990884,Train,0.001
0.8790584802627563,0.6435970753588798,Eval,
0.6578335762023926,0.625565990650537,Train,0.001
0.8730785250663757,0.6389682280536995,Eval,
0.716919481754303,0.6210500922465756,Train,0.001
0.8941906690597534,0.6369038580509593,Eval,
0.7278363704681396,0.6185728542601471,Train,0.001
0.8469434380531311,0.6344804857492125,Eval,
0.627349853515625,0.6162568546367542,Train,0.001
0.8501583337783813,0.6328023458920818,Eval,
0.6975275278091431,0.6135388848044225,Train,0.001
0.8780264854431152,0.6321241295400675,Eval,
