loss,running_loss,mode,lr
2.0932207107543945,2.4390107046627842,Train,0.001
1.6596004962921143,1.863376246308381,Eval,
1.4286208152770996,1.7612060660729736,Train,0.001
1.295681118965149,1.4336128707201974,Eval,
1.2320547103881836,1.33836228655867,Train,0.001
1.0111056566238403,1.0838488036731502,Eval,
0.8417441844940186,0.9942787095164565,Train,0.001
0.790030300617218,0.8136413496620251,Eval,
0.6391968131065369,0.7384988341489298,Train,0.001
0.6378526091575623,0.623928798819488,Eval,
0.49742457270622253,0.565219889929954,Train,0.001
0.5337103605270386,0.4987682989745769,Eval,
0.423279732465744,0.4528296041009555,Train,0.001
0.46680915355682373,0.4166007716700717,Eval,
0.3617874085903168,0.37906521699670903,Train,0.001
0.42369917035102844,0.3629822792871942,Eval,
0.32985126972198486,0.33047545378935245,Train,0.001
0.3919488191604614,0.32665867077292127,Eval,
0.2825799882411957,0.29586911969432855,Train,0.001
0.37137511372566223,0.30202744493507006,Eval,
0.23838025331497192,0.27281087742629634,Train,0.001
0.35471731424331665,0.28303347640442406,Eval,
0.23661361634731293,0.2533437057307992,Train,0.001
0.346543550491333,0.27004399741033336,Eval,
0.26503273844718933,0.2388106987901895,Train,0.001
0.33100342750549316,0.2584127636169487,Eval,
0.2541258633136749,0.22836153542107707,Train,0.001
0.3253289759159088,0.25065633879517596,Eval,
0.18832358717918396,0.21990904345861848,Train,0.001
0.3176635503768921,0.24332921389701231,Eval,
0.19157041609287262,0.21244589110779144,Train,0.001
0.3156616985797882,0.23867756627359477,Eval,
0.26124826073646545,0.20628564207689143,Train,0.001
0.3117334842681885,0.234308733130401,Eval,
