smiles,0
CC(=O)c1ccc(C(=O)N[C@@H]2CCC[C@H]2NC(=O)c2ccccc2Cl)nc1,*C&*C(*)=O&*C1=CC=C(*)N=C1&*NC(*)=O&*[C@@H]1CCC[C@H]1*&*C(=O)N*&*C1=CC=CC=C1*&*Cl&&&
O=C(CCO)NC(c1ccccc1)C(Cc1ccccc1)c1ccccc1,*NC(*)=O&*C*&*C*^*[C@H](*)*^*O&*C1=CC=CC=C1&&&&*C(*)C1=CC=CC=C1^*C*&*C1=CC=CC=C1&&&
O=C(Cn1ccnc1)Nc1cc(-c2ccc(Cl)cc2)no1,*NC(*)=O&*C*&*N1C=CN=C1^*C1=CC(*)=NO1&&*C1=CC=C(*)C=C1&*Cl&&&
CCC(C)C(=O)Nc1ccc2c(Br)c(C(N)=O)oc2c1,*C&*C*&*[C@H](*)*&*C&&*NC(*)=O^*C1=C(*)C2=CC=C(*)C=C2O1&*C(N)=O&&*Br&&
NCCCCC(N)C1CCN(C(=O)Nc2ccccn2)CC1,*N&*C*&*C*&*C*&*C*&*[C@H](*)*&*N&&*C(=O)N1CCC(*)CC1^*N*&*C1=CC=CC=N1&&&
N#CC(=C(N)O)[C@H]1CC[C@H](Oc2ccc3c(c2)ncn3CCO)CC1,*C#N&*C(*)=C(*)*&*N&&*[C@H]1CC[C@H](*)CC1^*O*^*O^*C1=CC=C2C(=C1)N=CN2*&&&*C*&*C*&*O&&&
Fc1ccc(CCN2CCC(NCN=Cc3ccc4ccccc4c3)CC2)cc1,*N=C*&*C1=CC=C2C=CC=CC2=C1&&*C*^*N*&*C1CCN(*)CC1&*C*&*C*&*C1=CC=C(*)C=C1&*F&&&
COc1ccc(F)cc1CN(C)CC(C)C,*C&*O*&*C1=CC=C(*)C=C1*&*F&&*C*^*N(*)*&*C&&*C*^*C(*)C&*C&&&
O=C(CCC(O)N1CCC2(CC1)OC(=O)c1ccccc12)c1cc2ccccc2o1,*C(*)=O&*C*&*C*^*C1=CC2=CC=CC=C2O1^*C(*)*&&&*N1CCC2(CC1)OC(=O)C1=CC=CC=C12&&*O&&
CC#Cc1ccc(COC)c(OCCNC(=O)[C@@H]2NC[C@@H]3CC(=O)O[C@H]32)c1,*C&*C#C*&*C1=CC=C(*)C=C1*&*C*&*O*^*O*^*C&*C*&&&*C*&*N1C[C@@H]2CC(=O)O[C@H]2[C@H]1*&*C(=O)N*&*C1=CC=C
Cc1ccc(C)c(CC(=O)Nc2nn3c(-c4cn[nH]c4)nnc3cc2C)c1,*C&*C1=CC=C(*)C=C1*&*C&&*C*^*NC(*)=O&*C1=CC2=NN=C(*)N2N=C1*&*C&&*C1=CNN=C1&&
CCN1CCN(n2nc(Cc3ccco3)c3cc(C)ccc32)CC1,*C&*C*&*N1CCN(*)CC1&*C1=CC=C2C(=C1)C(*)=NN2*&*C&&*C*^*C1=CC=CO1&&&
COc1ccc(C=C2NC(c3ccccc3)=NC2=O)c(OC)c1,*C&*O*&*C1=CC=C(*)C=C1*&*C=C1NC(*)=NC1=O&*C1=CC=CC=C1^*O*&&*C&&&
CC(=O)Nc1cccc(-c2cc(F)ccc2OCCCCCCN2CCCCC2)c1,*C&*C(=O)N*&*C1=CC=CC(*)=C1&*C1=CC=C(*)C=C1*&*F&&*O*^*C*&*C*&*C*&*C*&*C*&*C*&*N1CCCCC1&&&
COc1cccc(C2C3=NC=C(NC(C)=O)N(C)C(=O)C3=NN2C)c1,*C&*NC(*)=O&*C1C2=NC=C(*)N(*)C(=O)C2=NN1*&*C&&*C&*C1=CC=CC(*)=C1^*O*&*C&&&
Oc1cccc(-c2cnc(Nc3ccc(Br)c(O)c3)s2)c1,*O&*C1=CC=CC(*)=C1&*C1=CN=C(N*)S1&*C1=CC=C(*)C(*)=C1&*O&&*Br&&
CC(CCc1ccc(-c2ccccc2)cc1)NCc1ccc(C(=O)NO)cc1,*O&*[C@H](*)*&*C1=CC=C(*)C=C1&*C1=CC=CC=C1^*C(=O)N*&&*C*&*[C@@H](*)*&*N*&*C*^*C*^*C1=CC=C(*)C=C1&*C1
CCn1c(=O)c2csnc2c2cc(OC)c(C(C)(C)C)cc21,*C&*C*&*C1=CC2=C(C=C1*)N(*)C(=O)C1=CSN=C21&*C(*)(C)C&*C^*O*&&*C&&&
CCCCn1c(=O)c(=O)n(-c2ccc(C#N)cc2)c2ccccc21,*C&*C*&*C*&*C*&*N1C(=O)C(=O)N(*)C2=CC=CC=C21&*C1=CC=C(*)C=C1&*C#N&&&
NS(=O)(=O)c1cc(Cl)cc(C(F)(F)CF)c1,*NS(*)(=O)=O&*C1=CC=C(*)C(*)=C1&*Br^*C1=CC(*)=CC(*)=C1&*NC1=C(*)C=CC=C1*^*C(*)(F)F&*F&*F^*Cl&&&*C*&&
CC(=C1C(=O)Nc2ccc(Cl)cc21)C1CCN(C(=O)C(=O)Nc2cc(F)cc(F)c2)CC1,*C&*C(*)=C1C(=O)NC2=CC=C(*)C=C12&*Cl&&*C(=O)N1CCC(*)CC1^*C(=O)N*&*C1=CC(*)=CC(*)=C1&*F&&*F&&
Cc1ccc(NC(=O)c2ccc(Cl)cc2OCCN2CCCCC2)cc1,*C&*C1=CC=C(*)C=C1&*C(=O)N*&*C1=CC=C(*)C(*)=C1&*Cl&&*O*^*C*&*C*&*N1CCCCC1&&&
CN(CC1CCN(C(=O)COc2ccc(Cl)cc2)CC1)c1ccccc1,*C&*N(*)*&*C1=CC=CC=C1&&*C*^*C1CCN(C(*)=O)CC1&*C*&*O*&*C1=CC=C(*)C=C1&*Cl&&&
O=c1[nH]c2cccc(Nc3nccc(CN4CCCC4)n3)c2n1CCc1cccnc1,*N1C(=O)NC2=CC=CC(*)=C21&*C*&*C*^*NC1=NC=CC(*)=N1^*C1=CC=CN=C1&*C*&&&*N1CCCC1&&&
