smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CNCCc1cc(Cl)ccc1Oc1ccccc1,<bos>,c1ccccc1,<0>,O,<3>,c1ccccc1,<4>,<0>,(,Cl,),C,C,N,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1N1CCN(CCCCCCCCN2C(=O)CC(NS(=O)(=O)Cc3cccs3)C2=O)CC1,<bos>,C,O,<0>,c1ccccc1,<5>,<2>,C1CNCCN1,<5>,C,C,C,C,C,C,C,C,<6>,O=C1CCC(=O)N1,<3>,N,O=[SH2]=O,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,
CC1(C)CNC(=O)c2cc3ccc(C(=O)NCc4cc(Cl)ccc4Cl)nc3n2C1,<bos>,C,<4>,O=C1NCCCn2c1cc1cccnc12,<12>,<4>,(,C,),C=O,N,C,<4>,c1ccccc1,<0>,<3>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(O)[C@H](COCc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H]1CC[C@H]2CN(C(=O)CCc3ccccc3)CC(=O)N21)c1ccccc1,<bos>,c1ccccc1,<0>,C,O,C,C|S,(,C=O,O,),N,C=O,C|S,(,<0>,c1ccccc1,),N,C=O,<8S>,O=C1CNCC2CCCN12|5S,<3>,C=O,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,
CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2oc(-c3ccccc3)nc2C)CC1,<bos>,C,<0>,c1cocn1,<1>,<3>,(,<0>,c1ccccc1,),C=O,N,C|S,(,C,C,C=O,O,),C=O,<5>,C1CNCCN1,<2>,C=O,O,C,C,C,C,<eos>,,,,,,,,,,,
O=C(NCCNS(=O)(=O)c1ccc(Cl)c(O)c1)Nc1cccc2ccccc12,<bos>,O,<4>,c1ccccc1,<0>,<3>,(,Cl,),O=[SH2]=O,N,C,C,N,C=O,N,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)N[C@H](C=Cc1ccc2ccccc2c1)C[C@@H](O)[C@H](O)C(=O)NO,<bos>,c1ccccc1,<0>,C,C=O,N,C|S,(,<0>,C=C,<1>,<6>,c1ccc2ccccc2c1,),C,C|R,(,O,),C|S,(,O,),C=O,N,O,<eos>,,,,,,,,,,,,,,
CC(C)Oc1cc(CC(=O)O)cc2c(=O)[nH]ccc12,<bos>,C,C,(,C,),O,<6>,O=c1[nH]ccc2ccccc12,<8>,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)Nc1ccc2c(c1)N(c1ccccc1N)C(=O)C(c1ccc(S(C)(=O)=O)cc1F)C(=O)N2,<bos>,C,C,N,C=O,N,<8>,O=C1CC(=O)Nc2ccccc2N1,<2>,<5>,(,<0>,c1ccccc1,<5>,N,),<3>,c1ccccc1,<0>,<4>,(,F,),O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,
OC[C@H]1CCCN1c1ccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)nn1,<bos>,O,C,<4R>,C1CCNC1,<3>,<5>,c1ccnnc1,<2>,<2>,C1CNCCN1,<5>,C,C,C,C,O,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
ClOCCN1CCN(CCOCCc2cn(Cc3ccccc3)cn2)CC1,<bos>,Cl,O,C,C,<5>,C1CNCCN1,<2>,C,C,O,C,C,<0>,c1c[nH]cn1,<2>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CN1Cc2ccc(OCc3cccc(C(=O)Nc4ccc(C(C)(C)C)cc4)c3)cc2C1=O,<bos>,C,C,(,C,),(,C,),<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccccc1,<4>,C,O,<7>,O=C1NCc2ccccc21,<2>,C,<eos>,,,,,,,,,,,,,,,,,
Cc1nc2ccccc2n1CCCOc1ccccc1-c1ccc(F)cc1,<bos>,C,<5>,c1ccc2[nH]cnc2c1,<4>,C,C,C,O,<0>,c1ccccc1,<5>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccccc1)Cc1c[nH]c2c(N)ncnc12,<bos>,c1ccccc1,<0>,C,N,(,C,),C,<6>,c1ncc2[nH]ccc2n1,<2>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cc2ccc(OCCNC(=O)[C@@H]3CCCN3)cc2[nH]1,<bos>,C,C,<5>,c1ccc2[nH]ccc2c1,<1>,O,C,C,N,C=O,<4S>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N(c1ccccc1)C1CCN(CCC(=O)O)CC1,<bos>,C,C=O,N,(,<0>,c1ccccc1,),<0>,C1CCNCC1,<3>,C,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
