smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CN(C)Cc1cccc(C[C@@H](NC(=O)CC23CC4CC(CC(C4)C2)C3)NS(=O)(=O)c2ccc(Br)cc2)c1,<bos>,C,N,(,C,),C,<4>,c1ccccc1,<0>,C,C|S,(,N,C=O,C,<7>,C1C2CC3CC1CC(C2)C3,),N,O=[SH2]=O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,
N#Cc1ccc2c(c1)C(CCCNC(=O)c1cccs1)N(S(=O)(=O)c1ccc(F)cc1)c1ccccc1-2,<bos>,F,<3>,c1ccccc1,<0>,O=[SH2]=O,<7>,c1ccc2c(c1)CNc1ccccc1-2,<6>,<0>,(,C#N,),C,C,C,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])C(c1cncc(F)c1)c1c(-c2ccc(Cl)cc2)[nH]c2ccccc12,<bos>,F,<5>,c1ccncc1,<1>,C,(,O=[NH+][O-],),<6>,c1ccc2[nH]ccc2c1,<5>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)Nc1nc(CC(=O)N(Cc2ccc(Cl)cc2Cl)C2CCC2)cs1,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,N,(,<0>,C1CCC1,),C=O,C,<0>,c1cscn1,<3>,N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,
CCCCC(NC(=O)C1(C(Cl)c2ccccc2)CCOCC1)S(=O)(=O)c1ccc(SC)cc1,<bos>,Cl,C,(,<3>,c1ccccc1,),<0>,C1CCOCC1,<0>,C=O,N,C,(,O=[SH2]=O,<3>,c1ccccc1,<0>,S,C,),C,C,C,C,<eos>,,,,,,,,,,,,,,,
CN(C)CCOc1ccc(-c2cc(-c3ccnc4ccccc34)cnc2NCc2cccc(F)c2F)cc1,<bos>,C,N,(,C,),C,C,O,<3>,c1ccccc1,<0>,<5>,c1ccncc1,<4>,<1>,(,<7>,c1ccc2ncccc2c1,),N,C,<0>,c1ccccc1,<4>,<5>,(,F,),F,<eos>,,,,,,,,,,
O=C(O)CC(CSc1ccc(O)cc1)C(=O)C(F)(F)F,<bos>,F,C,(,F,),(,F,),C=O,C,(,C,C=O,O,),C,S,<3>,c1ccccc1,<0>,O,<eos>,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)Nc1ccc(-c2ccccc2COc2nnc(CNC(=O)CCSc3ccccc3)s2)cc1,<bos>,C,C,(,C,),(,C,),O,C=O,N,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<5>,C,O,<3>,c1nncs1,<0>,C,N,C=O,C,C,S,<0>,c1ccccc1,<eos>,,,,,,,,,
CNc1nc(Cl)nc2c1ncn2CC(=O)N1[C@@H]2C[C@@H]2C[C@H]1C(=O)NCc1ccc(OC)cc1C,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,C,),C,N,C=O,<0S>,C1CC2CC2N1|2R4R,<5>,C=O,C,<6>,c1ncc2nc[nH]c2n1,<2>,<0>,(,Cl,),N,C,<eos>,,,,,,,,,,,,,
CC(=O)OCC1(CO)CC(=Cc2ccc(Cl)cc2)C(=O)O1,<bos>,O,C,<3>,C=C1CCOC1=O,<3>,<0>,(,<0>,c1ccccc1,<3>,Cl,),C,O,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
