smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Cc1cccc(C#Cc2ccc(CN3CC(O)C3)cc2)n1,<bos>,C,<2>,c1ccncc1,<4>,<0>,C#C,<1>,<0>,c1ccccc1,<3>,C,<2>,C1CNC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(C(c2ccccc2)c2ccccc2)cc1)N1Cc2ccncc2C1,<bos>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),<3>,c1ccccc1,<0>,N,C=O,<7>,c1cc2c(cn1)CNC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(CC[C@@H](NC(=O)c2cnc(OC)c(Br)c2)c2ccccc2)cc1,<bos>,C,O,<4>,c1ccncc1,<1>,<5>,(,Br,),C=O,N,C|R,(,<0>,c1ccccc1,),C,C,<3>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,
CNC(=O)c1cc(-c2ccnc3c(N4CCOCC4)cc([C@H](CC(F)(F)F)NC=O)cc23)ccc1F,<bos>,F,C,(,F,),(,F,),C,C|S,(,N,C=O,),<0>,c1ccc2ncccc2c1,<7>,<2>,(,<5>,C1COCCN1,),<0>,c1ccccc1,<4>,<3>,(,F,),C=O,N,C,<eos>,,,,,,,
COc1cc(N2CCC[C@H](O)[C@H]2CO)nc(C2CCCn3cncc32)n1,<bos>,O,C,<2R>,C1CCNCC1,<3>,<1S>,(,O,),<1>,c1cncnc1,<5>,<3>,(,<5>,c1ncn2c1CCCC2,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CN(C(N)=O)C12CC3CC(CC(O)(C3)C1)C2,<bos>,N,C=O,N,(,C,),<7>,C1C2CC3CC1CC(C2)C3,<1>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)CN(c1cccc(C(=O)O)c1)c1ncc2ccccc2c1-c1ccccc1,<bos>,C,N,(,C,),C=O,C,N,(,<6>,c1ccc2cnccc2c1,<7>,<0>,c1ccccc1,),<4>,c1ccccc1,<0>,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1C(=O)N(c1ccc(CC[C@H](O)CN3CCCC(Oc4cc(C(F)(F)F)[nH]n4)C3)cc1)CCO2,<bos>,F,C,(,F,),(,F,),<4>,c1cn[nH]c1,<1>,O,<1>,C1CCNCC1,<3>,C,C|S,(,O,),C,C,<3>,c1ccccc1,<0>,<2>,O=C1NCCOc2ncncc21,<10>,N,<eos>,,,,,,,,,,
O=C(CC(Cc1ccccc1)C(=O)O)OCc1ccc(F)cc1,<bos>,O,C=O,C,(,C,<0>,c1ccccc1,),C,C=O,O,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC[C@H]1COc1ccc(CNCCc2cccc(Cl)c2)cc1,<bos>,C,<3>,C1CCNC1,<4S>,C,O,<0>,c1ccccc1,<3>,C,N,C,C,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
