smiles,0
O=C(NCCn1nc2c(cc1=O)CCCC2)NC1CCCC1,O=C(NCCn1nc2c(cc1=O)CCCC2)NC1CCCC1
O=c1ccn(CC2NCCc3cc(F)c(F)cc32)cn1,O=c1ccn(CC2NCCc3cc(F)c(F)cc32)cn1
O=C(Cc1ccc[nH]1)NCc1ccnc(OCCC2CC2)c1,O=C(Cc1ccc[nH]1)NCc1ccnc(OCCC2CC2)c1
Cc1noc(NC(=O)C(C)Sc2cccc(F)c2)n1,Cc1noc(NC(=O)C(C)Sc2cccc(F)c2)n1
O=C(NCCNc1ncnc2[nH]cnc12)C1CC=CCC1,O=C(NCCNc1ncnc2[nH]cnc12)C1CC=CCC1
CCC(NC(=O)c1cnn(-c2cnccn2)c1C)c1cccs1,CCC(NC(=O)c1cnn(-c2cnccn2)c1C)c1cccs1
Cc1c(C(=O)N2CCCN(CC(F)(F)C(F)F)CC2)oc2ccccc12,Cc1c(C(=O)N2CCCN(CC(F)(F)C(F)F)CC2)oc2ccccc12
Cc1csc(CN(C)Cc2cc(=O)[nH]c(N(C)C)n2)n1,Cc1csc(CN(C)Cc2cc(=O)[nH]c(N(C)C)n2)n1
CC(CNC(=O)c1cnc2ccccc2c1Cl)NC(=O)c1ccsc1,CC(CNC(=O)c1cnc2ccccc2c1Cl)NC(=O)c1ccsc1
O=C(Nc1cc(N2CCCCC2)n2nccc2c1)N1CCCC1,O=C(Nc1cc(N2CCCCC2)n2nccc2c1)N1CCCC1
O=C(NCCc1cn2ccccc2n1)c1cccnc1N1CCCC1,O=C(NCCc1cn2ccccc2n1)c1cccnc1N1CCCC1
O=C1CCCN1C1CCN(S(=O)(=O)c2cc(F)cc3[nH]cnc23)CC1,O=C1CCCN1C1CCN(S(=O)(=O)c2cc(F)cc3[nH]cnc23)CC1
N#CCCNC(=O)c1ncc(C(=O)NCc2ccncc2)c(=O)[nH]1,N#CCCNC(=O)c1ncc(C(=O)NCc2ccncc2)c(=O)[nH]1
O=S(=O)(c1ccc(F)cc1)N1CC(c2nc(-c3ccco3)no2)C1,O=S(=O)(c1ccc(F)cc1)N1CC(c2nc(-c3ccco3)no2)C1
O=C(NCCO)N1CCC2(CC(OCc3ccccn3)CO2)C1,O=C(NCCO)N1CCC2(CC(OCc3ccccn3)CO2)C1
Cc1cccc(C(=O)OCCN(C)C(=O)OC(C)(C)C)n1,Cc1cccc(C(=O)OCCN(C)C(=O)OC(C)(C)C)n1
CCOCCOCC(=O)Nc1nc2c(s1)C(=O)CC(C)(C)C2,CCOCCOCC(=O)Nc1nc2c(s1)C(=O)CC(C)(C)C2
