smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Nc1ncnc(Oc2ccc(NC(=O)Nc3ccc(F)cc3)cc2F)c1F,<bos>,N,<5>,c1cncnc1,<1>,<0>,(,F,),O,<3>,c1ccccc1,<0>,<4>,(,F,),N,C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,
CC(C)N1CCC(c2cc3cc(F)ccc3o2)CC1,<bos>,C,C,(,C,),<3>,C1CCNCC1,<0>,<5>,c1ccc2occc2c1,<0>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-n2c(C(=O)OCCCNS(=O)(=O)c3ccc(F)cc3)nc3ccccc3c2=O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,O=c1[nH]cnc2ccccc12,<3>,C=O,O,C,C,C,N,O=[SH2]=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2n[nH]c3cc(NC(=O)NCCc4ccc(C#N)cc4)ncc23)cc1F,<bos>,C,<0>,c1ccccc1,<3>,<5>,(,F,),<5>,c1cc2[nH]ncc2cn1,<0>,N,C=O,N,C,C,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Nc1cc2[nH]nc(C(F)(F)F)c2cn1)N[C@@H]1C[C@@H]1c1ccccc1,<bos>,F,C,(,F,),(,F,),<5>,c1cc2[nH]ncc2cn1,<0>,N,C=O,N,<0R>,C1CC1,<2R>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc(N(C)c2ccc(-c3ccc(-c4c(N)n[nH]c4C)nc3)cn2)ncn1,<bos>,C,<4>,c1cn[nH]c1,<0>,<1>,(,N,),<4>,c1ccncc1,<1>,<1>,c1ccncc1,<4>,N,(,C,),<1>,c1cncnc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,
COc1ccc(OC2CCN(c3c(C(C)(C)C)n[nH]c(=O)c3-c3ccc(F)cc3)CC2)cc1,<bos>,C,C,(,C,),(,C,),<4>,O=c1cccn[nH]1,<3>,<2>,(,<0>,c1ccccc1,<3>,F,),<3>,C1CCNCC1,<0>,O,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1cc(CNc2ccc(S(N)(=O)=O)cc2)ccc13,<bos>,N,O=[SH2]=O,<3>,c1ccccc1,<0>,N,C,<0>,c1ccc2c(c1)CC1NCCC23CCCCC13|7R11R16R,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)[C@@H]1O[C@@H](n2cnc3c(NCCc4ccc(Br)cc4)nc(NC4CCCC4)nc32)[C@@H](O)[C@H]1O,<bos>,O,C=O,<4R>,C1CCOC1,<2R>,<0R>,(,O,),<1S>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,<0>,(,N,<0>,C1CCCC1,),N,C,C,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,
Fc1ccc(OC2CCN(CCCc3cnc4ccc(-c5ccc(Cl)cc5)nn34)CC2)cc1,<bos>,F,<3>,c1ccccc1,<0>,O,<0>,C1CCNCC1,<3>,C,C,C,<4>,c1cnn2ccnc2c1,<1>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCc1cnc(N2CC(Oc3ccc(CCN4CCCCC4)cc3)C2)nc1OC,<bos>,C1CCNCC1,<3>,C,C,<3>,c1ccccc1,<0>,O,<0>,C1CNC1,<2>,<3>,c1cncnc1,<0>,<5>,(,O,C,),C,C,C,<eos>,,,,,,,,,,,,,,,,,
Cc1c(CN2CC(C(=O)O)C2)ccc(CNC(=O)c2ccc(OCC(F)F)nc2)c1F,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<1>,C=O,N,C,<0>,c1ccccc1,<3>,<4>,(,C,),<5>,(,F,),C,<2>,C1CNC1,<0>,C=O,O,<eos>,,,,,,,,,
Cc1nc([C@H](NS(=O)(=O)c2ccc(Cl)cc2Cl)c2ccc(F)cc2)ccc1C1CC1,<bos>,C,<4>,c1ccncc1,<2>,<5>,(,<0>,C1CC1,),C|R,(,<0>,c1ccccc1,<3>,F,),N,O=[SH2]=O,<3>,c1ccccc1,<0>,<4>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,
CCn1nc(-c2ccccc2)c2ccc(NC(=O)Nc3ccc(C)cc3)cc21,<bos>,C,C,<4>,c1ccc2[nH]ncc2c1,<1>,<6>,(,<0>,c1ccccc1,),N,C=O,N,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cc(-c2cccc3cccc(F)c23)ccc1O)c1ccc(-c2ccc(C(=O)O)nc2)cc1,<bos>,F,<4>,c1ccc2ccccc2c1,<2>,<0>,c1ccccc1,<4>,<3>,(,O,),C,N,(,C,),<0>,c1ccccc1,<3>,<1>,c1ccncc1,<4>,C=O,O,<eos>,,,,,,,,,,,,,,,
CN1C(=O)CN(c2ccc(-c3ccccc3N)cc2)C(=O)[C@H]1C(=O)c1cccc2c1OCO2,<bos>,N,<0>,c1ccccc1,<5>,<0>,c1ccccc1,<3>,<3>,O=C1CNC(=O)CN1,<6R>,<7>,(,C,),C=O,<5>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CNc1nc2sc(Nc3ccccc3SC)nc2c2c1ncn2C,<bos>,C,N,<3>,c1nc2cnc3scnc3c2[nH]1,<7>,<11>,(,C,),N,<5>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cnc(C)c(COc2ccc(C(C)(C)N)cc2)c1,<bos>,C,C,(,C,),(,N,),<0>,c1ccccc1,<3>,O,C,<5>,c1ccncc1,<1>,<4>,(,C,),O,C,<eos>,,,,,,,,,,,,,,,,,
Nc1ccc(C(=O)SCc2cc(Cl)c(Oc3nccs3)c(Br)c2)cn1,<bos>,c1cscn1,<3>,O,<3>,c1ccccc1,<0>,<2>,(,Br,),<4>,(,Cl,),C,S,C=O,<1>,c1ccncc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,
CCOc1ccc2c(c1)nc(SCCOc1ccc3c(c1)NCC(C)C3C)n2CC,<bos>,C,<7>,c1ccc2c(c1)CCCN2,<1>,<6>,(,C,),O,C,C,S,<5>,c1ccc2[nH]cnc2c1,<4>,<0>,(,O,C,C,),C,C,<eos>,,,,,,,,,,,,,,,,
O=C(O)CCCCC=CCCCCCS,<bos>,S,C,C,C,C,C,<0>,C=C,<1>,C,C,C,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)Cc1c(-c2ccccc2)csc1Oc1cccc(C(=O)O)c1-c1ccncc1,<bos>,O,C=O,<0>,c1ccccc1,<4>,<5>,(,<0>,c1ccncc1,),O,<2>,c1ccsc1,<1>,<0>,(,<0>,c1ccccc1,),C,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)ccc1-c1nn(C)c(=O)cc1-c1ccncc1,<bos>,C,<6>,O=c1cccn[nH]1,<4>,<3>,(,<0>,c1ccncc1,),<3>,c1ccccc1,<2>,<0>,(,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1c(Cl)cc(-c2ccc3c(NC(=O)c4cncc(N5CCS(=O)(=O)CC5)n4)nccc3c2)cc1Cl,<bos>,C,O,<3>,c1ccccc1,<0>,<2>,(,Cl,),<4>,(,Cl,),<0>,c1ccc2cnccc2c1,<4>,N,C=O,<0>,c1cnccn1,<4>,<5>,O=S1(=O)CCNCC1,<eos>,,,,,,,,,,,,,,,,
CC(C)CN1CCN(c2ncc(CNC(=O)NCc3nccs3)c(Nc3ccccc3)n2)CC1,<bos>,C,C,(,C,),C,<2>,C1CNCCN1,<5>,<3>,c1cncnc1,<0>,<5>,(,N,<0>,c1ccccc1,),C,N,C=O,N,C,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,
CC(O)C#Cc1ccc2c(c1)C1=NOCC1CN2C,<bos>,C,<6>,c1ccc2c(c1)NCC1CON=C21,<1>,<1>,C#C,<0>,C,(,C,),O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1nc2cc(OCc3ncccc3F)ccc2n1CS(=O)(=O)c1ccc(Cl)cc1,<bos>,C,C,(,C,),<5>,c1ccc2[nH]cnc2c1,<0>,<4>,(,C,O=[SH2]=O,<0>,c1ccccc1,<3>,Cl,),O,C,<2>,c1ccncc1,<1>,F,<eos>,,,,,,,,,,,,,,,,
COCCN1CCC[C@@H](c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,<bos>,C1CCCC1,<0>,<6>,O=c1[nH]cnc2[nH]ncc12,<3>,<1R>,C1CCNCC1,<3>,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc(CCN2CCC[C@H]2C(=O)Nc2ccccc2Cl)c(OC)c(OC)c1,<bos>,C,C,O,C=O,<0>,c1ccccc1,<2>,<4>,(,O,C,),<3>,(,O,C,),C,C,<3>,C1CCNC1,<4S>,C=O,N,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,
N#Cc1cnccc1Oc1ccc(Oc2ncccc2C2CCCC2)cc1,<bos>,C1CCCC1,<0>,<1>,c1ccncc1,<2>,O,<0>,c1ccccc1,<3>,O,<0>,c1ccncc1,<5>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(-c2nnn[nH]2)c(CNS(=O)(=O)c2ccc(O)c3ccccc23)cc1Cl,<bos>,C,O,<5>,c1ccccc1,<2>,<3>,(,<0>,c1nnn[nH]1,),<0>,(,Cl,),C,N,O=[SH2]=O,<2>,c1ccc2ccccc2c1,<9>,O,<eos>,,,,,,,,,,,,,,,,,,
CCC1(Cc2c3c(n(CC(=O)O)c2C)CCNC3=O)CCCC1,<bos>,O,C=O,C,<6>,O=C1NCCc2[nH]ccc21,<8>,<7>,(,C,),C,<0>,C1CCCC1,<0>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc2oc(CN3CCC(c4cc(C(F)(F)F)nn4-c4ccccn4)CC3)cc2c1)c1cnco1,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<4>,<3>,(,<2>,c1ccncc1,),<0>,C1CCNCC1,<3>,C,<5>,c1ccc2occc2c1,<0>,C=O,<1>,c1cocn1,<eos>,,,,,,,,,,,,,
CCCN1C(=O)c2c(nc(Cc3ccc(Cl)cc3)n2N(C)C)N2C1=N[C@@H]1CCC[C@@H]12,<bos>,C,C,C,<2>,O=C1NC2=NC3CCCC3N2c2nc[nH]c21|5R9S,<13>,<14>,(,N,(,C,),C,),C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1ccccc1)N1CCC(Oc2ccc(Cl)cc2Br)CC1,<bos>,Br,<5>,c1ccccc1,<0>,<3>,(,Cl,),O,<0>,C1CCNCC1,<3>,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
OC[C@H]1O[C@@H](c2cccc(Oc3cccc(Br)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,<bos>,O,C,<2R>,C1CCOCC1,<4S>,<1S>,(,O,),<0R>,(,O,),<5R>,(,O,),<0>,c1ccccc1,<4>,O,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,
N=C(N)c1cccc(NC(=O)c2ccccc2CNC(=O)Cc2ccccn2)c1,<bos>,N,<0>,C=N,<0>,<4>,c1ccccc1,<0>,N,C=O,<5>,c1ccccc1,<0>,C,N,C=O,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H]1CC[C@H](c2ccccc2)C1)c1cccc(O)c1F,<bos>,F,<5>,c1ccccc1,<4>,<0>,(,O,),C=O,N,<0R>,C1CCCC1,<3S>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2[nH]c(=O)c3cnc(C4=CCCC4)n3c2cc1Cl,<bos>,Cl,<6>,O=c1[nH]c2ccccc2n2cncc12,<5>,<10>,(,<0>,C1=CCCC1,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNC(S)=Nc1cccc2c(OCCC3Nc4ccccc4S(=O)(=O)N3)cccc12,<bos>,C,N,<0>,C=N,<1>,<0>,(,S,),<4>,c1ccc2ccccc2c1,<9>,O,C,C,<4>,O=S1(=O)NCNc2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1c(CC2CCN(Cc3ccc4c(c3)OCO4)CC2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,<bos>,C,O,C=O,<3>,O=c1cc[nH]c2ccccc12,<2>,<7>,(,Cl,),<4>,(,<0>,c1ccccc1,),C,<0>,C1CCNCC1,<3>,C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,
O=C(Nc1nnc(S)s1)N[C@@H]1CC(c2ccccc2)c2ccccc2N(CC(=O)C(O)c2ccccc2)C1=O,<bos>,O,C,(,<0>,c1ccccc1,),C=O,C,<11>,O=C1CCCc2ccccc2N1,<2R>,<4>,(,<0>,c1ccccc1,),N,C=O,N,<0>,c1nncs1,<3>,S,<eos>,,,,,,,,,,,,,,,,
