smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
OC[C@H]1O[C@@H](n2cnc3c(NCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,<bos>,O,C,<2R>,C1CCOC1,<4R>,<0R>,(,O,),<1S>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,N,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CN(C)Cc1cccc(-c2ccc3c(S(N)(=O)=O)cnc(N)c3c2)c1F,<bos>,C,N,(,C,),C,<4>,c1ccccc1,<0>,<5>,(,F,),<1>,c1ccc2cnccc2c1,<7>,<4>,(,N,),O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,
NC(=O)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,<7>,c1ccc2ncncc2c1,<0>,<1>,(,O,),C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
Cn1c(S(C)(=O)=O)c(-c2cnc([N+](=O)[O-])c(F)c2)c2ccccc21,<bos>,F,<5>,c1ccncc1,<1>,<4>,(,O=[NH+][O-],),<6>,c1ccc2[nH]ccc2c1,<5>,<4>,(,C,),O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3cccnc3C)CC2C(=O)NO)cc1,<bos>,O,N,C=O,<8>,c1ccc2c(c1)CNCCN2,<7>,<10>,(,C=O,<1>,c1ccncc1,<2>,C,),O=[SH2]=O,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(O)C(CCc1ccc([N+](=O)[O-])cc1)NC(=O)C(c1ccccc1)c1ccccc1,<bos>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),C=O,N,C,(,C=O,O,),C,C,<0>,c1ccccc1,<3>,O=[NH+][O-],<eos>,,,,,,,,,,,,,,,,,,,
CSc1ccc(S(=O)(=O)Nc2ccc(CCCl)c(S(=O)(=O)N3CCCOCC3)c2)cc1,<bos>,Cl,C,C,<3>,c1ccccc1,<0>,<4>,(,O=[SH2]=O,<2>,C1CNCCOC1,),N,O=[SH2]=O,<3>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cnc(C)c(N(c2ccc(C#N)cc2)[C@@H]2c3cccc(c3)CCCNC(=O)c3cccc(c3)COC(=O)[C@@H]2C)c1C,<bos>,C,<2R>,O=C1CCc2cccc(c2)CCCNC(=O)c2cccc(c2)CO1,<3S>,N,(,<0>,c1ccccc1,<3>,C#N,),<5>,c1ccncc1,<4>,<1>,(,C,),<0>,(,C,),C,<eos>,,,,,,,,,,,,,,,,
,<bos>,F,C,(,F,),(,F,),<9R>,c1ccc2c(c1)CSc1cn[nH]c1-2,<8S>,<7>,(,O,C,),<0>,C1=CCOCC1,<1>,<2>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,
CC(C)(C)OC(=O)Nc1ccc(-c2ccccc2CN2CCN(S(C)(=O)=O)CC2)cc1,<bos>,C,C,(,C,),(,C,),O,C=O,N,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<5>,C,<2>,C1CNCCN1,<5>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,
Cn1nc(Br)cc1C(=O)Nc1ccc(OCCCN2CCCC2)cn1,<bos>,C,<3>,c1cn[nH]c1,<4>,<1>,(,Br,),C=O,N,<4>,c1ccncc1,<1>,O,C,C,C,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(OCCN(Cc2ccccc2)S(=O)(=O)c2ccccc2)c(C)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,C,),O,C,C,N,(,O=[SH2]=O,<0>,c1ccccc1,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(C2=NN(C(=O)c3cccc4ccccc34)C(c3ccccc3)C2)cc1,<bos>,C,O=[SH2]=O,<3>,c1ccccc1,<0>,<0>,C1=NNCC1,<2>,<3>,(,<0>,c1ccccc1,),C=O,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)Nc1ccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(Cl)c1,<bos>,O,C,<4R>,C1CCOC1,<2R>,<0S>,(,O,),<1R>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,N,C,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,O=[SH2]=O,C,<eos>,,,,,,,,,,,
,<bos>,C,O,<4>,c1ccncc1,<1>,<5>,(,F,),<6R>,O=C1NCCNC12CCCC2,<2>,O=[SH2]=O,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,N,C,C,N,C=O,<7>,O=C1c2ccccc2-c2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N[C@H](CCCCCCCCC(=O)NO)CC(=O)O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,C|R,(,C,C=O,O,),C,C,C,C,C,C,C,C,C=O,N,O,<eos>,,,,,,,,,,,,,,,
C#CCNC(=O)C[C@H](C(=O)O)c1cn(S(N)(=O)=O)c2ccccc12,<bos>,N,O=[SH2]=O,<4>,c1ccc2[nH]ccc2c1,<6>,C|S,(,C=O,O,),C,C=O,N,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(OC(F)F)cc1)NC1CCc2ccc(CNC(=O)c3cc4ccccc4o3)cc2C1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,N,C=O,N,<7>,c1ccc2c(c1)CCCC2,<0>,C,N,C=O,<5>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,
,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),C|R,(,C,(,),),(,O,),C,N,C,(,<0>,c1ccccc1,<4>,Cl,),C=O,O,<eos>,,,,,,,,,,,
N#Cc1ccc(-c2oc(-c3ccccc3)nc2CNC(=O)OCCCCC(=O)O)cc1,<bos>,C#N,<3>,c1ccccc1,<0>,<1>,c1cocn1,<0>,<3>,(,<0>,c1ccccc1,),C,N,C=O,O,C,C,C,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,
Nc1nc(C=Cc2ccccc2)nc2c1nc(N)n2CC=CCc1ccccc1,<bos>,c1ccccc1,<0>,C,<1>,C=C,<0>,C,<6>,c1ncc2nc[nH]c2n1,<0>,<2>,(,N,),<5>,(,N,),<0>,C=C,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
,<bos>,C,C=O,N,<3>,c1ccccc1,<4>,<0>,(,F,),<5>,c1cncnc1,<0>,<1>,(,<2>,C1CNCCN1,<5>,C,),<1>,C#C,<0>,<1>,c1c[nH]cn1,<5>,C,<eos>,,,,,,,,,,,,
,<bos>,F,<0>,c1ccccc1,<2>,<4>,(,Cl,),<1>,c1cn2c(n1)CCCCC2,<3S>,C=O,N,C|R,(,<0>,c1ccccc1,),C,C,<eos>,,,,,,,,,,,,,,,,,,,
CCC(CC(N)=O)Nc1nc(NC(C)=O)nc2c(C)c(C)ccc12,<bos>,C,C=O,N,<5>,c1ccc2ncncc2c1,<7>,<2>,(,C,),<1>,(,C,),N,C,(,C,C,),C,C=O,N,<eos>,,,,,,,,,,,,,,,,
,<bos>,F,<5>,c1ccccc1,<0>,<4>,O=c1cccc[nH]1,<6>,<2S>,(,C,),C=O,N,C,(,C,C,(,C,),C,),C=O,<3>,C1CCNC1,<4S>,C#N,<eos>,,,,,,,,,,,,
Cc1cc(-c2cncc(F)c2)c2nn(N)c(-c3ccc(N)nc3Cl)c2n1,<bos>,Cl,<4>,c1ccncc1,<5>,<2>,(,N,),<4>,c1cnc2c[nH]nc2c1,<8>,<1>,(,C,),<5>,(,N,),<1>,c1ccncc1,<5>,F,<eos>,,,,,,,,,,,,,,,,
O=C(O)CCCc1cccc2c1OC(C#Cc1cccc(F)c1F)N2,<bos>,F,<0>,c1ccccc1,<4>,<5>,(,F,),<1>,C#C,<0>,<7>,c1ccc2c(c1)NCO2,<2>,C,C,C,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)CSc1nsnc1Nc1cc(Cl)cc(SCCCC(N)=O)c1,<bos>,C,C,(,C,),C,S,<0>,c1cnsn1,<1>,N,<2>,c1ccccc1,<4>,<0>,(,Cl,),S,C,C,C,C=O,N,<eos>,,,,,,,,,,,,,,,
,<bos>,Cl,<3>,c1ccccc1,<0>,N,<5>,c1cc2sccn2n1,<1>,<0>,(,O,C,),<5>,(,O,),N,<1>,O=c1[nH]cnc2ccccc12,<2>,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc2c(-c3cc(C)c4nc(Nc5ccc(C(=O)N6CCN(C)CC6)cc5)nnc4c3)n[nH]c2cc1-c1cccc(C#N)c1,<bos>,C#N,<4>,c1ccccc1,<0>,<1>,c1ccc2[nH]ncc2c1,<6>,<0>,(,C,),<1>,c1ccc2nncnc2c1,<6>,<9>,(,C,),N,<3>,c1ccccc1,<0>,C=O,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,
CSc1nc(-n2c(NC(C)=O)cnc2C)ncc1C(F)(F)F,<bos>,F,C,(,F,),(,F,),<0>,c1cncnc1,<3>,<5>,(,S,C,),<2>,c1c[nH]cn1,<1>,<3>,(,C,),N,C=O,C,<eos>,,,,,,,,,,,,,
NC(=O)n1cc(NC(=O)C2CC(CO)=CCC2O)c2cccc(F)c21,<bos>,N,C=O,<4>,c1ccc2[nH]ccc2c1,<6>,<2>,(,F,),N,C=O,<4>,C1=CCCCC1,<0>,<3>,(,O,),C,O,<eos>,,,,,,,,,,,,,,,,,,,
O=C(NCC=CCNc1ccncc1)c1cccc2c1CN(c1ccc(F)cc1)CC2,<bos>,F,<3>,c1ccccc1,<0>,<8>,c1ccc2c(c1)CCNC2,<2>,C=O,N,C,<0>,C=C,<1>,C,N,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(CCCc1c[nH]c2ccccc12)c1cccc(C)c1C,<bos>,C,<0>,c1ccccc1,<4>,<5>,(,C,),N,(,C,C,),C,C,C,<6>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOc1cccc(C(=O)Nc2ccc3c(c2OCc2c(C)cc(O)cc2C)OCO3)c1,<bos>,C,<2>,c1ccccc1,<3>,<4>,(,C,),<0>,(,O,),C,O,<5>,c1ccc2c(c1)OCO2,<0>,N,C=O,<4>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,
O=C(Nc1nccs1)[C@@H](Nc1ccc(O)cc1)C(=O)c1nc2ccccc2s1,<bos>,O,<3>,c1ccccc1,<0>,N,C|S,(,C=O,<5>,c1ccc2scnc2c1,),C=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
C=Cc1cccc(CSc2nc(OC)c(C#N)cc2C#N)c1,<bos>,C,O,<4>,c1ccncc1,<2>,<5>,(,C#N,),<1>,(,C#N,),S,C,<4>,c1ccccc1,<0>,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,
