smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Nc1ncc(Cc2c(F)cccc2NC(=O)c2cc(F)ccc2F)c(N)n1,<bos>,N,<5>,c1cncnc1,<0>,<3>,(,N,),C,<5>,c1ccccc1,<0>,<4>,(,F,),N,C=O,<4>,c1ccccc1,<0>,<3>,(,F,),F,<eos>,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1N1[C@H]2CC[C@H]1CC(N1CCOCC1)C2,<bos>,c1ccc2ccccc2c1,<0>,C=O,N,<0>,c1ccccc1,<4>,<3>,(,C,),<7>,C1CC2CCC(C1)N2|2S5S,<0>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CN1CCC(c2cc(Cl)c(COc3ccc(F)cc3)c(Cl)c2)CC1,<bos>,C,C,O,C=O,C,<3>,C1CCNCC1,<0>,<0>,c1ccccc1,<3>,<4>,(,Cl,),<2>,(,Cl,),C,O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,
CN(C)CCOCCOc1ccc2c(c1)CCn1nc(-c3ccc(-c4ccccc4)cc3)c(C#N)c1N2,<bos>,C,N,(,C,),C,C,O,C,C,O,<0>,c1ccc2c(c1)CCn1nccc1N2,<10>,<11>,(,C#N,),<0>,c1ccccc1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
COc1ccc(-n2c(N(c3ccc(C(=O)N(C)Cc4ccc5ccccc5n4)cc3)C(C)C)nc3ccccc3c2=O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,O=c1[nH]cnc2ccccc12,<3>,N,(,C,(,C,),C,),<3>,c1ccccc1,<0>,C=O,N,(,C,<5>,c1ccc2ncccc2c1,),C,<eos>,,,,,,,,,,,,
CN1CCN(c2ncnc(-c3nccn3C)c2C#Cc2cccnc2)CC1,<bos>,C,<5>,C1CNCCN1,<2>,<5>,c1cncnc1,<0>,<1>,(,<3>,c1c[nH]cn1,<2>,C,),<0>,C#C,<1>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)cc3)nn2C[C@H](O)CN2CCN(CCCSc3ccccc3)CC2)C1,<bos>,c1ccccc1,<0>,S,C,C,C,<5>,C1CNCCN1,<2>,C,C|R,(,O,),C,<2>,c1n[nH]c2c1CNCC2,<0>,<6>,(,O=[SH2]=O,C,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,
O=C(NC(c1ccco1)c1ccccc1C(F)(F)F)c1ccc(C2(C(=O)O)CC2)cc1,<bos>,F,C,(,F,),(,F,),<5>,c1ccccc1,<0>,C,(,<4>,c1ccoc1,),N,C=O,<0>,c1ccccc1,<3>,<0>,C1CC1,<0>,C=O,O,<eos>,,,,,,,,,,,,,
Cc1[nH]ncc1-c1cc2c(C)nc(N)nc2n(C2CC(NCC(F)(F)F)CC2C)c1=O,<bos>,C,<4>,c1cn[nH]c1,<0>,<2>,O=c1ccc2cncnc2[nH]1,<10>,<5>,(,C,),<7>,(,N,),<0>,C1CCCC1,<3>,<1>,(,C,),N,C,C,(,F,),(,F,),F,<eos>,,,,,,,
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,<bos>,C,C,(,C,),(,C,),<4>,c1cnoc1,<1>,N,C=O,<0>,c1ccccc1,<4>,<3>,(,C,),N,<7>,c1ncc2ncncc2n1,<0>,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,
NS(=O)(=O)c1ccc(NCCCCCCC(=O)NO)cc1,<bos>,N,O=[SH2]=O,<3>,c1ccccc1,<0>,N,C,C,C,C,C,C,C=O,N,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(N)=O)cc1,<bos>,O,C=O,C,C|S,(,C=O,N,),N,C=O,C|S,(,C,),N,C=O,C|S,(,N,C=O,<0>,c1ccccc1,<3>,O,C,),C,C,C=O,O,<eos>,,,,,,,,,
O=C(O)C[C@H](NC(=O)CCc1ccc(Cl)cc1)C(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,<bos>,O,C=O,C,C|S,(,C=O,C,<6>,c1ccc2[nH]ccc2c1,<5>,<0>,c1ccccc1,),N,C=O,C,C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(CCNCCOc2ccc(CCN3CCCCC3)cc2)cc1OC,<bos>,C1CCNCC1,<3>,C,C,<3>,c1ccccc1,<0>,O,C,C,N,C,C,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,
CNC(=O)n1c(C2C(=O)NCC2c2cccc(F)c2)nc2ccccc21,<bos>,F,<4>,c1ccccc1,<0>,<3>,O=C1CCCN1,<2>,<5>,c1ccc2[nH]cnc2c1,<4>,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(CNC(=O)c2ncccc2Nc2cnc3ccccc3n2)n1,<bos>,C,<4>,c1ccncc1,<2>,C,N,C=O,<2>,c1ccncc1,<1>,N,<5>,c1ccc2nccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(Nc2cc(C(=O)NC)nc(NCc3ccc(F)cc3)n2)cn1,<bos>,C,C,<4>,c1ccncc1,<1>,N,<5>,c1cncnc1,<3>,<1>,(,C=O,N,C,),N,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
