smiles,0
CC(O)CN(Cc1ccccc1)C(=O)Nc1nccs1,*C&*C(*)*&*O&&*C*^*N(*)C(=O)NC1=NC=CS1&*C*&*C1=CC=CC=C1&&&
CCCn1nc(C(=O)N2CCCC2c2ccc(OC)cc2)ccc1=O,*C&*C*&*C*&*N1N=C(C(=O)N2CCCC2*)C=CC1=O&*C1=CC=C(*)C=C1&*O*&*C&&&
C#CCOc1ccc(F)cc1NC(=O)NCC1CCCO1,*C#C&*C*&*O*&*C1=CC=C(*)C=C1*&*F&&*NC(=O)N*^*C*&*C1CCCO1&&&
O=C(NCCc1ccccn1)NCC(O)(c1ccsc1)C1CC1,*NC(=O)N*&*C*&*C*^*C*^*C1=CC=CC=N1&*C(*)(*)*&&&*O&&*C1=CSC=C1&*C1CC1&&
CCOc1cccc(CC(=O)NCCc2c(C)noc2C)c1,*C&*C*&*O*&*C1=CC=CC(*)=C1&*C*&*NC(*)=O&*C*&*C*&*C1=C(*)ON=C1*&*C&&*C&&
Cc1cc(C)n(-c2ccc(C(=O)NCc3nc4ccccc4[nH]3)nc2)n1,*C&*C1=NN(*)C(*)=C1&*C1=CC=C(*)C=N1&*C(=O)N*^*C^*C*&&&*C1=NC2=CC=CC=C2N1&&&
O=C1COc2cc(OC(=O)CC(=O)c3ccc(F)cc3)ccc2N1,*C1=CC=C2NC(=O)COC2=C1&*C(=O)O*&*C*&*C(*)=O&*C1=CC=C(*)C=C1&*F&&&
CCCc1ccc(C2NC(=O)c3cccnc3N2)cc1,*C&*C*&*C*&*C1=CC=C(*)C=C1&*C1NC(=O)C2=CC=CN=C2N1&&&
Cc1nc(CCCNC(=O)C(CC(C)C)c2ccccc2)no1,*C&*C(*)C&*C*&*C(*)*&*C1=CC=CC=C1&&*NC(*)=O^*C*&*C*&*C*&*C1=NC(*)=NO1&*C&&&
Cn1c(=O)c2c(ncn2C)n(CCSc2nnc3ccccn23)c1=O,*C&*N1C(=O)C2=C(N=CN2*)N(*)C1=O&*C*&*C*^*C^*SC1=NN=C2C=CC=CN12&&&&&
Cc1cc(CCNS(=O)(=O)c2ccc3c(c2)CC(=O)N3)ccc1F,*C&*C1=CC(*)=CC=C1*&*F&&*C*^*C*&*NS(*)(=O)=O&*C1=CC=C2NC(=O)CC2=C1&&&
COCCOC(=O)C(C)N1CCN(C(C)c2ccncc2)CC1,*C&*O*&*C*&*C*&*OC(*)=O&*C(*)*&*C&&*N1CCN(*)CC1^*C(*)*&*C&&*C1=CC=NC=C1&&
CCCS(=O)(=O)Nc1cccc(NC(=O)c2ccccc2F)c1,*C&*C*&*C*&*NS(*)(=O)=O&*C1=CC=CC(*)=C1&*C(=O)N*&*C1=CC=CC=C1*&*F&&&
COC(=O)CCCCSc1nncs1,*C&*OC(*)=O&*C*&*C*&*C*&*C*&*SC1=NN=CS1&&&
